method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,41,45,702.8589492859319,-4578.22830289028,-4357.804826335781,,5000,1,32672392,ok
DS order-1.5 block Gaussian,20,20,41,50,856.0463124669623,-4090.6200739797305,-4012.03347936334,,5000,1,32672397,ok
DS order-1.5 block Gaussian,20,20,42,0,15.690763785038143,-7577.369389526703,-5344.197597663364,,5000,1,32673344,ok
DS order-1.5 block Gaussian,20,20,42,7,109.11629175301641,-20775.952715021063,-6796.106497663925,,5000,1,32673351,ok
DS order-1.5 block Gaussian,20,20,42,10,235.6185420890106,-7593.840333756717,-5405.039386501723,,5000,1,32673354,ok
DS order-1.5 block Gaussian,20,20,42,15,302.35073591500986,-4574.475548649754,-4495.894358142159,,5000,1,32673359,ok
DS order-1.5 block Gaussian,20,20,42,21,404.0357337089954,-4570.503713482115,-4443.042591490232,,5000,1,32673365,ok
DS order-1.5 block Gaussian,20,20,42,29,510.80414903198835,-5779.836387355981,-4853.860034316837,,5000,1,32673373,ok
DS order-1.5 block Gaussian,20,20,42,30,610.605516495998,-4467.317932169682,-4405.949727580965,,5000,1,32673374,ok
DS order-1.5 block Gaussian,20,20,42,37,704.0214710590662,-4436.118337124199,-4378.535502108886,,5000,1,32673381,ok
DS order-1.5 block Gaussian,20,20,42,43,805.7033920490649,-4315.129065859546,-4309.812108700682,,5000,1,32673387,ok
DS order-1.5 block Gaussian,20,20,43,0,15.687992229941301,-6192.69471715373,-6456.760706701388,,5000,1,32674341,ok
DS order-1.5 block Gaussian,20,20,43,7,109.13774805993307,-4570.912960254478,-4539.729192096291,,5000,1,32674348,ok
DS order-1.5 block Gaussian,20,20,43,13,210.8301621079445,-4554.492953857864,-4422.483129068509,,5000,1,32674354,ok
DS order-1.5 block Gaussian,20,20,43,20,325.86085226002615,-4424.952667961423,-4313.112014407612,,5000,1,32674361,ok
DS order-1.5 block Gaussian,20,20,43,26,405.93275241402443,-4367.661654859222,-4246.813768311344,,5000,1,32674367,ok
DS order-1.5 block Gaussian,20,20,43,32,507.6207547279773,-4333.767998715019,-4355.008101702363,,5000,1,32674373,ok
DS order-1.5 block Gaussian,20,20,43,39,601.042083584005,-4340.212059461128,-4360.262674810349,,5000,1,32674380,ok
DS order-1.5 block Gaussian,20,20,43,45,702.7417375999503,-4228.457928288484,-4223.093175069256,,5000,1,32674386,ok
DS order-1.5 block Gaussian,20,20,43,51,804.4381470859516,-4196.693574583215,-4225.983388356706,,5000,1,32674392,ok
DS order-1.5 block Gaussian,20,20,44,0,15.662517357966863,-5884.364418122119,-5969.164490299176,,5000,1,32675338,ok
DS order-1.5 block Gaussian,20,20,44,7,109.1035543649923,-4974.579337571523,-4855.208881641358,,5000,1,32675345,ok
DS order-1.5 block Gaussian,20,20,44,13,210.83375417103525,-4377.181183775041,-4195.483022524524,,5000,1,32675351,ok
DS order-1.5 block Gaussian,20,20,44,20,325.87053163396195,-4197.003781276208,-4107.507697290083,,5000,1,32675358,ok
DS order-1.5 block Gaussian,20,20,44,26,405.9407831119606,-4173.718924456592,-4099.501547040753,,5000,1,32675364,ok
DS order-1.5 block Gaussian,20,20,44,32,507.62302628695033,-4171.376683732132,-4098.268087901812,,5000,1,32675370,ok
DS order-1.5 block Gaussian,20,20,44,39,601.0474846099969,-4174.816603308519,-4102.59228190995,,5000,1,32675377,ok
DS order-1.5 block Gaussian,20,20,44,45,702.72887356102,-4170.88359982444,-4099.830750206515,,5000,1,32675383,ok
DS order-1.5 block Gaussian,20,20,44,51,804.4185839330312,-4175.279095183247,-4103.996059043831,,5000,1,32675389,ok
DS order-1.5 block Gaussian,20,20,45,0,15.69586083991453,-5676.483579978582,-5049.047081795531,,5000,1,32676335,ok
DS order-1.5 block Gaussian,20,20,45,7,109.1487635569647,-4692.727392744409,-4347.199331238888,,5000,1,32676342,ok
DS order-1.5 block Gaussian,20,20,45,13,210.8616133829346,-4575.064151356397,-4188.298271482921,,5000,1,32676348,ok
DS order-1.5 block Gaussian,20,20,45,20,325.94334649597295,-4309.821127832503,-4064.5192294275,,5000,1,32676355,ok
DS order-1.5 block Gaussian,20,20,45,26,406.0471228819806,-4076.6135003332392,-4001.2719378167994,,5000,1,32676361,ok
DS order-1.5 block Gaussian,20,20,45,32,507.7386588669615,-4575.347863943137,-4227.896226026749,,5000,1,32676367,ok
DS order-1.5 block Gaussian,20,20,45,39,601.1505542929517,-4086.937519731347,-4007.268118714846,,5000,1,32676374,ok
DS order-1.5 block Gaussian,20,20,45,45,702.8364490818931,-4051.4687440443613,-3992.2290423194295,,5000,1,32676380,ok
DS order-1.5 block Gaussian,20,20,45,50,856.0590406049741,-4013.0493792715997,-3970.496379092503,,5000,1,32676385,ok
DS order-1.5 block Gaussian,20,20,46,0,15.714541864930652,-5331.320926083036,-5552.592166144604,,5000,1,32677332,ok
DS order-1.5 block Gaussian,20,20,46,7,109.1622998759849,-4103.93631311741,-4087.696671809896,,5000,1,32677339,ok
DS order-1.5 block Gaussian,20,20,46,13,210.86734738992527,-4125.851831327008,-4029.982685581631,,5000,1,32677345,ok
DS order-1.5 block Gaussian,20,20,46,20,390.813611769001,-4090.056835866921,-4039.7459241058523,,5000,1,32677352,ok
DS order-1.5 block Gaussian,20,20,46,21,404.1601463779807,-4074.895515485261,-4033.5400520346957,,5000,1,32677353,ok
DS order-1.5 block Gaussian,20,20,46,29,510.94779495697003,-4085.8986797306643,-4016.842949827398,,5000,1,32677361,ok
DS order-1.5 block Gaussian,20,20,46,34,610.1326498799026,-4078.3978334857898,-4035.073093108885,,5000,1,32677366,ok
DS order-1.5 block Gaussian,20,20,46,40,711.8365922649391,-4050.07815201394,-4124.300164206647,,5000,1,32677372,ok
DS order-1.5 block Gaussian,20,20,46,47,805.2636077809148,-4032.236282166291,-4056.877503212267,,5000,1,32677379,ok
DS order-1.5 block Gaussian,20,20,47,0,15.670570485992357,-6597.005779511014,-6014.344236678373,,5000,1,32678329,ok
DS order-1.5 block Gaussian,20,20,47,7,109.1469905669801,-4876.970789811094,-4611.651666623679,,5000,1,32678336,ok
DS order-1.5 block Gaussian,20,20,47,13,210.92292584199458,-4441.998682929979,-4111.239062302451,,5000,1,32678342,ok
DS order-1.5 block Gaussian,20,20,47,20,326.002132665948,-4170.915107588369,-4052.080088632271,,5000,1,32678349,ok
DS order-1.5 block Gaussian,20,20,47,26,406.09627010894474,-4240.954487049094,-4105.436170548199,,5000,1,32678355,ok
DS order-1.5 block Gaussian,20,20,47,32,507.80506389401853,-4073.5449545212073,-4057.044572602935,,5000,1,32678361,ok
DS order-1.5 block Gaussian,20,20,47,39,601.2461100259097,-4124.027320546913,-4138.739979387205,,5000,1,32678368,ok
DS order-1.5 block Gaussian,20,20,47,40,701.0814081699355,-4109.397707678409,-4067.4697112795143,,5000,1,32678369,ok
DS order-1.5 block Gaussian,20,20,47,48,807.8765841539716,-4314.764100270157,-4284.657805648425,,5000,1,32678377,ok
DS order-1.5 block Gaussian,20,20,48,0,15.6809346890077,-108486.76826889551,-12344.870422552885,,5000,1,32679326,ok
DS order-1.5 block Gaussian,20,20,48,7,109.11416762100998,-5177.09927041515,-5127.599991244358,,5000,1,32679333,ok
DS order-1.5 block Gaussian,20,20,48,13,210.81320086098276,-4978.602307743247,-4936.409898261436,,5000,1,32679339,ok
DS order-1.5 block Gaussian,20,20,48,20,390.7146270510275,-5041.488214236515,-5004.351441379681,,5000,1,32679346,ok
DS order-1.5 block Gaussian,20,20,48,21,404.0630346740363,-5054.959004732287,-5016.941645723403,,5000,1,32679347,ok
DS order-1.5 block Gaussian,20,20,48,29,510.8506407770328,-4897.1959716403335,-4882.701074466612,,5000,1,32679355,ok
DS order-1.5 block Gaussian,20,20,48,35,612.5682785230456,-4713.899112937461,-4630.437821231721,,5000,1,32679361,ok
DS order-1.5 block Gaussian,20,20,48,40,700.9602862179745,-4548.0110424068425,-4283.226451909358,,5000,1,32679366,ok
DS order-1.5 block Gaussian,20,20,48,48,807.8050269220257,-4231.868498021729,-4059.9666167193636,,5000,1,32679374,ok
DS order-1.5 block Gaussian,20,20,49,0,15.698153876001015,-5007.185403511767,-4594.341537858748,,5000,1,32680323,ok
DS order-1.5 block Gaussian,20,20,49,7,109.11720212199725,-4226.351309289809,-4146.691600662265,,5000,1,32680330,ok
DS order-1.5 block Gaussian,20,20,49,13,210.83681621891446,-4100.62423731827,-4068.7733927609647,,5000,1,32680336,ok
DS order-1.5 block Gaussian,20,20,49,20,325.8899836919736,-4047.9521607809834,-3987.456689196279,,5000,1,32680343,ok
DS order-1.5 block Gaussian,20,20,49,26,405.98605563200545,-4018.4195467284894,-3937.8938947908914,,5000,1,32680349,ok
DS order-1.5 block Gaussian,20,20,49,32,507.7002877929481,-4000.2938043140266,-3929.3073409948347,,5000,1,32680355,ok
DS order-1.5 block Gaussian,20,20,49,39,601.1362755909795,-4053.6334794315494,-3998.516223395046,,5000,1,32680362,ok
DS order-1.5 block Gaussian,20,20,49,40,700.9556668789592,-4024.6508720017946,-3932.005509426349,,5000,1,32680363,ok
DS order-1.5 block Gaussian,20,20,49,48,807.7393899830058,-4342.466654373892,-4263.027328864665,,5000,1,32680371,ok
DS order-1.5 block Gaussian,20,20,50,0,15.688136217999272,-5197.76496389506,-4414.4018096106465,,5000,1,32681320,ok
DS order-1.5 block Gaussian,20,20,50,7,108.84157881792635,-4202.315237634019,-4034.9519397420577,,5000,1,32681327,ok
DS order-1.5 block Gaussian,20,20,50,13,210.54201265994925,-4071.750418601022,-3966.6234266042397,,5000,1,32681333,ok
DS order-1.5 block Gaussian,20,20,50,20,325.5857147659408,-4059.8187958608996,-4026.990641032885,,5000,1,32681340,ok
DS order-1.5 block Gaussian,20,20,50,26,405.6645592789864,-4114.21110708243,-4048.9399119009963,,5000,1,32681346,ok
DS order-1.5 block Gaussian,20,20,50,32,507.3571529840119,-3997.8331518466175,-3930.7387560319503,,5000,1,32681352,ok
DS order-1.5 block Gaussian,20,20,50,39,600.8073638239875,-3967.3128385470973,-3883.175325874839,,5000,1,32681359,ok
DS order-1.5 block Gaussian,20,20,50,45,702.5109235239215,-4307.372776788137,-4115.092283169878,,5000,1,32681365,ok
DS order-1.5 block Gaussian,20,20,50,50,855.7035885539372,-3950.5014138803394,-3879.8738286032253,,5000,1,32681370,ok
DS order-1.5 block Gaussian,20,20,51,0,15.694444204098545,-8623.24821173885,-8638.680922862548,,5000,1,32682317,ok
DS order-1.5 block Gaussian,20,20,51,7,109.13136297801975,-5646.488737757072,-5559.7698326081345,,5000,1,32682324,ok
DS order-1.5 block Gaussian,20,20,51,13,210.84154985903297,-5071.985505016724,-4926.076943672639,,5000,1,32682330,ok
DS order-1.5 block Gaussian,20,20,51,20,325.9251414720202,-4178.718661622644,-4129.478494161366,,5000,1,32682337,ok
DS order-1.5 block Gaussian,20,20,51,26,406.010526734055,-4196.401714640849,-4122.650145190815,,5000,1,32682343,ok
DS order-1.5 block Gaussian,20,20,51,30,545.8800061549991,-4177.233995402008,-4130.50900302019,,5000,1,32682347,ok
DS order-1.5 block Gaussian,20,20,51,35,612.6412618380273,-4058.1902351903555,-3916.602111490098,,5000,1,32682352,ok
DS order-1.5 block Gaussian,20,20,51,40,700.9955627809977,-3944.7797352335765,-3916.1394052279807,,5000,1,32682357,ok
DS order-1.5 block Gaussian,20,20,51,48,807.7713314030552,-4232.738691093526,-4186.314921687606,,5000,1,32682365,ok
DS order-1.5 block Gaussian,20,20,52,0,15.683894713991322,-24425.50915788821,-13638.917795563504,,5000,1,32683314,ok
DS order-1.5 block Gaussian,20,20,52,7,109.10770470509306,-5213.687838777754,-5225.857046088583,,5000,1,32683321,ok
DS order-1.5 block Gaussian,20,20,52,13,210.80198774300516,-5960.574510845568,-5851.465667535529,,5000,1,32683327,ok
DS order-1.5 block Gaussian,20,20,52,20,325.853470093105,-4672.832142817295,-4554.443617888872,,5000,1,32683334,ok
DS order-1.5 block Gaussian,20,20,52,26,405.94199664506596,-4279.069817332362,-4250.19745164289,,5000,1,32683340,ok
DS order-1.5 block Gaussian,20,20,52,32,507.63150473404676,-4228.494312615754,-4215.415817768795,,5000,1,32683346,ok
DS order-1.5 block Gaussian,20,20,52,39,601.0591787720332,-4183.957409067369,-4173.7111904494295,,5000,1,32683353,ok
DS order-1.5 block Gaussian,20,20,52,45,702.7509983410127,-4236.362467972582,-4193.18425324317,,5000,1,32683359,ok
DS order-1.5 block Gaussian,20,20,52,50,855.9706865560729,-4185.34376784215,-4187.501588947479,,5000,1,32683364,ok
DS order-1.5 block Gaussian,20,20,53,0,15.70189670601394,-14675.530702604407,-5456.176824841656,,5000,1,32684311,ok
DS order-1.5 block Gaussian,20,20,53,7,109.18307656701654,-4246.646035450454,-4134.354660940248,,5000,1,32684318,ok
DS order-1.5 block Gaussian,20,20,53,13,210.92881728499196,-4202.466962157423,-4086.6837347293977,,5000,1,32684324,ok
DS order-1.5 block Gaussian,20,20,53,20,326.00978272303473,-4028.6673259028403,-3968.497364834311,,5000,1,32684331,ok
DS order-1.5 block Gaussian,20,20,53,26,406.09620090096723,-4020.8227021595535,-4051.5265207405755,,5000,1,32684337,ok
DS order-1.5 block Gaussian,20,20,53,30,545.9610435980139,-4028.9736458039924,-3967.805928927046,,5000,1,32684341,ok
DS order-1.5 block Gaussian,20,20,53,35,612.703314093058,-4017.2200233069198,-3981.1212164726307,,5000,1,32684346,ok
DS order-1.5 block Gaussian,20,20,53,40,722.6735375369899,-4027.8306293086107,-4038.7033003754036,,5000,1,32684351,ok
DS order-1.5 block Gaussian,20,20,53,46,802.7504051399883,-4075.4105929360016,-4164.672375011475,,5000,1,32684357,ok
DS order-1.5 block Gaussian,20,20,54,0,15.666411673999391,-5165.35310791884,-5247.674551597756,,5000,1,32685308,ok
DS order-1.5 block Gaussian,20,20,54,7,109.1218299579341,-4329.066813081723,-4139.8152460160145,,5000,1,32685315,ok
DS order-1.5 block Gaussian,20,20,54,13,210.84748726489488,-4148.675604503988,-4103.491534700048,,5000,1,32685321,ok
DS order-1.5 block Gaussian,20,20,54,20,325.9374064129079,-4163.3081634649825,-3972.415353087772,,5000,1,32685328,ok
DS order-1.5 block Gaussian,20,20,54,26,406.06055713491514,-4143.815913694922,-3962.9815779451383,,5000,1,32685334,ok
DS order-1.5 block Gaussian,20,20,54,32,507.8049586379202,-4092.0761616542018,-4001.2746059221968,,5000,1,32685340,ok
DS order-1.5 block Gaussian,20,20,54,39,601.252932577976,-4308.90329161449,-4190.200926550013,,5000,1,32685347,ok
DS order-1.5 block Gaussian,20,20,54,40,701.0700709329685,-4095.0973597198213,-3985.238249827078,,5000,1,32685348,ok
DS order-1.5 block Gaussian,20,20,54,48,807.8521724339807,-4203.3075002756195,-4110.563574406342,,5000,1,32685356,ok
DS order-1.5 block Gaussian,20,20,55,0,15.684099917067215,-344285.3118135581,-14982.120362977603,,5000,1,32686305,ok
DS order-1.5 block Gaussian,20,20,55,7,109.13387484604027,-4736.050045530506,-4576.860168574888,,5000,1,32686312,ok
DS order-1.5 block Gaussian,20,20,55,13,210.8808819850674,-4415.954776865646,-4285.755601911631,,5000,1,32686318,ok
DS order-1.5 block Gaussian,20,20,55,20,325.95598556799814,-4550.8459292974185,-4300.954981815263,,5000,1,32686325,ok
DS order-1.5 block Gaussian,20,20,55,26,406.04891241004225,-4569.975158905105,-4314.014123626274,,5000,1,32686331,ok
DS order-1.5 block Gaussian,20,20,55,32,507.75745651801117,-4311.556257952179,-4215.595240966043,,5000,1,32686337,ok
DS order-1.5 block Gaussian,20,20,55,39,601.1992304529995,-4362.620829934465,-4270.148786352908,,5000,1,32686344,ok
DS order-1.5 block Gaussian,20,20,55,40,701.0320613259682,-4336.557262854151,-4226.828504653059,,5000,1,32686345,ok
DS order-1.5 block Gaussian,20,20,55,48,807.8301448640414,-4180.671730534414,-4124.312415357979,,5000,1,32686353,ok
DS order-1.5 block Gaussian,20,20,56,0,15.65981922193896,-34390.05811282662,-7688.842475859303,,5000,1,32687302,ok
DS order-1.5 block Gaussian,20,20,56,7,109.12150829995517,-4301.013819587661,-4129.057410195261,,5000,1,32687309,ok
DS order-1.5 block Gaussian,20,20,56,13,210.8216974090319,-4203.785596181844,-4123.238078359973,,5000,1,32687315,ok
DS order-1.5 block Gaussian,20,20,56,20,325.8525240320014,-4031.5850420826264,-3987.850593991521,,5000,1,32687322,ok
DS order-1.5 block Gaussian,20,20,56,26,405.9238148989389,-4028.5159700204977,-3990.5426314540805,,5000,1,32687328,ok
DS order-1.5 block Gaussian,20,20,56,32,507.60575256403536,-3986.945536935785,-3955.9464265921983,,5000,1,32687334,ok
DS order-1.5 block Gaussian,20,20,56,39,601.0240260079736,-4024.372225942102,-3983.169711860007,,5000,1,32687341,ok
DS order-1.5 block Gaussian,20,20,56,40,700.8387966760201,-3998.1324431798075,-3961.91768628856,,5000,1,32687342,ok
DS order-1.5 block Gaussian,20,20,56,48,807.6098777479492,-4000.0875625807657,-3939.148922643299,,5000,1,32687350,ok
DS order-1.5 block Gaussian,20,20,57,0,15.702863203943707,-6867.506965581533,-6666.52016858021,,5000,1,32688299,ok
DS order-1.5 block Gaussian,20,20,57,7,109.15832241997123,-4946.926311487646,-4732.1648264073065,,5000,1,32688306,ok
DS order-1.5 block Gaussian,20,20,57,13,210.8738141990034,-4771.32782565969,-4487.647773958259,,5000,1,32688312,ok
DS order-1.5 block Gaussian,20,20,57,20,325.94097229791805,-4260.248501375778,-4044.506162048301,,5000,1,32688319,ok
DS order-1.5 block Gaussian,20,20,57,26,406.06025694997516,-4138.132862641242,-4023.8220665674785,,5000,1,32688325,ok
DS order-1.5 block Gaussian,20,20,57,32,507.76883706392255,-4077.3004350200745,-4068.419552149328,,5000,1,32688331,ok
DS order-1.5 block Gaussian,20,20,57,39,601.1986838158919,-4190.470459730674,-4154.84684999829,,5000,1,32688338,ok
DS order-1.5 block Gaussian,20,20,57,40,701.0039644489298,-4059.6038912938648,-4041.4698435706455,,5000,1,32688339,ok
DS order-1.5 block Gaussian,20,20,57,48,807.7822393339593,-4033.918120966823,-4010.546577394233,,5000,1,32688347,ok
DS order-1.5 block Gaussian,20,20,58,0,15.678466306999326,-17035.237694391406,-5851.544229519189,,5000,1,32689296,ok
DS order-1.5 block Gaussian,20,20,58,7,109.15874117601197,-4653.311791818987,-4342.948252233599,,5000,1,32689303,ok
DS order-1.5 block Gaussian,20,20,58,13,210.90039268194232,-4463.716858257809,-4265.86403092834,,5000,1,32689309,ok
DS order-1.5 block Gaussian,20,20,58,20,325.98373520793393,-4291.638712658749,-4199.511492699946,,5000,1,32689316,ok
DS order-1.5 block Gaussian,20,20,58,26,406.11125131102744,-4305.8803763868455,-4098.110914044258,,5000,1,32689322,ok
DS order-1.5 block Gaussian,20,20,58,32,507.8422816490056,-4189.283554567493,-4057.997104869483,,5000,1,32689328,ok
DS order-1.5 block Gaussian,20,20,58,39,601.2700226169545,-4351.511130268462,-4257.386679776281,,5000,1,32689335,ok
DS order-1.5 block Gaussian,20,20,58,40,701.0951646589674,-4208.703303363297,-4054.73079031282,,5000,1,32689336,ok
DS order-1.5 block Gaussian,20,20,58,48,807.87647208001,-4186.132087414723,-4077.9020012016163,,5000,1,32689344,ok
DS order-1.5 block Gaussian,20,20,59,0,15.686088179936633,-6978.439567792022,-6561.803876618171,,5000,1,32690293,ok
DS order-1.5 block Gaussian,20,20,59,7,109.16207421396393,-4636.089143819476,-4524.520996621217,,5000,1,32690300,ok
DS order-1.5 block Gaussian,20,20,59,13,210.92791983601637,-4321.1018163931385,-4079.7987453495202,,5000,1,32690306,ok
DS order-1.5 block Gaussian,20,20,59,20,326.02829849603586,-4161.079725749049,-4099.982312994158,,5000,1,32690313,ok
DS order-1.5 block Gaussian,20,20,59,26,406.1160978799453,-4213.232996268158,-4137.416936727939,,5000,1,32690319,ok
DS order-1.5 block Gaussian,20,20,59,30,545.9660976530286,-4161.782060679954,-4098.680681082252,,5000,1,32690323,ok
DS order-1.5 block Gaussian,20,20,59,35,612.7176518479828,-4065.934444470239,-3996.450328219413,,5000,1,32690328,ok
DS order-1.5 block Gaussian,20,20,59,40,701.0723140910268,-4027.0040936830637,-4018.7589398324844,,5000,1,32690333,ok
DS order-1.5 block Gaussian,20,20,59,48,807.8510061110137,-4038.355362782955,-4074.6844573512994,,5000,1,32690341,ok
DS order-1.5 block Gaussian,20,20,60,0,15.685401660040952,-44946.71331669079,-6018.77535614404,,5000,1,32691290,ok
DS order-1.5 block Gaussian,20,20,60,7,109.1575930849649,-4820.271949198182,-4624.587864857448,,5000,1,32691297,ok
DS order-1.5 block Gaussian,20,20,60,13,210.89343148900662,-4530.044451346028,-4372.742452603036,,5000,1,32691303,ok
DS order-1.5 block Gaussian,20,20,60,20,325.96862052194774,-4319.242568569064,-4205.614713734025,,5000,1,32691310,ok
DS order-1.5 block Gaussian,20,20,60,26,406.0773527609417,-4303.532577299473,-4167.255712459098,,5000,1,32691316,ok
DS order-1.5 block Gaussian,20,20,60,32,507.8048428200418,-4264.313923435672,-4101.927179295576,,5000,1,32691322,ok
DS order-1.5 block Gaussian,20,20,60,39,601.2294605600182,-4280.532928458679,-4155.8996561952545,,5000,1,32691329,ok
DS order-1.5 block Gaussian,20,20,60,45,702.923430987983,-4165.447009671528,-4114.625932636405,,5000,1,32691335,ok
DS order-1.5 block Gaussian,20,20,60,51,804.627151233959,-4136.144325512494,-4063.154451111606,,5000,1,32691341,ok
DS order-1.5 block Gaussian,20,20,61,0,15.70463920198381,-5245.60239518948,-6647.597214545482,,5000,1,32692287,ok
DS order-1.5 block Gaussian,20,20,61,7,109.187201251043,-4336.05492814881,-4204.631271619989,,5000,1,32692294,ok
DS order-1.5 block Gaussian,20,20,61,13,210.90657112805638,-4175.204196100344,-4090.1241592677866,,5000,1,32692300,ok
DS order-1.5 block Gaussian,20,20,61,20,325.9750248059863,-4142.793445332648,-4100.939649041342,,5000,1,32692307,ok
DS order-1.5 block Gaussian,20,20,61,26,406.0559620510321,-4070.758375667284,-4071.763878620174,,5000,1,32692313,ok
DS order-1.5 block Gaussian,20,20,61,32,507.7435216360027,-4034.3245701761116,-4024.7048467054988,,5000,1,32692319,ok
DS order-1.5 block Gaussian,20,20,61,39,601.1686232599895,-4011.303074420036,-3970.0292571282757,,5000,1,32692326,ok
DS order-1.5 block Gaussian,20,20,61,45,702.8609525520587,-4009.294947315922,-3958.300148707384,,5000,1,32692332,ok
DS order-1.5 block Gaussian,20,20,61,51,804.5498808440752,-3965.9127234321118,-3932.3024445544693,,5000,1,32692338,ok
DS order-1.5 block Gaussian,20,20,62,0,15.698272467940114,-16868.32925163804,-9295.502117618704,,5000,1,32693284,ok
DS order-1.5 block Gaussian,20,20,62,7,109.13466284191236,-4731.930979830158,-4527.844890403991,,5000,1,32693291,ok
DS order-1.5 block Gaussian,20,20,62,13,210.8496562410146,-4739.970326513625,-4322.143030274481,,5000,1,32693297,ok
DS order-1.5 block Gaussian,20,20,62,20,325.9226301970193,-4454.85972294978,-4170.326632270383,,5000,1,32693304,ok
DS order-1.5 block Gaussian,20,20,62,26,406.0358297089115,-4417.35558567993,-4175.549854071798,,5000,1,32693310,ok
DS order-1.5 block Gaussian,20,20,62,31,505.22788416198455,-4442.115106094281,-4189.000376987067,,5000,1,32693315,ok
DS order-1.5 block Gaussian,20,20,62,39,612.0468953190139,-4319.4894688986105,-4143.970490350247,,5000,1,32693323,ok
DS order-1.5 block Gaussian,20,20,62,44,700.4259888349334,-4232.264962851155,-4173.986727323017,,5000,1,32693328,ok
DS order-1.5 block Gaussian,20,20,62,50,866.995375368977,-4298.173829114975,-4143.02370561806,,5000,1,32693334,ok
DS order-1.5 block Gaussian,20,20,63,0,15.700956347980537,-24536.76425402698,-8772.855325677536,,5000,1,32694281,ok
DS order-1.5 block Gaussian,20,20,63,7,109.14337571698707,-5413.44819560396,-5282.909133260978,,5000,1,32694288,ok
DS order-1.5 block Gaussian,20,20,63,13,210.89932899503037,-4997.564610285775,-4492.0077772554205,,5000,1,32694294,ok
DS order-1.5 block Gaussian,20,20,63,20,325.98514414706733,-4308.695459970255,-4168.75847200613,,5000,1,32694301,ok
DS order-1.5 block Gaussian,20,20,63,26,406.06577965198085,-4425.770030631446,-4204.835313743786,,5000,1,32694307,ok
DS order-1.5 block Gaussian,20,20,63,32,507.7770257149823,-4139.041226741381,-4060.608226850056,,5000,1,32694313,ok
DS order-1.5 block Gaussian,20,20,63,39,601.2514950740151,-4203.4249696113,-4079.3534465392718,,5000,1,32694320,ok
DS order-1.5 block Gaussian,20,20,63,40,701.1138549729949,-4156.445447155973,-4077.362340916052,,5000,1,32694321,ok
DS order-1.5 block Gaussian,20,20,63,48,807.9039680010173,-4125.419134226047,-4076.6677452100084,,5000,1,32694329,ok
DS order-1.5 block Gaussian,20,20,64,0,15.71050715597812,-43824.98203611415,-15152.144679755682,,5000,1,32695278,ok
DS order-1.5 block Gaussian,20,20,64,7,109.13658061495516,-5478.3928417274565,-5576.742145952238,,5000,1,32695285,ok
DS order-1.5 block Gaussian,20,20,64,13,210.82896605099086,-5662.142337694368,-5872.299195329189,,5000,1,32695291,ok
DS order-1.5 block Gaussian,20,20,64,20,390.7337058869889,-5491.757089611385,-5607.695638057299,,5000,1,32695298,ok
DS order-1.5 block Gaussian,20,20,64,21,404.083142310963,-5411.03040037911,-5409.251906560162,,5000,1,32695299,ok
DS order-1.5 block Gaussian,20,20,64,29,510.8781796400435,-5006.317881869667,-4928.100469786752,,5000,1,32695307,ok
DS order-1.5 block Gaussian,20,20,64,35,612.6174619159428,-4745.58660226504,-4744.773348236158,,5000,1,32695313,ok
DS order-1.5 block Gaussian,20,20,64,40,700.9813801329583,-4519.53675884173,-4533.726512896729,,5000,1,32695318,ok
DS order-1.5 block Gaussian,20,20,64,48,807.7656595760491,-4345.406802400211,-4307.67554945006,,5000,1,32695326,ok
DS order-1.5 block Gaussian,20,20,65,0,15.706025341060013,-442906.6512893678,-17983.7661199631,,5000,1,32696275,ok
DS order-1.5 block Gaussian,20,20,65,7,109.15319513599388,-4637.238728338038,-4621.796282474751,,5000,1,32696282,ok
DS order-1.5 block Gaussian,20,20,65,13,210.90096686698962,-4245.415282190034,-4172.439211104681,,5000,1,32696288,ok
DS order-1.5 block Gaussian,20,20,65,20,325.98428882006556,-4181.543031993002,-4126.961542222864,,5000,1,32696295,ok
DS order-1.5 block Gaussian,20,20,65,26,406.109411285026,-4166.064017327455,-4031.669457553705,,5000,1,32696301,ok
DS order-1.5 block Gaussian,20,20,65,32,507.8599805580452,-4183.264456974948,-4012.884263403297,,5000,1,32696307,ok
DS order-1.5 block Gaussian,20,20,65,39,601.3385374250356,-4164.220983619682,-4000.826168846875,,5000,1,32696314,ok
DS order-1.5 block Gaussian,20,20,65,45,703.0865424000658,-4111.72469836643,-3987.3784167649405,,5000,1,32696320,ok
DS order-1.5 block Gaussian,20,20,65,51,804.8228443999542,-4066.765144169144,-3974.206834433809,,5000,1,32696326,ok
DS order-1.5 block Gaussian,20,20,66,0,15.694449843023904,-10573.798141804116,-9323.949290169914,,5000,1,32697272,ok
DS order-1.5 block Gaussian,20,20,66,7,109.12078063597437,-5742.648628351634,-5690.593890525302,,5000,1,32697279,ok
DS order-1.5 block Gaussian,20,20,66,13,210.8202483879868,-5403.550407782047,-5349.105493548834,,5000,1,32697285,ok
DS order-1.5 block Gaussian,20,20,66,20,325.8535940860165,-5762.472844460332,-5738.063225494685,,5000,1,32697292,ok
DS order-1.5 block Gaussian,20,20,66,26,405.92868887400255,-6102.482599012272,-6086.873796607164,,5000,1,32697298,ok
