method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,22,35,306.4153554039076,-4596.7310334590475,-4617.096184076154,,5000,1,32653439,ok
DS order-1.5 block Gaussian,20,20,22,47,404.94877183099743,-4577.094795402314,-4597.39756852286,,5000,1,32653451,ok
DS order-1.5 block Gaussian,20,20,22,59,503.44962764694355,-4517.624154181538,-4485.276373321488,,5000,1,32653463,ok
DS order-1.5 block Gaussian,20,20,22,71,604.7955717559671,-4471.497048561387,-4425.028678146988,,5000,1,32653475,ok
DS order-1.5 block Gaussian,20,20,22,82,703.7679353519343,-4583.94650909731,-4512.944980274554,,5000,1,32653486,ok
DS order-1.5 block Gaussian,20,20,22,93,802.7671288689598,-4454.44353769487,-4450.315454755603,,5000,1,32653497,ok
DS order-1.5 block Gaussian,20,20,23,0,10.741519944975153,-8871.631802677788,-24636.50959088967,,5000,1,32654401,ok
DS order-1.5 block Gaussian,20,20,23,4,42.625349823967554,-8546.544203581196,-24620.78419043498,,5000,1,32654405,ok
DS order-1.5 block Gaussian,20,20,24,0,10.48243110103067,-16758.32537569281,-6674.015478943242,,5000,1,32655398,ok
DS order-1.5 block Gaussian,20,20,24,11,100.97715330100618,-4968.31714944112,-4646.605907959031,,5000,1,32655409,ok
DS order-1.5 block Gaussian,20,20,24,24,207.40452236006968,-4300.63220570203,-4228.522552970703,,5000,1,32655422,ok
DS order-1.5 block Gaussian,20,20,24,36,305.8606428700732,-4449.615662153447,-4256.602209346222,,5000,1,32655434,ok
DS order-1.5 block Gaussian,20,20,24,47,404.87480753299315,-4428.0057119403245,-4267.15228690902,,5000,1,32655445,ok
DS order-1.5 block Gaussian,20,20,24,58,503.9127543170471,-4519.917979927452,-4333.839028517237,,5000,1,32655456,ok
DS order-1.5 block Gaussian,20,20,24,69,602.9341169630643,-7585.27689348341,-5996.53381014769,,5000,1,32655467,ok
DS order-1.5 block Gaussian,20,20,24,80,704.7605198160745,-4199.486829172873,-4138.1910711626015,,5000,1,32655478,ok
DS order-1.5 block Gaussian,20,20,24,91,803.7648014470469,-4248.448659053551,-4162.423093352496,,5000,1,32655489,ok
DS order-1.5 block Gaussian,20,20,25,0,10.490794222918339,-34287.18029649368,-9362.108883882993,,5000,1,32656395,ok
DS order-1.5 block Gaussian,20,20,25,11,100.96632362692617,-12388.813403742504,-6036.736247337317,,5000,1,32656406,ok
DS order-1.5 block Gaussian,20,20,25,24,207.41997859498952,-7178.913695341234,-4944.727848633064,,5000,1,32656419,ok
