method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,gradient_norm,minimum_ess,median_ess,resampling_count,maximum_invalid_fraction,learning_rate,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
Corenflos DPF,20,0,28,33.62735110707581,-6067.407287661525,1440.71604572273,40.65460187752074,79.72154118706031,36,0.0,0.01893939393939394,10.000000000000002,0.6,26.760476470876423,-0.009681616028921885,1.060319380288085,0.5,2.265533585720319,5.2558213817401835,-1.8307702240894153,5.390213493713005,5.533797041934063,3.3539027821512546,-4.015282635543042,-2.7334697013604408,-0.876955068741901,-6.235479735654707,-6.131991801284145,-9.457138865983135,0.26348448161963983,0.27952760761282686,0.12531503343535594,0.10280255381960764,0.22887032351256967,2.302585092994046,-0.5108256237659907,3.2869260404406933,-0.9681616028921884,0.0585701649001669,-0.6931471805599453,2.265533585720319,5.2558213817401835,-1.8307702240894153,5.390213493713005,5.533797041934063,3.3539027821512546,-4.015282635543042,-2.7334697013604408,-0.876955068741901,-6.235479735654707,-6.131991801284145,-9.457138865983135,-0.05910658975535382,0.0,-0.802270228481369,-1.0002908674027147,-0.19994549242806509
Corenflos DPF,20,0,29,34.63354253198486,-6059.4769963546705,1550.9317815577144,38.716650844404214,74.72529663232726,34,0.0,0.01890359168241966,10.000000000000002,0.6,27.13290818766799,-0.00966882737102578,1.0708063455651773,0.5,2.2508379046348526,5.238146056436279,-1.8322158280610379,5.405756832477846,5.549952966519211,3.364651679400961,-4.0332429345899214,-2.751598241545432,-0.8940729660563953,-6.245333868040311,-6.121793160434429,-9.473760433301832,0.2621245408972752,0.28324240975276777,0.1246743099729841,0.10227155576509249,0.22768718361188042,2.302585092994046,-0.5108256237659907,3.3007473154584637,-0.9668827371025779,0.06841195865058966,-0.6931471805599453,2.2508379046348526,5.238146056436279,-1.8322158280610379,5.405756832477846,5.549952966519211,3.364651679400961,-4.0332429345899214,-2.751598241545432,-0.8940729660563953,-6.245333868040311,-6.121793160434429,-9.473760433301832,-0.07748336480402754,0.0,-0.820598285748957,-1.018671515526498,-0.21833041736366463
Corenflos DPF,20,0,30,35.6483090929687,-6053.210948452721,1462.8743244627635,38.4217638313615,74.332557560412,35,0.0,0.018867924528301886,10.00914670280896,0.6,27.491308867014315,-0.009714007975938852,1.0842835668055952,0.5,2.2347117191930344,5.219573911732579,-1.837046273880221,5.419164633741218,5.564328396172959,3.373035800826517,-4.05242502969541,-2.771030977361639,-0.9128536355238247,-6.258647878684444,-6.1157670270580144,-9.491773626438363,0.26065981677581757,0.28717869949864727,0.12401276584835126,0.10171677770904007,0.22643194016814377,2.303499345218983,-0.5108256237659907,3.3138699135215015,-0.9714007975938852,0.08091946180206466,-0.6931471805599453,2.2347117191930344,5.219573911732579,-1.837046273880221,5.419164633741218,5.564328396172959,3.373035800826517,-4.05242502969541,-2.771030977361639,-0.9128536355238247,-6.258647878684444,-6.1157670270580144,-9.491773626438363,-0.09688849515428924,0.0,-0.8397201576366288,-1.0379124063275962,-0.23766025347297232
Corenflos DPF,20,0,31,36.660760547965765,-6046.193769170334,1354.014647344129,22.1585102925023,77.58462181436721,35,0.0,0.018832391713747645,10.00143083602603,0.6,27.860174174639713,-0.009739784668024162,1.0970690920424429,0.5,2.219413874033958,5.2008835586859075,-1.8409121851639347,5.433577237847033,5.579654352636049,3.38318992832846,-4.071391919442249,-2.7902381513865073,-0.9310028062687384,-6.270301822500977,-6.107792881155908,-9.50863322410711,0.2591142006745397,0.2912510912689697,0.12334624792558951,0.10115204265597698,0.22513641747492416,2.3027281663611663,-0.5108256237659907,3.327198220113873,-0.9739784668024162,0.09264216202849136,-0.6931471805599453,2.219413874033958,5.2008835586859075,-1.8409121851639347,5.433577237847033,5.579654352636049,3.38318992832846,-4.071391919442249,-2.7902381513865073,-0.9310028062687384,-6.270301822500977,-6.107792881155908,-9.50863322410711,-0.11691685795500806,0.0,-0.8591903273208072,-1.057560993984255,-0.2574792333516862
Corenflos DPF,20,0,32,37.67249621497467,-6037.457784995696,1396.0684198873896,42.73918707827326,77.34527512620525,35,0.0,0.018796992481203006,10.013127325652007,0.6,28.222225412225097,-0.0097979680625846,1.1131145381235656,0.5,2.2033218212128776,5.1818410085494175,-1.8464841401605403,5.447019765986755,5.594197923008728,3.3921522252198595,-4.091341663201738,-2.81064580369778,-0.9505791181154053,-6.284270282223741,-6.101837705506075,-9.526437098998999,0.25747893824611506,0.29551379947821327,0.12265898963899692,0.10056592328661011,0.22378234935006477,2.303896964679174,-0.5108256237659907,3.3401098027139087,-0.9797968062584599,0.10716197636389041,-0.6931471805599453,2.2033218212128776,5.1818410085494175,-1.8464841401605403,5.447019765986755,5.594197923008728,3.3921522252198595,-4.091341663201738,-2.81064580369778,-0.9505791181154053,-6.284270282223741,-6.101837705506075,-9.526437098998999,-0.1377776109580666,0.0,-0.8793074714200061,-1.0779020689411118,-0.2780416096922325
Corenflos DPF,20,0,33,38.68361893505789,-6031.712226285412,1662.243787907044,25.576845818855965,74.72948110285748,35,0.0,0.018761726078799248,10.016017420773435,0.6,28.620772225714294,-0.009845629113713944,1.1280833745897973,0.5,2.1876127780464003,5.163491394431843,-1.8501422143504267,5.461352946395607,5.609291042877411,3.4016077912368705,-4.110534039792174,-2.830526813831245,-0.9695224006320041,-6.296871455892533,-6.094215229727137,-9.543763726484968,0.2557775579763582,0.29992045295672,0.12195473416390745,0.09996312223154472,0.22238413267146967,2.3041855536507025,-0.5108256237659907,3.354132755794845,-0.9845629113713945,0.12052006398782572,-0.6931471805599453,2.1876127780464003,5.163491394431843,-1.8501422143504267,5.461352946395607,5.609291042877411,3.4016077912368705,-4.110534039792174,-2.830526813831245,-0.9695224006320041,-6.296871455892533,-6.094215229727137,-9.543763726484968,-0.15920913008500015,0.0,-0.8998673382443065,-1.098715942396659,-0.2991110687554628
Corenflos DPF,20,0,34,39.71040851902217,-6025.407852356058,3397.829052924181,39.266313066143354,80.20207542192776,37,0.0,0.018726591760299626,10.000000000000002,0.6,29.070792451682372,-0.009879980620698706,1.1421252328560862,0.5,2.174204128650881,5.147294861992953,-1.851038266485362,5.47645118338109,5.624916047873541,3.4124084439961955,-4.128006369012947,-2.8490429024230877,-0.9870591462505965,-6.307680210506497,-6.085452184263071,-9.55954134397275,0.2540134019966155,0.3044663266952033,0.12123508812130938,0.09934424994947658,0.22094093323739522,2.302585092994046,-0.5108256237659907,3.369733974319027,-0.9879980620698706,0.13289076621631274,-0.6931471805599453,2.174204128650881,5.147294861992953,-1.851038266485362,5.47645118338109,5.624916047873541,3.4124084439961955,-4.128006369012947,-2.8490429024230877,-0.9870591462505965,-6.307680210506497,-6.085452184263071,-9.55954134397275,-0.18117346607630158,0.0,-0.9208289577812324,-1.1199694048499866,-0.3206651000934595
Corenflos DPF,20,0,35,40.75323766306974,-6018.61959440208,1338.1681257277198,28.31540103753438,77.88730554542664,39,0.0,0.018691588785046728,10.02501973893397,0.6,29.401612734608403,-0.009904669800032214,1.1580817658916098,0.5,2.1588836076163105,5.1298988559403,-1.855907045946962,5.488601955055744,5.637777167630819,3.419047279932522,-4.146544886848689,-2.868532814561381,-1.0058637975010134,-6.321159451060736,-6.080421137645879,-9.576531675182641,0.2523012650757134,0.30885497919421884,0.12054430511952924,0.09874932993408285,0.21955012067645555,2.305083942161664,-0.5108256237659907,3.381049527758813,-0.9904669800032213,0.1467649862363114,-0.6931471805599453,2.1588836076163105,5.1298988559403,-1.855907045946962,5.488601955055744,5.637777167630819,3.419047279932522,-4.146544886848689,-2.868532814561381,-1.0058637975010134,-6.321159451060736,-6.080421137645879,-9.576531675182641,-0.20224797392827437,0.0,-0.9408544810407306,-1.1402872254546144,-0.3412912970739719
Corenflos DPF,20,0,36,41.765044900006615,-6011.933366654077,1988.121720671336,21.884775006574547,73.78399992059906,35,0.0,0.018656716417910446,10.04445003924695,0.6,29.76419735806015,-0.00990360740982729,1.175135425022832,0.5,2.14371823289157,5.112218337227962,-1.8616473180939361,5.500988832631379,5.65116150912563,3.4266828304806762,-4.165049460199185,-2.888218316904572,-1.0248940206604498,-6.3347532520178795,-6.07495131979948,-9.593155495509514,0.25053677313634287,0.3133421292622874,0.11984618254498361,0.0981450919705472,0.2181298230858389,2.3070202470664305,-0.5108256237659907,3.3933062402770466,-0.9903607409827291,0.16138339629331655,-0.6931471805599453,2.14371823289157,5.112218337227962,-1.8616473180939361,5.500988832631379,5.65116150912563,3.4266828304806762,-4.165049460199185,-2.888218316904572,-1.0248940206604498,-6.3347532520178795,-6.07495131979948,-9.593155495509514,-0.22368994961712363,0.0,-0.9610865498825606,-1.1608487442377728,-0.3622052540350584
Corenflos DPF,20,0,37,42.78347584803123,-6000.574853147402,2444.0371996745744,15.041964213337737,79.76244966623455,36,0.0,0.018621973929236497,10.096153250741114,0.6,30.000000000000004,-0.009863770893235214,1.1935239053950555,0.5,2.1265530508217583,5.093138900121739,-1.8702823533658828,5.5121417324931254,5.663500415577948,3.4316472953067505,-4.184058120509859,-2.9083538621649714,-1.0446286840448629,-6.349684971031953,-6.0705179144662065,-9.610592519148952,0.24900623721855658,0.31728360308248593,0.11921999489798846,0.09760850020874062,0.2168816645922284,2.312154485035981,-0.5108256237659907,3.4011973816621555,-0.9863770893235214,0.17691019625267582,-0.6931471805599453,2.1265530508217583,5.093138900121739,-1.8702823533658828,5.5121417324931254,5.663500415577948,3.4316472953067505,-4.184058120509859,-2.9083538621649714,-1.0446286840448629,-6.349684971031953,-6.0705179144662065,-9.610592519148952,-0.2423180756456415,0.0,-0.9788255378702851,-1.1788314389377321,-0.38044414052991343
Corenflos DPF,20,0,38,43.81736146903131,-5989.027392912398,1405.9250796960164,26.325083706840307,80.62202078346778,38,0.0,0.01858736059479554,10.178721985393548,0.6,30.000000000000004,-0.009811702611659407,1.2139509745067922,0.5,2.1079879570623556,5.073199321188641,-1.8810249637661072,5.521605260835929,5.67417802889154,3.4335167112751206,-4.203921622396605,-2.9291347668947907,-1.0650377232608517,-6.365955394258389,-6.068046275578591,-9.62900408579705,0.24749048289984832,0.32116749093257013,0.11860917216950916,0.09708238438526394,0.21565046961280845,2.320299461531489,-0.5108256237659907,3.4011973816621555,-0.9811702611659407,0.19388030838430545,-0.6931471805599453,2.1079879570623556,5.073199321188641,-1.8810249637661072,5.521605260835929,5.67417802889154,3.4335167112751206,-4.203921622396605,-2.9291347668947907,-1.0650377232608517,-6.365955394258389,-6.068046275578591,-9.62900408579705,-0.2605906373175235,0.0,-0.9961289450727189,-1.1964028240653892,-0.39830386490355724
Corenflos DPF,20,0,39,44.84415812196676,-5979.237950100622,1580.9295577918863,15.659797368068956,75.62954715776894,37,0.0,0.01855287569573284,10.253418638213862,0.6,30.000000000000004,-0.009796405072308046,1.2347444347102918,0.5,2.0911423793501567,5.055203322381532,-1.8901728009048113,5.531048532088653,5.684624220793578,3.4358975511326615,-4.22366640817304,-2.9502449791843603,-1.0860202561775216,-6.383103066726146,-6.0665648043638045,-9.64744878859485,0.2458139043547467,0.3255350319724267,0.11790717478776597,0.0964824798267145,0.21426140905834612,2.327611175656493,-0.5108256237659907,3.4011973816621555,-0.9796405072308046,0.21086401320859086,-0.6931471805599453,2.0911423793501567,5.055203322381532,-1.8901728009048113,5.531048532088653,5.684624220793578,3.4358975511326615,-4.22366640817304,-2.9502449791843603,-1.0860202561775216,-6.383103066726146,-6.0665648043638045,-9.64744878859485,-0.28089531767541054,0.0,-1.0155724204149499,-1.2161086453029908,-0.4182732737571889
Corenflos DPF,20,0,40,45.886057332972996,-5973.129286747714,1635.4551640007455,12.486826910139051,80.08791942468261,39,0.0,0.018518518518518517,10.301137261786387,0.6,30.000000000000004,-0.009774434697055662,1.2543772286828003,0.5,2.0767083891540676,5.039153147007717,-1.89697676414525,5.541745960611094,5.696113714587499,3.4403403533923202,-4.241446542309512,-2.9702008361557435,-1.1059982815725713,-6.39887724648482,-6.063374586890558,-9.663787117739053,0.24408032079114644,0.330041955634594,0.11718617484374272,0.09586418687471328,0.21282736185580345,2.3322543029061076,-0.5108256237659907,3.4011973816621555,-0.9774434697055662,0.22663921729458053,-0.6931471805599453,2.0767083891540676,5.039153147007717,-1.89697676414525,5.541745960611094,5.696113714587499,3.4403403533923202,-4.241446542309512,-2.9702008361557435,-1.1059982815725713,-6.39887724648482,-6.063374586890558,-9.663787117739053,-0.30172242997133725,0.0,-1.0354558765650554,-1.2362873149142632,-0.4387384553145646
Corenflos DPF,20,0,41,46.9428905560635,-5962.844536156269,1641.723730706349,9.655875266789586,79.44059131973,41,0.0,0.018484288354898334,10.326227056964793,0.6,30.000000000000004,-0.009764734005702975,1.2748434092742766,0.5,2.064108537638458,5.024895758320823,-1.901610615060291,5.553323814959676,5.708372829389803,3.4464226592518146,-4.258051000009784,-2.9888572251986214,-1.1250612957010377,-6.413944391911837,-6.0594626864547365,-9.679250656164333,0.24225641607647944,0.3347520953452316,0.11643995974559014,0.09522173079463767,0.2113297980380611,2.3346869750753605,-0.5108256237659907,3.4011973816621555,-0.9764734005702975,0.24282335481238626,-0.6931471805599453,2.064108537638458,5.024895758320823,-1.901610615060291,5.553323814959676,5.708372829389803,3.4464226592518146,-4.258051000009784,-2.9888572251986214,-1.1250612957010377,-6.413944391911837,-6.0594626864547365,-9.679250656164333,-0.32339350821282664,0.0,-1.056014470816896,-1.257182063586332,-0.4599703068821277
Corenflos DPF,20,0,42,47.9995118730003,-5955.8872645686715,3074.9557768668174,10.106706335056074,78.36970497601862,41,0.0,0.01845018450184502,10.378316354291357,0.6,30.000000000000004,-0.009799006985253007,1.2979388618598446,0.5,2.0510754531306175,5.010962602541591,-1.9088066543521465,5.562128601016164,5.718325014039185,3.450097589019504,-4.275376343714502,-3.008658640388448,-1.1457355629444534,-6.431828125947776,-6.061039461575294,-9.695740749717892,0.24033257113320222,0.3396905033781844,0.11566210687232333,0.09455227531042143,0.20976254330586858,2.3397186636464262,-0.5108256237659907,3.4011973816621555,-0.9799006985253006,0.2607775153696803,-0.6931471805599453,2.0510754531306175,5.010962602541591,-1.9088066543521465,5.562128601016164,5.718325014039185,3.450097589019504,-4.275376343714502,-3.008658640388448,-1.1457355629444534,-6.431828125947776,-6.061039461575294,-9.695740749717892,-0.34601124168545977,0.0,-1.0773618502195779,-1.2788820594268846,-0.4820587740889852
Corenflos DPF,20,0,43,49.04188835597597,-5950.921510421105,1305.5266123887927,4.415521672291749,76.28554819469466,39,0.0,0.018416206261510127,10.391170236536414,0.6,30.000000000000004,-0.009810784413441334,1.317443190376007,0.5,2.0415023785385,4.999990400708823,-1.9122834641473085,5.5724716713623215,5.729533712799555,3.4563208064943636,-4.289407948299603,-3.025738730426908,-1.1637038743677663,-6.446160664517866,-6.059626490478533,-9.709111011889837,0.23841228458265654,0.3446058149164712,0.1148916125639775,0.09388818123109599,0.20820210670579875,2.340956429811702,-0.5108256237659907,3.4011973816621555,-0.9810784413441335,0.27569288124452074,-0.6931471805599453,2.0415023785385,4.999990400708823,-1.9122834641473085,5.5724716713623215,5.729533712799555,3.4563208064943636,-4.289407948299603,-3.025738730426908,-1.1637038743677663,-6.446160664517866,-6.059626490478533,-9.709111011889837,-0.36839973519305225,0.0,-1.098412013858623,-1.3002966855373685,-0.5038919235528713
Corenflos DPF,20,0,44,50.107365380972624,-5944.777517467717,1582.1998194750624,10.333198399838139,78.21201820964853,42,0.0,0.01838235294117647,10.411434904195854,0.6,30.000000000000004,-0.009823428120205781,1.3367885872824319,0.5,2.031686856598388,4.989562022025077,-1.915151210759759,5.582924524404607,5.740651204951216,3.461875090868621,-4.304071979499007,-3.0433109554898357,-1.182293130670139,-6.4613097678951545,-6.058709884636368,-9.723614641874862,0.2363965660785789,0.3498391785025649,0.11405477857960401,0.09317203875492557,0.20653743808432665,2.3429047121477273,-0.5108256237659907,3.4011973816621555,-0.9823428120205782,0.2902701609215143,-0.6931471805599453,2.031686856598388,4.989562022025077,-1.915151210759759,5.582924524404607,5.740651204951216,3.461875090868621,-4.304071979499007,-3.0433109554898357,-1.182293130670139,-6.4613097678951545,-6.058709884636368,-9.723614641874862,-0.39196279936080736,0.0,-1.1207947120520552,-1.3230258955735457,-0.526991864695178
Corenflos DPF,20,0,45,51.1805875870632,-5941.836171958334,1359.6531714203932,6.808239585539286,76.00214405422523,43,0.0,0.018348623853211007,10.412118676745822,0.6,30.000000000000004,-0.009841720251532094,1.3567386942104769,0.5,2.024155596803207,4.9812381757234245,-1.9168076198591866,5.593517459895172,5.752028169596923,3.468948619854359,-4.317517654907595,-3.0604144245425102,-1.2009685969511525,-6.4768795267584744,-6.0582202577424376,-9.736938760669405,0.23432596981638804,0.3552277746959702,0.11318897094363232,0.092433327925929,0.20482395661808048,2.3429703851412973,-0.5108256237659907,3.4011973816621555,-0.9841720251532093,0.30508380093272125,-0.6931471805599453,2.024155596803207,4.9812381757234245,-1.9168076198591866,5.593517459895172,5.752028169596923,3.468948619854359,-4.317517654907595,-3.0604144245425102,-1.2009685969511525,-6.4768795267584744,-6.0582202577424376,-9.736938760669405,-0.4160460231977483,0.0,-1.1437004713920065,-1.3462715971348924,-0.5506083405894724
Corenflos DPF,20,0,46,52.261326945968904,-5937.808802683914,3036.2122114821154,6.920352109335421,81.37721357495994,44,0.0,0.018315018315018312,10.428927881075142,0.6,30.000000000000004,-0.009808183981129842,1.3814377095007946,0.5,2.013757877415609,4.970362933389312,-1.9200024441294008,5.604920037243191,5.764030483220732,3.4747643388166245,-4.330323920128546,-3.077741853441463,-1.2200066741919875,-6.4922764593857165,-6.05621756409798,-9.74986107711344,0.2327348109051731,0.35947545742294,0.11248825536337463,0.09184014794721158,0.20346132836130076,2.3445834718860104,-0.5108256237659907,3.4011973816621555,-0.9808183981129842,0.32312477533170925,-0.6931471805599453,2.013757877415609,4.970362933389312,-1.9200024441294008,5.604920037243191,5.764030483220732,3.4747643388166245,-4.330323920128546,-3.077741853441463,-1.2200066741919875,-6.4922764593857165,-6.05621756409798,-9.74986107711344,-0.4347462514291266,0.0,-1.1617970867632161,-1.3645963626945357,-0.5691699519864032
Corenflos DPF,20,0,47,53.34202863101382,-5935.573916545436,2416.3650061752796,3.4137288974166644,79.70907255060688,44,0.0,0.018281535648994516,10.41187486054101,0.6,30.000000000000004,-0.009784120498036016,1.402704245533244,0.5,2.0066996669472843,4.962187777854572,-1.920332739381019,5.617153049182689,5.776674497849829,3.482762805270925,-4.340757163591411,-3.0929876661148787,-1.2369423438255607,-6.5052508430527505,-6.052553449443786,-9.760265562856215,0.2311095349062736,0.36379050430744153,0.11178061156817716,0.09123955120132349,0.20207979801678425,2.34294696828762,-0.5108256237659907,3.4011973816621555,-0.9784120498036016,0.3384019774254726,-0.6931471805599453,2.0066996669472843,4.962187777854572,-1.920332739381019,5.617153049182689,5.776674497849829,3.482762805270925,-4.340757163591411,-3.0929876661148787,-1.2369423438255607,-6.5052508430527505,-6.052553449443786,-9.760265562856215,-0.4536863891156706,0.0,-1.1800400393307788,-1.3830896858110986,-0.5879155052538506
Corenflos DPF,20,0,48,54.414639889029786,-5934.628673418267,3406.921561878438,5.853642120374378,77.6639117138132,42,0.0,0.01824817518248175,10.368038232500387,0.6,30.000000000000004,-0.009761857354002437,1.4230572388163163,0.5,2.0019583077482026,4.9558083484755056,-1.9187997419991754,5.63009521799361,5.790013551110313,3.4927219898638175,-4.349017809624242,-3.1065634902152075,-1.2524084288459338,-6.516684057964036,-6.04776772046307,-9.76857199366927,0.2294973684257881,0.3680481214878889,0.11108432276311507,0.09064883785942908,0.20072134946377881,2.3387278271513825,-0.5108256237659907,3.4011973816621555,-0.9761857354002437,0.35280754234394773,-0.6931471805599453,2.0019583077482026,4.9558083484755056,-1.9187997419991754,5.63009521799361,5.790013551110313,3.4927219898638175,-4.349017809624242,-3.1065634902152075,-1.2524084288459338,-6.516684057964036,-6.04776772046307,-9.76857199366927,-0.4723221316521282,0.0,-1.1979241170868369,-1.4012205774975226,-0.6062960693814421
Corenflos DPF,20,0,49,55.504617723985575,-5935.359591643735,2374.09130937076,7.212503597148306,76.05475562973373,44,0.0,0.01821493624772313,10.364784105862094,0.6,30.000000000000004,-0.00971354205062589,1.446024124585337,0.5,1.9944905652190987,4.947215449491494,-1.9212716465841944,5.640457124774662,5.801215595885094,3.4992745168858486,-4.358326605732476,-3.1211883822925133,-1.2690246123820657,-6.530020739989393,-6.0455516533841065,-9.777848878951628,0.22823352666834634,0.3714592857596927,0.11051044596518857,0.090166957769325,0.19962978383744726,2.338413916520991,-0.5108256237659907,3.4011973816621555,-0.9713542050625888,0.3688178072663765,-0.6931471805599453,1.9944905652190987,4.947215449491494,-1.9212716465841944,5.640457124774662,5.801215595885094,3.4992745168858486,-4.358326605732476,-3.1211883822925133,-1.2690246123820657,-6.530020739989393,-6.0455516533841065,-9.777848878951628,-0.4870699194131482,0.0,-1.2123292138539694,-1.4157762258568702,-0.6209746935973688
Corenflos DPF,20,0,50,56.617270963964984,-5933.850421973427,1526.2229338773948,5.689610565990988,80.39300991863273,47,0.0,0.01818181818181818,10.335280942397599,0.6,30.000000000000004,-0.009681655555440089,1.4667933289111508,0.5,1.9898228944859695,4.941060877307849,-1.9217474891496475,5.6514272355742925,5.8129823816823105,3.507701312315784,-4.365485275808547,-3.1344673233624287,-1.2846414086922227,-6.542419106323402,-6.042827309061939,-9.785113494326739,0.22686565126585634,0.3751099982740965,0.1099046855812499,0.0896556480818021,0.1984640167969952,2.3355633763537758,-0.5108256237659907,3.4011973816621555,-0.968165555544009,0.3830786091484812,-0.6931471805599453,1.9898228944859695,4.941060877307849,-1.9217474891496475,5.6514272355742925,5.8129823816823105,3.507701312315784,-4.365485275808547,-3.1344673233624287,-1.2846414086922227,-6.542419106323402,-6.042827309061939,-9.785113494326739,-0.5028613140604513,0.0,-1.2276058162359134,-1.431243112152056,-0.6366115035759208
Corenflos DPF,20,0,51,57.75387633300852,-5933.419730790854,1358.3185311623108,7.641794896739905,76.63410721025642,50,0.0,0.018148820326678763,10.298880668128074,0.6,30.000000000000004,-0.009714253770618545,1.4886773617844216,0.5,1.9868240801381536,4.936782218331449,-1.9212353547314531,5.662174634362739,5.8244346343820075,3.5165331174109378,-4.372721938548521,-3.148274696803774,-1.3010418129840524,-6.55603824649404,-6.041657557072492,-9.792510342146135,0.2253115792917411,0.3792500167245195,0.10921818543838863,0.08907564567014908,0.19714457287520157,2.3320352163329776,-0.5108256237659907,3.4011973816621555,-0.9714253770618546,0.3978880490843859,-0.6931471805599453,1.9868240801381536,4.936782218331449,-1.9212353547314531,5.662174634362739,5.8244346343820075,3.5165331174109378,-4.372721938548521,-3.148274696803774,-1.3010418129840524,-6.55603824649404,-6.041657557072492,-9.792510342146135,-0.5207114212178571,0.0,-1.2448480795633234,-1.4487097022495479,-0.6542583302793524
Corenflos DPF,20,0,52,58.86706563399639,-5930.540243046646,1437.0812630090545,5.4955671573422356,75.50787785554962,47,0.0,0.018115942028985504,10.281394591980126,0.6,30.000000000000004,-0.009773883438088795,1.51507576913253,0.5,1.9832908463675545,4.932675115041129,-1.9226792254835539,5.671086982603222,5.834598559906273,3.524026932188435,-4.3813830012405734,-3.1634190283930055,-1.319208789560538,-6.572384839246111,-6.044302792151729,-9.801640896838473,0.22360115929481075,0.3838036160985062,0.10845908909646365,0.08843684896745167,0.19569928654276766,2.3303359115243945,-0.5108256237659907,3.4011973816621555,-0.9773883438088795,0.41546545033947535,-0.6931471805599453,1.9832908463675545,4.932675115041129,-1.9226792254835539,5.671086982603222,5.834598559906273,3.524026932188435,-4.3813830012405734,-3.1634190283930055,-1.319208789560538,-6.572384839246111,-6.044302792151729,-9.801640896838473,-0.540267079410485,0.0,-1.263757962502491,-1.4678422790479297,-0.6735517766322501
Corenflos DPF,20,0,53,59.97923352802172,-5928.422485468263,3670.170510553874,7.392289845962725,73.09475219112707,47,0.0,0.018083182640144663,10.283477348912013,0.6,30.000000000000004,-0.009761638904787196,1.5459369136373895,0.5,1.9765154363758497,4.925375562902748,-1.9269161399049184,5.6801346879299315,5.845192696781721,3.5303090972762807,-4.3897028804296365,-3.1789927770403796,-1.3380207394187218,-6.58914958258363,-6.046012836796558,-9.810548473805264,0.22228870258624764,0.38736706799402165,0.10784904689033038,0.08792851641991262,0.1945666661094877,2.330538466341657,-0.5108256237659907,3.4011973816621555,-0.9761638904787195,0.43563014314724674,-0.6931471805599453,1.9765154363758497,4.925375562902748,-1.9269161399049184,5.6801346879299315,5.845192696781721,3.5303090972762807,-4.3897028804296365,-3.1789927770403796,-1.3380207394187218,-6.58914958258363,-6.046012836796558,-9.810548473805264,-0.5553957404961081,0.0,-1.2786402041676992,-1.482848568637359,-0.6885978789222215
Corenflos DPF,20,0,54,61.10002089000773,-5929.0237748612535,1296.251513924255,6.874024367565375,73.8305324136928,48,0.0,0.018050541516245487,10.254033913769092,0.6,30.000000000000004,-0.00973972957211827,1.5731286366280888,0.5,1.972729555785459,4.920438361409132,-1.9285291751587315,5.69020984362338,5.856612438926263,3.538751892269424,-4.395433691775137,-3.192408859135664,-1.3546873139025377,-6.603370682542016,-6.045731671523398,-9.816686656543979,0.22095842158833384,0.39097172908305716,0.10723542378585192,0.08741577188128115,0.19341865366147604,2.327671180725758,-0.5108256237659907,3.4011973816621555,-0.973972957211827,0.4530663986270367,-0.6931471805599453,1.972729555785459,4.920438361409132,-1.9285291751587315,5.69020984362338,5.856612438926263,3.538751892269424,-4.395433691775137,-3.192408859135664,-1.3546873139025377,-6.603370682542016,-6.045731671523398,-9.816686656543979,-0.5706607070275886,0.0,-1.2936086134208231,-1.4979595305471187,-0.7037782236709387
Corenflos DPF,20,0,55,62.235669339075685,-5928.212271209842,2753.1364117728976,5.629243803183279,76.53246134868927,50,0.0,0.018018018018018018,10.23794480003772,0.6,30.000000000000004,-0.009749196247762293,1.6019936669312451,0.5,1.9697170844210554,4.91606590446115,-1.9318152571482423,5.698679043760069,5.866749707089252,3.5464302851914917,-4.402821168225633,-3.2076401917108015,-1.3730514554465036,-6.619881621164544,-6.048615515094019,-9.82381008153831,0.21943007949489393,0.39511953102195196,0.10652621693430508,0.08682480383369891,0.19209936871515018,2.3261008963464787,-0.5108256237659907,3.4011973816621555,-0.9749196247762294,0.4712488954119147,-0.6931471805599453,1.9697170844210554,4.91606590446115,-1.9318152571482423,5.698679043760069,5.866749707089252,3.5464302851914917,-4.402821168225633,-3.2076401917108015,-1.3730514554465036,-6.619881621164544,-6.048615515094019,-9.82381008153831,-0.5881546919792809,0.0,-1.3107972060538102,-1.5152959900081657,-0.721175545767289
