model,rep,logLik,MCSE,mpif_logLik,gain_from_mpif,ri,rn,f_Si,f_Sn,probi,probn,xi,theta_Sn,theta_Si,theta_P,theta_Ji,theta_Jn,sigSn,sigSi,sigIn,sigIi,sigJi,sigJn,sigF,sigP,k_Ii,k_In,k_Si,k_Sn,theta_In_K,theta_In_L,theta_In_M,theta_In_N,theta_In_O,theta_In_P,theta_In_Q,theta_In_S,theta_Ii_K,theta_Ii_L,theta_Ii_M,theta_Ii_N,theta_Ii_O,theta_Ii_P,theta_Ii_Q,theta_Ii_S,reevaluated_logLik,reevaluated_MCSE,reevaluation_seed,reevaluation_seconds,reevaluation_difference
IFAD-0.97,30,-859.7994082633109,0.15151175293563046,-865.4110722867341,5.611664023423259,105.77155442328434,62.16971885692664,0.0005026583508285459,0.0008361762971923763,0.6008828702158283,0.39061252742109126,23.258178457791786,0.030589113851711446,0.0009939690949386825,0.0015406200766793184,2.498279429575954e-07,0.009825091381188084,0.0,0.0,6.503396850933217e-05,0.0004933336097350494,0.4200633674155803,0.10925300847857633,0.14251405313580498,0.3252427186723959,2.646644501402955,1.3079044384860328,5.470388109526338,4.464457088037316,0.9147984468793663,0.8974686932304844,0.4928512543468325,0.3963120266940986,1.860010659009423,0.48661726287928503,0.2583072054471143,0.2352499662320161,0.3305362707277895,0.22758222772975303,0.6882939123080007,0.09814614874363382,0.8638865692063302,1.1183942752963745,0.1613483810526397,0.03975148218376772,,,,,
IFAD-0.97,31,-861.6337729313998,0.15305517799821575,-869.6921347884164,8.058361857016621,3693.44760167518,29.6132205386061,1.717602884820167e-05,0.0015709742981236334,15.545780625988554,0.1903848500388028,14.229200484698643,0.0014670242193025565,0.005527287555728682,0.00035473133634819794,0.023095040362293012,0.00026886512407615454,0.0,0.0,0.00042337933638061557,0.015424761516140775,0.36262635522998904,0.030151440732571453,0.1662463483883151,0.2537590024993269,2.186327605703932,1.2403316859511244,5.114114211666019,4.272666336463324,0.8104731398617057,0.7675667792252643,0.659855939010457,0.5217361079134585,1.2765642695310442,0.5964900185071572,0.2851290010035502,0.2688603590302946,0.33659005114030127,0.2267273465632416,0.7458148863891202,0.11829779850415416,0.7432776450804554,1.0377116501285755,0.19933455238489028,0.04958549923308295,,,,,
IFAD-0.97,32,-861.0528596802353,0.19952153831046693,-868.9183667062327,7.865507025997431,1746.3410378829803,83.72493447448093,2.9194008808936445e-05,0.0008653070520227553,9.855737228706051,0.3351074119441448,26.951575467263364,0.10613803538499576,0.0001508248621037569,0.0034841203652499846,0.003232974696601948,0.00033628653403708575,0.0,0.0,0.00021496725432406822,0.052412318167254335,0.3256551187701329,0.20072780475696733,0.11744774750653438,0.2929517610064564,2.3266225681572195,1.3337884822592465,5.026661145201413,4.846727792781425,0.9958654121905783,1.0919883416295602,0.3919834638171209,0.3124479904034767,1.2623105832089132,0.5197629068212894,0.2296349887999339,0.2605712157620496,0.3618376963919546,0.25993985527564545,0.5953269673077314,0.08577312046842665,0.8454152342031296,1.150283317209132,0.1732916843769342,0.0700239927197347,,,,,
IFAD-0.97,33,-864.1880264865199,0.1958638092324638,-867.6128217398141,3.424795253294178,2081.5641559578758,42.20096275624869,2.5485061504127834e-05,0.0011128923728127309,23.02048458490229,0.39512380457332136,38.10334068895781,0.00978817401038939,0.000379687012479935,0.018964610991779433,7.41644389176388e-05,2.4891352980040714e-05,0.0,0.0,0.0018038377470424036,0.0005233695903863628,0.4766969308428108,0.5360086860849437,0.004949093213885443,0.48665460239906677,2.525725731995005,1.3503144782554846,5.412956326664652,4.59943513666135,0.5736416383160584,0.48421287473704555,0.2611673524884022,0.22530014156433614,0.7873036699658381,0.34387043345312335,0.14527852562161214,0.2006834108064342,0.31463696822873805,0.20200372200697217,0.5917413881243939,0.07746334029317543,0.8304527347429601,0.9614753152314511,0.14239335437296746,0.060197932516010376,,,,,
IFAD-0.97,34,-860.9459033687735,0.20049546391855905,-865.1318950908842,4.185991722110657,8028.43776263245,30.06169874091581,6.854433295267236e-06,0.0015514774823012216,74.67443427432862,0.30280160986072063,24.24952635138178,0.007624360006058359,0.002348464897607973,0.04565498209651002,1.943235284531456e-05,0.00027659472690825767,0.0,0.0,2.8200158472876116e-05,0.000133075972096719,0.3374989097963347,0.26279482454510794,0.1325895897755125,0.44106025530737697,2.448595448638753,1.330866816327127,5.229798446531534,4.630856566068193,0.6990326434534633,0.6622901686090159,0.3271200712649786,0.29860579144529736,0.8189611516156986,0.4121915559990475,0.19494563025467654,0.22219191293530358,0.31767484095150206,0.22047327662283187,0.5260401020967382,0.0862234407781694,0.7280878202276894,0.9283764971290432,0.1736116951581884,0.055184973351293236,,,,,
IFAD-0.97,35,-861.5705010852885,0.15350752915882823,-867.7687440204825,6.198242935194003,55385.3545453521,79.54081668245844,9.550006705633267e-07,0.0010222802783614573,431.20899008117004,0.19685460366573934,22.26753140358313,0.0011239866337456991,0.0029477660476165965,0.0006145382731121713,6.9639017345640436e-06,0.32265885888500245,0.0,0.0,0.03784352933604355,0.005911199908296269,0.36033129471275843,0.03928346363624275,0.18827019865490013,0.0019675614393483685,1.8575124859075456,1.1831869826791963,5.115815772344369,4.108474937536711,0.4327518970233081,0.5022245458879339,0.2721055727516216,0.34786404358087075,0.5984583382660771,0.36951975353822786,0.17902939236968066,0.1588339101186852,0.35722932456366907,0.2761038584675514,0.9912280817575904,0.21676081114501,0.8990015901440852,1.326182428259394,0.36739000633542496,0.09727941813089282,,,,,
IFAD-0.97,36,-861.3692884961604,0.1881527475281232,-866.082935260832,4.71364676467158,3122.359077340291,91.10556554789612,1.79042668235872e-05,0.000810697264067506,20.391106353928894,0.36587879653211963,32.503822012496585,0.10450623448152216,0.01911159363984932,0.0042166316911063755,5.272912664120629e-05,0.017296525059572656,0.0,0.0,2.098109560599103e-06,0.0003474837144318784,0.3467022223572147,0.22227984206452397,0.11262340855779926,0.32642924012058167,2.510977528095912,1.351861743556989,5.259951306086566,4.777402388990247,0.7893540363842432,0.7817443115386713,0.31450081544615577,0.22611051752916744,1.110826299295201,0.3978446031186904,0.18193237863205539,0.20706788812988583,0.3532386113869219,0.24111780379607003,0.6556830366548846,0.07317482044050787,0.9739868300171477,1.0590671014561124,0.17031562839964462,0.060242125432046406,,,,,
IFAD-0.97,37,-861.009925082662,0.20571707091123287,-865.7956880119907,4.785762929328712,481.9161412307393,55.43921206747139,0.0001320748478518192,0.0010464839916148768,2.374494933491477,0.3058391527781857,22.56231486000561,0.05512022302820684,0.040674793347346624,0.000546673934708418,0.0003984291542759134,3.7308086885921643e-07,0.0,0.0,0.002239583283012773,0.000531253299817404,0.2959069831854456,0.178369514767899,0.12075743647585004,0.331472765557015,2.4026997255495925,1.3617131770379984,5.285286807901816,4.67245982362941,0.9108286148608972,0.9043031390455826,0.42276131658756055,0.33372827370011665,1.308030797750261,0.47310430570198186,0.26229564677743633,0.21016289684182957,0.34280796510077244,0.2395454250975821,0.630486415196592,0.08878175847979217,0.8157498959318634,1.0335410755968304,0.1936536083632651,0.03577682341796024,,,,,
IFAD-0.97,38,-861.3754237288224,0.14676533697781613,-865.3714680588448,3.996044330022414,11164.556324495483,29.98730374713367,4.922397904574442e-06,0.0014887924909912438,61.318524292017514,0.21610524029063985,16.841777110841676,0.0021982760721809807,0.0016869759297325263,0.0005234015150442055,0.001481509335082943,5.124982024058447e-05,0.0,0.0,0.0035692858176846866,0.015446165999083198,0.35076442381576967,0.005215031695719849,0.15680518913968114,0.2986925481622361,2.2207861945129106,1.2626103563284568,5.174485908920114,4.354302379869039,0.7970719506274735,0.7438413581025841,0.6136752055233273,0.501583115588934,1.25232938747306,0.5782103414527531,0.2859715416357818,0.2623201607513783,0.3369709457622699,0.228472904753871,0.7943407283053705,0.12421809657911694,0.7717106096402753,1.0458961136042848,0.20876606104791873,0.034663079785659016,,,,,
IFAD-0.97,39,-860.9719072556134,0.13953421256569395,-865.6803994826525,4.708492227039187,356.5774144958117,44.02632091035696,0.00014501074958808607,0.0009847363194634424,1.9699762496597977,0.35442450640844086,26.67173218458916,0.000858168536379864,2.7684998429517785e-05,0.0016134853219017327,1.6152253399360076e-05,8.449518571641682e-05,0.0,0.0,0.04134016016746781,0.02276285358293871,0.395653753528952,0.08130589604499057,0.14711265150767233,0.34500440195888427,2.5084055601779625,1.2801284989967563,5.291784069648857,4.4383845018962775,0.9612585554549611,0.8804498824629303,0.6071501341217108,0.4988946789819812,1.6038816365942994,0.58768750352497,0.3116404229120693,0.27918534379133886,0.33436662836188386,0.23285108110179792,0.6324334450538767,0.10622187821323764,0.8066383224646093,1.0537417718506976,0.18388831908471565,0.05310282926236158,,,,,
IFAD-0.97,40,-861.4277442876662,0.18733359709697897,-867.3702199606714,5.9424756730052195,1846.4614407182567,29.254941568717125,2.979776618055961e-05,0.001515984072006655,18.11908758036819,0.34216062819529497,25.509642824231566,0.00032793401305737977,0.0016208251777429243,0.08836177014907257,0.0004520136032731007,0.0001175554410074574,0.0,0.0,3.030947093692011e-08,0.00029143059263457734,0.35178873582316406,0.2346426337464162,0.13351729302752052,0.4148055656950386,2.4337230857638037,1.302957533808973,5.266869895930972,4.430598510197925,0.6944662083850516,0.6771989463921483,0.38246301612035416,0.33273460509491354,0.8118586002327396,0.42596870762832884,0.2199565926312644,0.22427010512247264,0.3170167205319158,0.21671512262178189,0.5650623027278561,0.09069528696047799,0.7313648452524454,0.907496552321677,0.1912135466160801,0.05551103439406276,,,,,
IFAD-0.97,41,-858.4843466321561,0.16786371138804865,-864.7374661460592,6.25311951390313,2042.972525504334,96.60163664232428,2.813567213067661e-05,0.0007944133942355557,21.417639389762755,0.4047535927561322,46.0419945496634,0.02741360955730095,0.02055719252716283,6.960141548680417e-05,0.00021557639954823538,0.22264567410002067,0.0,0.0,9.781632282664113e-08,0.013011622621399248,0.39431301236611593,0.027107596430868942,0.13250242178525082,0.4129637697337583,2.462293360496528,1.332286920328421,5.3154875178601335,4.383985016668004,0.45467335429042544,0.32922674023047455,0.25431090804613854,0.20221185819466442,0.6618332628367358,0.31367183585883657,0.10690010292758427,0.14320200214595563,0.3356767231681789,0.20602660777285917,0.8015179275528113,0.10402857720170053,0.9230441381772326,1.1113790705536926,0.17734318730200982,0.07167860428688975,-858.232964302389,0.1629180399619758,2026092002.0,16.519858124986058,0.25138232976712516
IFAD-0.97,42,-861.4960184922213,0.18084841541076843,-864.6997805360207,3.203762043799429,862.7768649728263,143.39134115288232,6.61504962012333e-05,0.0006350618681336875,4.10130740699223,0.4508700324796757,33.64036446623596,0.1827283620900165,0.016491328017546953,0.002983951372992228,0.007235472894178668,1.4827074931170385e-05,0.0,0.0,0.0004272399690399492,0.03761590683689322,0.354189703384339,0.1787724348689925,0.10571363603492574,0.29697318161375924,2.6449685756962054,1.353992891666202,5.142467650831342,4.997729525522593,1.0134590382568482,1.1505603190439826,0.4578372682781941,0.27453619161774706,1.9469807267868033,0.5031301877256423,0.2397561926583789,0.23629631550555566,0.3592975900527351,0.25930086036182987,0.7421171525743728,0.0714907587490035,1.062315256119647,1.1148604670574596,0.16695354270074647,0.05433863433462396,,,,,
IFAD-0.97,43,-861.5540820699509,0.18428491955615459,-866.6091096145304,5.055027544579502,152240.5497766321,71.77751680000003,3.7420958286146637e-07,0.0007705569565090093,670.6890370685999,0.4210035831010588,33.677562245280036,0.05075046379054556,0.019734566419461173,0.003576978050284802,1.3051259373117437e-06,0.0013514944150638042,0.0,0.0,0.00031054961152807365,0.0035770427874839313,0.3888330271228305,0.026222715514109842,0.13681069028577544,0.32708534752710533,2.5139544991669056,1.2479036257177771,5.411189051276731,4.373886686639401,1.0143726356998215,0.8666387133343894,0.7717946465815879,0.5182082384012694,2.1227516733474534,0.6472153752315698,0.2902049212560484,0.23998684150380067,0.3374038623912599,0.22508659552681876,0.7707829882559055,0.1064740245070422,0.9777439475625931,1.0416669848243816,0.1638536070200886,0.026902844480588894,,,,,
IFAD-0.97,44,-861.707466507866,0.1612390617307055,-867.9238190447381,6.216352536872137,6870.197819061393,42.90738144655845,8.277973789514007e-06,0.0012741274141222674,35.58488040168743,0.25126363357624293,19.142727984437165,0.035568555664058525,0.005361396681653766,0.000616217477806396,0.00014117917182417903,0.0005366070196556686,0.0,0.0,5.2537238633090565e-05,0.0003728173025335385,0.36856315889805746,0.0068255373343142555,0.16281083238380845,0.31462088954020573,2.337121361093502,1.2706873830588237,5.319778074818904,4.321364049707362,0.815910765476023,0.7522247180914737,0.575334793937033,0.45595514649285335,1.4589600240541434,0.5690829397521335,0.2391077652444876,0.23154976648055214,0.337000876849999,0.22537463397174046,0.71349691787913,0.11459441987088073,0.8562182844848225,1.0725399265011992,0.1555962948091114,0.041377529066359796,,,,,
IFAD-0.97,45,-865.3657079846114,0.10872023832253444,-869.1837681395439,3.818060154932482,4713.586075853018,52.627102766776964,1.2449182491150357e-05,0.0010166899933487074,18.4486575361921,0.2707926061255791,21.401506815817754,0.03232765381963934,0.013160377158067746,0.012804787434973718,0.002492671922519141,0.00015791810860131783,0.0,0.0,2.8433940655303643e-06,0.0030491111477588084,0.39885725406869244,0.005304022318684492,0.16247868427564402,0.0025135857463736036,1.9746794261549037,1.0634048779369831,5.038649887971171,3.755859475336111,0.7774389839270003,0.8869156272646431,0.9089390067624848,0.6805977469668041,1.3683737580197817,0.6195718163888535,0.32480007824986823,0.21937301758536237,0.33146685409717375,0.22358735396919582,0.9077536619157456,0.12539273436277998,0.8204978313539074,0.9936447432707268,0.20982832099452192,0.02538156863793213,,,,,
IFAD-0.97,46,-864.9427433007124,0.20443786906908318,-869.5655333718305,4.622790071118061,3977.7267490851764,31.485946208896635,1.3784613376402696e-05,0.0014330560877537858,30.07948019796397,0.2571916762709106,21.807679380471257,0.0031164496835078656,0.0032782628893202673,0.01897184948871483,1.4762769790733505e-09,9.935586220036423e-05,0.0,0.0,0.0004290005511167975,0.019878720604233607,0.4603108459299649,0.46998434635399033,0.004863038783033248,0.3365611195730806,2.131266528298911,1.2625724300288976,5.525812133963138,4.45725006672506,0.6685683579057684,0.6215038777580679,0.305655668384489,0.28860171249608657,0.7921994581699779,0.3953410592167039,0.17728357237885492,0.22854133718691003,0.319007925444885,0.21129992318131643,0.5126002778596442,0.06373859203584523,0.720022407416993,0.9467230922736,0.1448483492070078,0.04725993296109176,,,,,
IFAD-0.97,47,-859.6731558972136,0.17119438424434177,-867.2621771233954,7.589021226181785,8876.520535106793,168.86150517694108,5.688387651750785e-06,0.0008566342070026969,95.66185661094028,0.2977561645894294,35.313449263478404,0.003499742187484061,0.0012476010418185333,0.0007733599469248954,4.391980649961365e-06,0.8426530668227985,0.0,0.0,0.014760884986189151,0.056598287440219414,0.38985149595360913,0.4668933953625813,0.12614464834756955,0.34168884998260274,2.6447138299858493,1.3523776776607395,5.132546116890467,4.315300763952146,0.45343106061795513,0.35851545374853117,0.22372727648990184,0.2216684462718241,0.5849725319580058,0.3130681755131511,0.12830195321210025,0.15374734333818443,0.36416944031812726,0.23795426840851316,0.8657651733443456,0.1361302072082854,0.8908006894240306,1.2844357347557587,0.24569733668880703,0.11042717891268689,,,,,
IFAD-0.97,48,-862.0174702800107,0.16501683359654942,-868.2109020589947,6.193431778984063,61787.43224426402,28.804551733271417,1.1059524468559877e-06,0.0015335868893982957,283.1195078781827,0.20621448204148812,15.67820425567447,2.073238831000454e-05,0.04912872182353639,0.00020772134121308116,0.00021047202107465768,0.0003964797985573207,0.0,0.0,0.028221837480408463,0.02413621182676181,0.2752598694238628,0.19950581761739766,0.12455069548753811,0.29109961001343615,2.1264895917811724,1.292486739500408,5.185952873485128,4.5425939205256425,0.7996733524902875,0.7968147822335794,0.4582190500638042,0.4199510449438826,0.973338523133668,0.5147281266321208,0.2639127657823594,0.2389251474437847,0.3344081028960608,0.23183506138491114,0.6287107726056662,0.11339830993497588,0.7377613275512876,1.0116769045990286,0.20828963150860016,0.04553762850023839,,,,,
IFAD-0.97,49,-860.8868022293273,0.1797083871060115,-867.6400229710002,6.753220741672976,30759.410444450157,38.22920470124905,1.7482458644656074e-06,0.001369972481157499,215.8230974688108,0.2669235562442838,21.667625491375752,0.031205861031779903,0.003476102654380167,0.006947256531763076,9.358065817824031e-06,0.0008259637670212625,0.0,0.0,4.8080007326739896e-05,0.011671978526395666,0.31996418706178925,0.2072531435528223,0.13593444890771914,0.374292448242697,2.3525239224302434,1.333550468359011,5.135494055762993,4.658578558310229,0.8151201526654956,0.8058738461438094,0.35644031902791096,0.31971670718788103,0.9439296771779379,0.4624594519784959,0.2068593277895833,0.23636711382364015,0.33586226714990236,0.233008767953548,0.5399003482711798,0.08826862875736273,0.7394366467672073,1.004498221489798,0.1680843809906346,0.04042025302212304,,,,,
IFAD-1,0,-860.9652663797624,0.1397287060552632,-865.0864558405269,4.121189460764526,81130.03833829604,34.62113216601329,7.056554276242831e-07,0.0012638295261185887,450.3097572219548,0.27871377172412126,22.63570868574944,0.0013590617016905786,0.018816376320015402,0.0073403667899184745,7.496424411265835e-05,0.001696178688287907,0.0,0.0,0.008124149956311317,0.0027040368037794696,0.31866291469171576,0.11082508276393711,0.14875696668974264,0.3344464304690561,2.2984026472588908,1.2848136008761752,5.2280657213088295,4.514934355024566,0.8479929267479115,0.7974317923104952,0.5618842837788524,0.46980479670566594,1.1710344113054734,0.5642121795535646,0.29880060881727427,0.2549775525821485,0.3319005619450563,0.22992989871167546,0.6449729341270817,0.11294332606376038,0.8000188985959167,1.020108597060659,0.2046924139341954,0.046189028564734835,,,,,
IFAD-1,1,-866.5999772594405,0.14059965876365968,-872.5497141855723,5.949736926131777,8095.200460655384,187.67148789607404,7.71364123192065e-06,0.000530773218903912,47.69829179347382,0.4921868546149523,47.91794937024499,0.232544312645669,0.05046415715378528,0.00023422813989218004,0.0003973062399018914,0.0006219808620658026,0.0,0.0,0.0016560934426192962,0.004897079608224032,0.3961250675659591,0.29971147984843954,0.0035821419012252277,0.2880469134122309,2.333232860086645,1.4625499636180952,5.611553224589892,4.769679183881177,0.7046570097231949,0.7894327539753379,0.2210214521507812,0.15177806584153433,1.115237426343531,0.2635854898507628,0.2882819200230056,0.17116577547284909,0.3604337101345036,0.24174109134187655,0.5543999363278597,0.05059990392978399,1.1574791962686601,0.9102789443072312,0.28582008741611836,0.05295161670130112,,,,,
IFAD-1,2,-859.2800460155595,0.19962767181345237,-866.7507736566718,7.470727641112262,253.93784893218142,47.74948171653418,0.00022706558412712642,0.0011353531584023153,2.7981340488668898,0.40103424834257106,35.622676112821175,0.005044880865242744,0.013381515303689508,0.0068194638157646455,1.818320806144753e-05,0.0933920095495743,0.0,0.0,0.004683415665900745,0.0014767030361649523,0.38068161607472945,0.18782596331847595,0.13900213062281372,0.5441270793179038,2.6098331180748744,1.4418364911858965,5.452589310221156,4.484102054781077,0.5463642141750228,0.43834748724479056,0.28388438651096953,0.25563276260755985,0.8192704954215303,0.3454754861646942,0.16975943725275777,0.1818362954180535,0.3121540496430001,0.1971018739451336,0.6594515595163544,0.09482414755622395,0.7829621867895747,0.9764908231944577,0.18143552077928451,0.05950528240726621,,,,,
IFAD-1,3,-861.6586529884933,0.13628554725156186,-867.7692487428644,6.110595754371161,17932.14718537977,33.75436840704111,3.2746528442217793e-06,0.0013336984983058212,106.67074854864214,0.2924946472496296,22.874850316614477,0.0009049610649703858,0.01500378222728138,0.017587549646922468,0.004048162533020614,4.405321223699226e-05,0.0,0.0,0.0024160447938936704,0.04428431367433257,0.34102983967545747,0.197466360726806,0.15218912294695527,0.35973638314493916,2.3533332754480183,1.2931120086845351,5.331772649746634,4.638000537800042,0.8385947741532543,0.821179339989717,0.42522339406503756,0.3923877998681578,1.0084637807761743,0.5118098578706358,0.25590620254508434,0.25044559479962514,0.32436978129139615,0.22213978855397853,0.5152791146783517,0.09106159213296125,0.7345469760149995,0.9448642978223805,0.1632227115958321,0.03802174507415123,,,,,
IFAD-1,4,-862.21181093669,0.18430797786669945,-870.9582621576449,8.746451220954896,19887.797950374148,48.154909556485244,3.1461227361254783e-06,0.0010286284545026757,99.27247228669825,0.371267084907123,29.56598599542936,0.02416513574303193,0.03028021589734588,0.02104101140921842,0.00331434394361529,9.612305282774363e-06,0.0,0.0,0.002427025465855714,0.00022134630995834152,0.4174634939707359,0.2075342316704371,0.14206350669074397,0.34457037332342577,2.5053135878401256,1.2643116643312748,5.5800816737033365,4.786153329838241,0.8714494804978917,0.7906005203072635,0.4509731382977126,0.364194142762286,1.1883839380668255,0.50143801934269,0.25105820563147435,0.2315180376969862,0.31332949850231423,0.20103190046550862,0.5138934204844575,0.07049083819805468,0.8415704915018527,0.8638158663180292,0.14111895158701732,0.01826606336246259,,,,,
IFAD-1,5,-861.8720532009509,0.17427351189753784,-865.9331217298429,4.061068528892065,1228.983377219514,51.681160112938656,4.464537596866312e-05,0.000939967696508179,12.07184964603157,0.5136410887568288,46.385459819556914,0.01911312808794255,0.011092537780896519,0.02278375405412528,6.685457438507822e-05,1.5074783633696483e-06,0.0,0.0,0.0004892013114136056,0.00045289602437127973,0.4138866742741706,0.3636274465000053,0.10199076202356856,0.49009572999679585,2.6416226046558617,1.3154488482848328,5.2684717213405685,4.8386664755069235,0.6669515406354267,0.584080570937619,0.29116819057533433,0.25417146578773964,0.8797671602609126,0.37477719454169073,0.1678739868957638,0.20569781125370515,0.31319236434950887,0.20311553058289392,0.5219626853652751,0.07053641489430156,0.8300395029872468,0.8831931044257715,0.13750894719098322,0.04361130705678472,,,,,
IFAD-1,6,-861.4644930921622,0.22567132274134186,-866.0345579938225,4.5700649016603165,18927.835659178894,88.32351396748473,2.807400255805071e-06,0.0007432497020250309,111.5373490382056,0.46789054144154135,39.743019957620724,0.09328505815421143,0.00782171901469758,0.0011405376757147889,0.0005769943684069142,0.0014391248254795855,0.0,0.0,4.465846971179933e-05,0.0013240128303926898,0.4091498011594186,0.13823857494983927,0.13107245783762295,0.3964687990451733,2.8066124549408875,1.3382632717815532,5.213133832365452,4.716676498967073,0.9604518442047891,0.9003069852282543,0.5263450487751546,0.3046391024674357,1.7399305395608486,0.5294258344100743,0.2142045281515801,0.24107801706325965,0.33378276892419995,0.22601522099791757,0.8384931054563313,0.0728201981079649,1.0247720921737435,1.0234633220749954,0.1369542682344691,0.03299699928472147,,,,,
IFAD-1,7,-861.3810726755598,0.18251467223172732,-870.8693618241739,9.488289148614058,20049.72521365422,52.709107397064635,2.801381539564438e-06,0.001154467565818919,98.22550363823483,0.2516867285227417,20.07102293651089,0.05043570335549979,0.002169866352469009,0.0002027640627032676,0.00340047297752436,0.0007770291135940951,0.0,0.0,7.6286732769169e-05,0.0021919816029086566,0.3374706548027473,0.16307640066171128,0.1573604592856553,0.2562483051370489,1.8650491729234875,1.2649003688261051,5.089274833485412,4.638448535473274,0.8988941509365848,0.9663390114283414,0.4934003654865945,0.40327972922766847,1.1333655309256279,0.5686894986831889,0.2438231565786326,0.25782657563716316,0.3497951316569228,0.2414678918334372,0.6779300585328268,0.10154687324055779,0.7683409248720262,1.1166492458773425,0.17859084691778662,0.05895127880846853,,,,,
IFAD-1,8,-862.5396165982115,0.17100627001484853,-871.6549235731347,9.115306974923215,24944.160473102977,66.8752744443188,2.046027964152395e-06,0.0006562908901835393,115.21815872900756,0.48108871334260894,39.811984513542555,0.001663728788209647,0.0006462799510260772,0.0004585873693570306,7.403701034622293e-06,7.873476485229296e-05,0.0,0.0,0.07392611753488644,0.006203473946513875,0.3955808161897749,0.12044181082739427,0.17655681552870142,0.2766638848188903,2.4192880167570427,1.164550946219962,5.134422082785989,4.644423224230849,1.094797355131601,0.9980093476681575,0.6658670935321677,0.5404731310077637,1.4494541101073712,0.6994291287126738,0.3488876205656693,0.311676635897255,0.3498577272851943,0.24261286229306442,0.653527416481065,0.1047814815276532,0.8744799205268847,1.1095150479477165,0.19124991783757792,0.058591972913075586,,,,,
IFAD-1,9,-861.6746370015305,0.14210921370804477,-870.1415441855729,8.466907184042384,8145.324227410216,42.909047828277046,6.5465861060983095e-06,0.0010452711544313579,39.04219987131117,0.2778449710198465,22.61691145314762,0.0018443628268548563,0.0004771199903608926,0.000799358656944988,4.671093198992596e-05,0.002155333479338094,0.0,0.0,0.00020839312244725426,0.10138254294979684,0.3684164200514892,0.0015521377432701525,0.16559333683743344,0.24295788123820633,2.318853584993346,1.1930733325071838,5.205257030652152,4.373796491513889,0.8943000948733998,0.8505844337288068,0.7384545276429036,0.5998203982913273,1.4510635812298474,0.6691757396246499,0.3436644557583619,0.28711868075708824,0.3473514352595655,0.2408103536150552,0.8440475458791706,0.13582685154271681,0.8858121341113241,1.1335020073436026,0.22396943251807583,0.06322439300135681,,,,,
IFAD-1,10,-861.5228243864964,0.17663748755199143,-867.1158738225172,5.593049436020806,7243.131413009649,77.64406800094781,8.109585880855881e-06,0.0008235625442153599,31.282461308024786,0.36011165680357343,27.77748157682909,0.07681542004904204,0.020149547865613904,0.00013161957052998442,0.0004578058143632551,0.001159315368941981,0.0,0.0,0.0014455362818822058,2.25848064621432e-06,0.36922070470032414,0.002153028054705544,0.13795775057832088,0.3070816390885389,2.4631382690062593,1.26075185009924,5.254971182608234,4.383944325092851,0.9495253773440165,0.8687818531347997,0.760345312985033,0.5055587489934953,2.1545695023105353,0.6229594526285286,0.2634577350347292,0.21646563427173188,0.34187906374930155,0.23077025587953026,0.9863791085994567,0.11913676135580628,1.0198368848280528,1.0994517524556053,0.16478426626810638,0.02637101703212276,,,,,
IFAD-1,11,-862.6804865360521,0.1976405263015364,-866.6403423046166,3.95985576856458,41837.079020812234,75.20803488853899,1.2895779618509955e-06,0.0008555909347526266,327.8550524958303,0.48676491679488354,43.64131389310348,0.07921739768183056,0.003615546471912407,0.0019184477701312064,0.0008798140736905033,0.000405703833584543,0.0,0.0,5.240266077770809e-06,0.010776991771048966,0.48465933987799664,0.26739218245431906,0.10830491940764919,0.4437873385227708,2.35761478620427,1.2787516540961887,5.978357001921941,4.908794666547428,0.7664274786518892,0.6871790007281369,0.2779093251801575,0.2127147989911112,1.0196945422002208,0.3899227505871794,0.14157149307828176,0.2237783510519668,0.32312988122337655,0.2052553537297273,0.43866680452919266,0.050265979862900774,0.8768136676287366,0.8699147883540017,0.03604768225347974,0.04554206433276295,,,,,
IFAD-1,12,-861.4427700302455,0.21734474695796344,-864.7333189494932,3.290548919247726,2827.9468735290197,30.904156794774398,1.8668269300084218e-05,0.0014498584745152392,29.538691885137172,0.3366822999101021,26.810136278062988,0.00012418197856154452,3.415847444516265e-06,0.06405833017239869,3.933504659272743e-05,1.3718687799891682e-05,0.0,0.0,0.0002575713982437992,0.00010431245739094527,0.33363241511983643,0.3171096290634303,0.1312642453235897,0.43218104356179254,2.420971596916653,1.3092719146597973,5.139383266913797,4.731316564922671,0.648336780930926,0.6480109647432903,0.31249489346731085,0.3085721319052903,0.7238457980347104,0.40305545901586964,0.19854672124711828,0.22134520104435415,0.3181163577004929,0.2247123466817602,0.5431257905514878,0.09382606305688754,0.7080915878059848,0.9492985834357202,0.18935639207954177,0.06361051993740766,,,,,
