method,inference_nstep,start,start_type,particles,iterations_requested,updates_completed,termination_reason,elapsed_seconds,output_selected_iteration,output_selected_elapsed_seconds,initial_pseudo_loglik,final_pseudo_loglik,minimum_ess,maximum_invalid_fraction,maximum_backward_fallbacks,total_backtracks,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,27,global-box,100,5000,57,time-budget,813.5859910589643,49,702.584977246006,-11822.537240192143,-4145.823037117044,1.0000000000131273,0.91,0,0,11.834489499370775,0.2625590457934366,22.96046782332478,-0.01,3.4918516334889316,0.5,1.2408908255669164,1.4309123648353868,-0.7524068383889135,1.7292490564114535,1.2670309481863977,2.6181825277003528,-3.831925062577574,-1.0737680435198687,-5.190797680209554,-6.880872786191565,-2.2794337520350703,-1.3780444863722914,0.1930760501173874,0.052547634822770646,0.5882431512546816,0.0025763029461042418,0.16355686085905616,2.471018107212697,-1.3372792858888989,3.133773946824134,-1.0,1.2504321495286095,-0.6931471805599453,1.2408908255669164,1.4309123648353868,-0.7524068383889135,1.7292490564114535,1.2670309481863977,2.6181825277003528,-3.831925062577574,-1.0737680435198687,-5.190797680209554,-6.880872786191565,-2.2794337520350703,-1.3780444863722914,-1.1140562316140161,-2.415420296783615,0.0,-5.430784980335003,-1.2799796822471043
DS order-1.5 block Gaussian,20,28,global-box,100,5000,47,non-finite-path-or-score,710.1076615080237,48,710.1076086299727,-5914.410010716985,-inf,1.0,1.0,0,7,40.0,0.04059214289347011,3.1825039147335032,0.0,4.999999999999999,0.5,2.479505191908785,5.608087892044784,0.38027681791784257,7.993015158362319,6.778674913678243,5.358728086331542,-2.670486595691935,-0.9294429259667331,-5.314912060321936,-2.4184336909500956,-9.42236585291761,-8.188989536498957,0.24028660090025228,0.24028660090025228,0.17580802114901112,0.17693826490629677,0.1666805121441875,3.6888794541139363,-3.2041807558941655,1.1576682815298944,0.0,1.6094379124341003,-0.6931471805599453,2.479505191908785,5.608087892044784,0.38027681791784257,7.993015158362319,6.778674913678243,5.358728086331542,-2.670486595691935,-0.9294429259667331,-5.314912060321936,-2.4184336909500956,-9.42236585291761,-8.188989536498957,0.0,0.0,-0.3124397705364847,-0.3060314954115845,-0.3657535021365064
DS order-1.5 block Gaussian,20,29,global-box,100,5000,55,time-budget,811.0907753630308,49,712.130127868033,-33093.775948897506,-4061.714792368297,1.0,0.86,0,7,33.42354644921813,0.24410321873973495,5.043619007073047,-0.01,4.983723896132028,0.49558816313989434,2.6554881006535482,5.209915579415267,1.8886196396626775,3.0997277929207523,3.513851297451349,5.119915952100549,-4.198307041780649,-3.7244289747212047,-9.808048226889598,-2.430282599848744,-6.811763473704966,-6.873036583027909,0.19122818900660002,0.1526721244459233,0.3602692100569285,0.15563028236980825,0.14020019412073992,3.509260635108036,-1.4101641155180291,1.618123881362662,-1.0,1.6061773819032776,-0.7020100134108928,2.6554881006535482,5.209915579415267,1.8886196396626775,3.0997277929207523,3.513851297451349,5.119915952100549,-4.198307041780649,-3.7244289747212047,-9.808048226889598,-2.430282599848744,-6.811763473704966,-6.873036583027909,-0.6333841359033171,-0.8585589132436119,0.0,-0.8393683481150191,-0.9437801984982228
DS order-1.5 block Gaussian,20,30,global-box,100,5000,4,non-finite-path-or-score,68.58034076192416,4,68.58031100896187,-55344.802818981494,-5760.9856171187475,1.0,0.43999999999999995,0,0,25.11349209354959,0.13803505249345346,13.936879408062655,-0.004542396138613582,4.999999999999999,0.5,2.8498417090241217,2.1253679771592706,-0.01651433424351241,2.945468336994705,7.926068111972013,7.5752059364909226,-1.3086404057918088,-6.843977438752015,-7.242729883092537,-8.227418628233975,0.0,-5.434518605770536,0.22146257942707556,0.29874767824054466,0.3093453101824489,0.0632463271066925,0.10719810504323851,3.223405235325853,-1.9802476225026293,2.6345385214532175,-0.45423961386135825,1.6094379124341003,-0.6931471805599453,2.8498417090241217,2.1253679771592706,-0.01651433424351241,2.945468336994705,7.926068111972013,7.5752059364909226,-1.3086404057918088,-6.843977438752015,-7.242729883092537,-8.227418628233975,0.0,-5.434518605770536,-0.334204528056326,-0.03485882999503047,0.0,-1.587421105168659,-1.0597795899857823
DS order-1.5 block Gaussian,20,31,global-box,100,5000,57,time-budget,812.4716300939908,49,702.1034948569722,-19091.774068502098,-4132.737116335638,1.0,0.55,0,0,12.150819872379934,0.1564751295661428,13.88526763402356,-0.004013241777064871,3.471621291874108,0.5,-2.0768746897554133,4.126767679198329,0.17261394606174768,1.9387990688117425,2.266887852354005,5.209666731956979,-1.0980284941039133,-4.965135273845262,-3.8613671045394793,-6.224951308375068,-8.218417186075108,-6.605499873360705,0.22716906509024293,0.2151836853802718,0.14360935915140713,0.26605151660740206,0.14798637377067608,2.497396646718163,-1.8548581981407655,2.630828395619711,-0.4013241777064871,1.24462171592795,-0.6931471805599453,-2.0768746897554133,4.126767679198329,0.17261394606174768,1.9387990688117425,2.266887852354005,5.209666731956979,-1.0980284941039133,-4.965135273845262,-3.8613671045394793,-6.224951308375068,-8.218417186075108,-6.605499873360705,-0.1579954410826621,-0.21219794750236867,-0.6165931318468117,0.0,-0.5865697610777623
DS order-1.5 block Gaussian,20,32,global-box,100,5000,55,time-budget,810.7035313169472,49,711.3400290859863,-7872.152651182149,-4013.920223413631,1.0000000001409575,0.85,0,7,13.359706930258028,0.5637242339847547,5.493293193037821,-0.01,3.190162222054545,0.4915770521004275,-0.8675708032741387,4.415096696189657,-3.2910736489593773,3.1678525226024807,3.29020800192333,3.859083820055805,-3.4142078055103338,-2.7508131734575674,-4.104582951993165,-10.0,-3.635866239710282,-10.0,0.09985075425568832,0.06073501630767388,0.39167092477336496,0.39167092477336496,0.05607237988990778,2.592243231509962,-0.5731900938931018,1.7035279286938894,-1.0,1.1600717688124023,-0.710136582403344,-0.8675708032741387,4.415096696189657,-3.2910736489593773,3.1678525226024807,3.29020800192333,3.859083820055805,-3.4142078055103338,-2.7508131734575674,-4.104582951993165,-10.0,-3.635866239710282,-10.0,-1.3667453958918268,-1.8639016029552633,0.0,0.0,-1.9437786554001717
DS order-1.5 block Gaussian,20,33,global-box,100,5000,55,time-budget,812.5675345190102,49,713.1704233250348,-23927.015892867195,-4066.2308311683446,1.0,0.7,0,7,13.485562629820729,0.45590303887513656,10.888559906684291,-0.007010758846947228,3.596142920326786,0.3582714456184201,-3.02299326490813,5.501075424148671,-1.67958310556451,1.9837572263883214,4.711823258385318,1.840087636882856,-1.3346276904652077,-6.883771156150096,-4.4047514888130594,-10.0,-8.059076234240361,-5.921204712033976,0.215648008933011,0.11955705943142744,0.17927417648780475,0.25258998289103335,0.23293077225672343,2.6016196783628356,-0.7854751261233279,2.3877126882264985,-0.7010758846947228,1.2798618600706448,-1.0264643519066396,-3.02299326490813,5.501075424148671,-1.67958310556451,1.9837572263883214,4.711823258385318,1.840087636882856,-1.3346276904652077,-6.883771156150096,-4.4047514888130594,-10.0,-8.059076234240361,-5.921204712033976,-0.1581200629288984,-0.7479738109229414,-0.3428512069282833,0.0,-0.08102625847639323
DS order-1.5 block Gaussian,20,34,global-box,100,5000,56,time-budget,801.3732249109307,49,703.0540297930129,-10576.453653605939,-4215.987667672825,1.0,0.6,0,0,10.23312836285028,0.3632275321339667,7.936782452745863,-0.009423930764385658,4.902812538164418,0.5,2.2832655251039156,3.546497157208932,-1.5984230358999822,1.4242211317398594,4.072784070483539,3.9170455766192913,-3.760994891296346,-2.1863868122530294,-3.8360981633206017,-6.433896412406959,-9.844937177945003,-2.3646555805223115,0.16373719633066325,0.03696153382591724,0.3114642526409594,0.28660208434060197,0.20123493286185817,2.3256303360355473,-1.0127258307943934,2.0715079604784505,-0.9423930764385657,1.5898090278293264,-0.6931471805599453,2.2832655251039156,3.546497157208932,-1.5984230358999822,1.4242211317398594,4.072784070483539,3.9170455766192913,-3.760994891296346,-2.1863868122530294,-3.8360981633206017,-6.433896412406959,-9.844937177945003,-2.3646555805223115,-0.6430218917539572,-2.1314068273338282,0.0,-0.0831897848506718,-0.4368115271364219
DS order-1.5 block Gaussian,20,35,global-box,100,5000,51,time-budget,810.0206525789108,48,711.9000979579287,-4765.8431005998655,-4440.879052036031,1.0000171113011858,0.62,0,21,40.0,0.12175573882731615,4.576336482590247,-0.004156741756254499,4.999999999999999,0.5,2.046336102667671,6.991809771070061,-1.6476080354278386,2.329346520706851,3.112806899708601,7.344900098215809,-2.7879617681489868,-4.9090572018777205,-1.629740452165362,-3.9139062864094276,-1.8082986847806606,-0.2111857406617606,0.3106736511877122,0.3106736511877122,0.051408192207420225,0.17077688769434404,0.15646761772281126,3.6888794541139363,-2.1057383819716575,1.5208987834087313,-0.41567417562544995,1.6094379124341003,-0.6931471805599453,2.046336102667671,6.991809771070061,-1.6476080354278386,2.329346520706851,3.112806899708601,7.344900098215809,-2.7879617681489868,-4.9090572018777205,-1.629740452165362,-3.9139062864094276,-1.8082986847806606,-0.2111857406617606,0.0,0.0,-1.798945466900075,-0.5983850538792729,-0.6858939350675901
DS order-1.5 block Gaussian,20,36,global-box,100,5000,57,time-budget,813.1391354459338,50,717.4843119719299,-51063.988419660884,-4230.6481283912635,1.0,0.6699999999999999,0,0,21.243205505465536,0.6,21.248522582400344,-0.0007036260831459499,4.999999999999999,0.5,1.6784368062610426,5.354396687706532,-0.855323457540515,2.3636844498674545,4.331554377997109,0.8115067121244746,-5.32178117080094,-6.831637989064197,-5.308364759564718,-8.708396927284674,-6.634902492605569,-3.294116302847012,0.3668423286153345,0.027709200078729432,0.10883422045646478,0.33803835600580984,0.15857589484366139,3.0560371033231304,-0.5108256237659907,3.0562873674193125,-0.070362608314595,1.6094379124341003,-0.6931471805599453,1.6784368062610426,5.354396687706532,-0.855323457540515,2.3636844498674545,4.331554377997109,0.8115067121244746,-5.32178117080094,-6.831637989064197,-5.308364759564718,-8.708396927284674,-6.634902492605569,-3.294116302847012,0.0,-2.5831676425834087,-1.2151063222158263,-0.08177276508706835,-0.8386988229037586
DS order-1.5 block Gaussian,20,37,global-box,100,5000,56,time-budget,800.536295717,49,701.3534365289379,-60838.4582446875,-4594.105257551488,1.0,0.6599999999999999,0,0,10.000000000000002,0.15971926908262654,5.883930585043073,-0.01,4.996527429902495,0.5,-0.25995014627545054,3.404490410874782,2.4879482635146046,3.3510806962193542,4.567340609493005,0.32689947986880974,-7.045037382848317,-0.0035752242424135485,-2.4433502738434907,-8.587831743653076,-7.726596424664013,-0.2174853706359428,0.2862739723625299,0.2862739723625299,0.12084796813793812,0.10761371913925692,0.19899036799774525,2.302585092994046,-1.8343375730395952,1.7722250054301525,-1.0,1.6087431571280133,-0.6931471805599453,-0.25995014627545054,3.404490410874782,2.4879482635146046,3.3510806962193542,4.567340609493005,0.32689947986880974,-7.045037382848317,-0.0035752242424135485,-2.4433502738434907,-8.587831743653076,-7.726596424664013,-0.2174853706359428,0.0,0.0,-0.8624160036895441,-0.97840115671228,-0.3636928760748781
DS order-1.5 block Gaussian,20,38,global-box,100,5000,56,time-budget,802.2866006500553,49,704.0800515470328,-7627.873610571749,-4185.266047060923,1.0000000068595227,0.64,0,0,32.367599556950026,0.10352492208089024,8.16337272992491,-0.01,4.999999999999999,0.5,1.2626351971732892,5.845429913040069,-3.0735017346893403,5.030785198781349,2.104868397337533,5.093662818866392,-2.3237489380212533,-0.6724365822522411,-2.888347417877024,-5.513406500635384,-2.435237413467702,0.0,0.22801732084630447,0.2284760452809271,0.20777790814151847,0.10725268045032298,0.2284760452809271,3.47715790877663,-2.2679429022106277,2.0996574083265727,-1.0,1.6094379124341003,-0.6931471805599453,1.2626351971732892,5.845429913040069,-3.0735017346893403,5.030785198781349,2.104868397337533,5.093662818866392,-2.3237489380212533,-0.6724365822522411,-2.888347417877024,-5.513406500635384,-2.435237413467702,0.0,-0.002009775488835191,0.0,-0.09496161025065952,-0.7562438201423266,0.0
DS order-1.5 block Gaussian,20,39,global-box,100,5000,55,time-budget,813.1512052289909,49,701.4458823549794,-34119.82730653678,-4186.54896127131,1.0,0.6799999999999999,0,7,12.756383325579836,0.13278857415158274,22.776107284721412,-0.004800821641446434,2.364239240333486,0.45219015615089664,3.0819787083911443,3.6637240100007245,1.0085821568423379,0.7503159540683474,5.230456778114958,2.114856804554609,-6.633187865520941,-5.27572100942342,-10.0,-4.672892900624772,-5.69883286538331,-0.20852969353789325,0.006158038599087369,0.13778607507597393,0.06547335735417875,0.39529126448537993,0.39529126448537993,2.546031799306197,-2.018997083656476,3.1257120603932256,-0.48008216414464344,0.8604562959180324,-0.7936524881702209,3.0819787083911443,3.6637240100007245,1.0085821568423379,0.7503159540683474,5.230456778114958,2.114856804554609,-6.633187865520941,-5.27572100942342,-10.0,-4.672892900624772,-5.69883286538331,-0.20852969353789325,-4.161864554011827,-1.0539205698400183,-1.7979795696739258,0.0,0.0
DS order-1.5 block Gaussian,20,40,global-box,100,5000,57,time-budget,812.0547496699728,50,716.3908651940292,-350222.02843873296,-3953.050350065258,1.0,0.69,0,0,17.75149263558949,0.4589780952324257,21.502351670476592,-0.005616589711710791,2.5035592908457764,0.39464797292229153,-0.17649600886975808,5.519755318206683,-3.6077098783611925,3.517215088891158,3.1380965147300026,3.9986625233497697,-2.933888659754349,-3.3733160419026293,-10.0,-5.86687866093418,-9.091492807721364,-8.156899971153543,0.39641845959846816,0.0603258384037917,0.05535209958646628,0.06667018687350251,0.4212334155377712,2.8764696045317653,-0.7787527928655339,3.068162309174226,-0.5616589711710791,0.9177134356892763,-0.9297611192344517,-0.17649600886975808,5.519755318206683,-3.6077098783611925,3.517215088891158,3.1380965147300026,3.9986625233497697,-2.933888659754349,-3.3733160419026293,-10.0,-5.86687866093418,-9.091492807721364,-8.156899971153543,-0.060716741767568624,-1.9434266017187043,-2.029472519904929,-1.8434292316598637,0.0
DS order-1.5 block Gaussian,20,41,global-box,100,5000,55,time-budget,812.0569144060137,50,729.268126359093,-479872.11309346836,-4070.185085686901,1.0,0.81,0,7,10.453963799552577,0.6,20.13230983051724,-0.005350874024681679,2.7523491468116945,0.27762852814060335,1.6339469409550016,3.384196267351854,-2.1858033977284683,1.061181612911913,4.593806331863185,1.8042985749041944,-4.808451751676149,-4.113602968950716,-6.675387027562504,-7.81466001690903,-5.592370061332786,-7.788027952424268,0.24160402951144627,0.0912542998818184,0.08584778559363931,0.2654813566181,0.31581252839499596,2.3469812174525724,-0.5108256237659907,3.002325978747867,-0.5350874024681679,1.0124547822314909,-1.2814712885525605,1.6339469409550016,3.384196267351854,-2.1858033977284683,1.061181612911913,4.593806331863185,1.8042985749041944,-4.808451751676149,-4.113602968950716,-6.675387027562504,-7.81466001690903,-5.592370061332786,-7.788027952424268,-0.2678486286000617,-1.2414986596181297,-1.3025729798527705,-0.1736041546407552,0.0
DS order-1.5 block Gaussian,20,42,global-box,100,5000,49,time-budget,811.3337252149358,46,713.2065983900102,-8978.486790318904,-4755.441888910522,1.0,0.9299999999999999,0,28,18.865822118953208,0.11455217698765499,1.5399690231800665,-0.01,4.999999999999999,0.5,-2.8977447019766482,8.0,-0.7596749413067063,2.0441849830177348,2.7641678393992026,4.601517184218141,-6.154435039898213,-6.144152634991147,-7.364355327067038,-0.9490480554558344,-0.8274388855996714,-1.0650749933370753,0.12393816734807703,0.2419989955069021,0.17645286543343064,0.24095954822529012,0.21665042348630018,2.9373519315260084,-2.1667248655695923,0.4317623014050934,-1.0,1.6094379124341003,-0.6931471805599453,-2.8977447019766482,8.0,-0.7596749413067063,2.0441849830177348,2.7641678393992026,4.601517184218141,-6.154435039898213,-6.144152634991147,-7.364355327067038,-0.9490480554558344,-0.8274388855996714,-1.0650749933370753,-0.669150784531309,0.0,-0.3158797860100264,-0.004304505635419756,-0.1106484724636222
DS order-1.5 block Gaussian,20,43,global-box,100,5000,52,time-budget,800.6851216979558,48,702.617825880996,-7585.419387892063,-4793.540684929023,1.0,0.72,0,15,13.9729388074315,0.3523335826625401,0.23426808248095504,-0.01,4.999999999999999,0.5,-0.41008240221220105,7.024454044122438,1.100072052421548,2.6138292377800956,5.020716596685012,5.739780266552987,-5.8358116306844625,-0.2214663545850118,-5.539187489426607,-2.7502328440888255,-9.167962662009673,-2.9786968626235484,0.2979397063845362,0.3285692964516192,0.009765049744803663,0.12251338083431303,0.24121256658472792,2.6371225167450945,-1.043176874128774,-1.45128916775445,-1.0,1.6094379124341003,-0.6931471805599453,-0.41008240221220105,7.024454044122438,1.100072052421548,2.6138292377800956,5.020716596685012,5.739780266552987,-5.8358116306844625,-0.2214663545850118,-5.539187489426607,-2.7502328440888255,-9.167962662009673,-2.9786968626235484,-0.0978566253148341,0.0,-3.515938105270994,-0.9865275084605922,-0.3090692000163679
DS order-1.5 block Gaussian,20,44,global-box,100,5000,49,time-budget,807.4491221149219,47,709.1137232639594,-5942.527538686987,-4672.920319854928,1.000353915122692,0.45999999999999996,0,28,10.19234461632856,0.14336430879379658,2.2395003833680884,-0.00554237439128481,4.999999999999999,0.5,2.199852530290998,7.925204978848204,-1.8509991058875175,4.694495971795166,0.7952272713908755,3.290556315018107,-5.133255408133265,-6.995999674534294,-3.1794821486325047,-2.819699389835458,-1.8442036604517136,-0.9063927355297782,0.3329001168649999,0.3329001168649999,0.1685650209748512,0.010701728892591468,0.15493301640255752,2.321636910692301,-1.9423662744468821,0.806252797849882,-0.554237439128481,1.6094379124341003,-0.6931471805599453,2.199852530290998,7.925204978848204,-1.8509991058875175,4.694495971795166,0.7952272713908755,3.290556315018107,-5.133255408133265,-6.995999674534294,-3.1794821486325047,-2.819699389835458,-1.8442036604517136,-0.9063927355297782,0.0,0.0,-0.6805209391164664,-3.437437188469997,-0.7648496243592927
DS order-1.5 block Gaussian,20,45,global-box,100,5000,54,time-budget,800.9228424259927,48,701.3206039699726,-6351.789808720612,-4053.1666486053446,1.0,0.91,0,7,29.156075827754247,0.09894276327426568,19.087084351927118,-0.006145842781734512,3.599595778801056,0.38743148646764347,2.0757627048462743,4.83915268662003,2.010814708164074,2.172614289786658,4.13830606694043,4.064831517586007,-1.9390940698060517,-0.7659484217027395,-8.281753848154501,-1.68421347331052,-4.889740207879836,-4.4900459255642495,0.12398303324239349,0.10921892353610457,0.34409972030220887,0.27558369559574497,0.1471146273235481,3.3726633242764366,-2.3132137447847683,2.94901189437718,-0.6145842781734512,1.2808215554914082,-0.9482162549370685,2.0757627048462743,4.83915268662003,2.010814708164074,2.172614289786658,4.13830606694043,4.064831517586007,-1.9390940698060517,-0.7659484217027395,-8.281753848154501,-1.68421347331052,-4.889740207879836,-4.4900459255642495,-1.020786772411658,-1.1475771592118489,0.0,-0.22204012224202727,-0.8497194393431557
DS order-1.5 block Gaussian,20,46,global-box,100,5000,56,time-budget,806.5676684299251,49,704.3516141639557,-5950.268671026135,-4088.4229467476653,1.0000001769934748,0.88,0,2,15.23512970623131,0.2988992837227032,29.66901886380452,-0.007108680530460115,2.549279564214629,0.48160738633473693,0.7885233099094128,5.525692343022319,-3.624166056536684,1.199653204546502,4.805877041156872,1.9328765862309867,-4.126310233884986,-3.321972746275177,-8.199471786416847,-4.166392627570656,-7.756323582468722,-0.5469364302046488,0.23098212494533635,0.06510227400859629,0.2869873363314224,0.19149001943782085,0.22543824527682418,2.7236039261022063,-1.2076486060728238,3.3901033654649115,-0.7108680530460115,0.9358107954155565,-0.7306260480313481,0.7885233099094128,5.525692343022319,-3.624166056536684,1.199653204546502,4.805877041156872,1.9328765862309867,-4.126310233884986,-3.321972746275177,-8.199471786416847,-4.166392627570656,-7.756323582468722,-0.5469364302046488,-0.21709776416666357,-1.4834786108932847,0.0,-0.4046024010610063,-0.2413918259337891
DS order-1.5 block Gaussian,20,47,global-box,100,5000,55,time-budget,811.9050132740522,49,700.5151325250044,-7620.491104106122,-4314.442829979336,1.0,0.69,0,7,16.237852220829982,0.49030093430367744,26.446005837088578,-0.0076753114278413515,2.7407695040039446,0.3621147013145159,-0.1693924697351816,5.113719785747001,-0.5548144845778198,1.6711856351004428,3.9742572017224833,3.5373539896837842,-2.095156140873566,-2.50073802919186,-7.905675632461007,-4.10165923962641,-7.002517597227984,-4.271088723890248,0.25245727908614646,0.035759627149199204,0.2244020618800479,0.2349237527984601,0.25245727908614646,2.7873450735754637,-0.7127359247512451,3.2751051388518637,-0.7675311427841351,1.0082387218489135,-1.0157942628841505,-0.1693924697351816,5.113719785747001,-0.5548144845778198,1.6711856351004428,3.9742572017224833,3.5373539896837842,-2.095156140873566,-2.50073802919186,-7.905675632461007,-4.10165923962641,-7.002517597227984,-4.271088723890248,0.0,-1.954422518888419,-0.11780268064275527,-0.07198103734274407,0.0
DS order-1.5 block Gaussian,20,48,global-box,100,5000,54,time-budget,802.3444287240272,49,703.3903701360105,-123828.02625247833,-5057.664184787818,1.0,0.59,0,7,15.353484705479781,0.4789914173677743,11.045353894875564,-0.01,4.999999999999999,0.5,0.6030135541634587,0.0,-2.0485381760446923,2.6351689520819512,3.8338302468663996,7.6548045343745645,-4.992496562436176,-3.709011487611336,-6.67672407899226,-4.963043294511322,-6.849054953090812,-1.5710874652314895,0.22756489248148445,0.22756489248148445,0.15297357119095023,0.16433175136459638,0.22756489248148445,2.731342464912461,-0.7360725995443275,2.4020098775426173,-1.0,1.6094379124341003,-0.6931471805599453,0.6030135541634587,0.0,-2.0485381760446923,2.6351689520819512,3.8338302468663996,7.6548045343745645,-4.992496562436176,-3.709011487611336,-6.67672407899226,-4.963043294511322,-6.849054953090812,-1.5710874652314895,0.0,0.0,-0.3971702702366107,-0.3255481806505488,0.0
DS order-1.5 block Gaussian,20,49,global-box,100,5000,54,time-budget,805.4021732578985,48,705.515207992983,-5481.040239442316,-4060.9044255826298,1.0000000012979768,0.6499999999999999,0,7,10.000000000000002,0.6,27.45976792996333,-0.006730317162678473,2.1459541283874914,0.5,-1.2930851274033242,4.643238672465564,-2.4859446876095572,1.4769276448332418,3.674911475272414,3.2624385076655305,-4.193004385139213,-1.6760932042442838,-9.703919975116197,-8.268516644786382,-3.9485955924317344,-9.074487925307755,0.08907088752891652,0.056464522278763876,0.3674600295501729,0.35219543581869717,0.13480912482344956,2.302585092994046,-0.5108256237659907,3.31272194910103,-0.6730317162678473,0.763584268578135,-0.6931471805599453,-1.2930851274033242,4.643238672465564,-2.4859446876095572,1.4769276448332418,3.674911475272414,3.2624385076655305,-4.193004385139213,-1.6760932042442838,-9.703919975116197,-8.268516644786382,-3.9485955924317344,-9.074487925307755,-1.4171820078169879,-1.8730020329532537,0.0,-0.04242831269188857,-1.0027546618531193
DS order-1.5 block Gaussian,20,50,global-box,100,5000,56,time-budget,801.3440253239824,49,703.7220460480312,-5917.911887852435,-4162.290485793081,1.0,0.76,0,0,10.000000000000002,0.6,30.000000000000004,-0.007985273237256355,2.659890360457256,0.5,-2.0395446731764313,5.234003173857487,-3.033807712300935,1.9589310439671743,3.427513966535165,3.6130299198941955,-3.4113184134688934,-2.88510193255506,-10.0,-5.063140797326757,-6.68903319235621,-6.104295034821819,0.29986658921299786,0.08801022072356764,0.09810404308109054,0.2251103672745439,0.28890877970780016,2.302585092994046,-0.5108256237659907,3.4011973816621555,-0.7985273237256355,0.9782849040709157,-0.6931471805599453,-2.0395446731764313,5.234003173857487,-3.033807712300935,1.9589310439671743,3.427513966535165,3.6130299198941955,-3.4113184134688934,-2.88510193255506,-10.0,-5.063140797326757,-6.68903319235621,-6.104295034821819,0.0,-1.2258847208033823,-1.117309093526754,-0.28674686996491583,-0.037226675985525044
DS order-1.5 block Gaussian,20,51,global-box,100,5000,54,time-budget,800.4809744920349,49,703.100877000019,-9299.61791372543,-4123.961439680594,1.0,0.6799999999999999,0,7,11.538909668728373,0.3120447661603341,5.222628057557674,-0.005200339254319659,3.1127169864291586,0.5,1.1909206866231472,3.5759857181811063,0.17239186571590961,3.5975702705630694,2.476315235153613,2.614674169640617,-3.2806083784329223,-3.540811518697662,-6.088827375351701,-10.0,-9.531494740777385,-5.08499309030356,0.20826014650577646,0.20843711557047315,0.2004545551367515,0.14461147107365338,0.23823671171334554,2.445724773837004,-1.1646086201819874,1.6530007345036706,-0.5200339254319659,1.1354959738762744,-0.6931471805599453,1.1909206866231472,3.5759857181811063,0.17239186571590961,3.5975702705630694,2.476315235153613,2.614674169640617,-3.2806083784329223,-3.540811518697662,-6.088827375351701,-10.0,-9.531494740777385,-5.08499309030356,-0.13447676385150967,-0.13362737465967947,-0.17267720304453307,-0.4992141301568168,0.0
DS order-1.5 block Gaussian,20,52,global-box,100,5000,52,time-budget,805.4906549400184,47,705.2202574969269,-25847.821588518556,-4432.56440130734,1.0,0.5700000000000001,0,14,10.202327013222149,0.5880798055919002,1.9485679387857546,-0.01,4.999999999999999,0.5,1.1019710701013112,4.807621017521432,-1.6281477077276378,3.875845027785283,1.8669006909664747,6.5450610586926565,-1.2299151664305024,-7.901653836447715,-6.923656032806911,-6.647382187663746,-3.5132259762553812,-9.156392920740641,0.2962826444134739,0.2976114178534729,0.06326476196525775,0.029546180267801325,0.3132949954999942,2.3226158328217745,-0.5308926164974026,0.6670947124126719,-1.0,1.6094379124341003,-0.6931471805599453,1.1019710701013112,4.807621017521432,-1.6281477077276378,3.875845027785283,1.8669006909664747,6.5450610586926565,-1.2299151664305024,-7.901653836447715,-6.923656032806911,-6.647382187663746,-3.5132259762553812,-9.156392920740641,-0.055831345831101546,-0.05135655565664466,-1.599816733191422,-2.3611907521828273,0.0
DS order-1.5 block Gaussian,20,53,global-box,100,5000,55,time-budget,803.852303473046,49,712.4515762800584,-18932.662646409557,-4622.619829228729,1.0,0.69,0,0,18.875676551844435,0.3543555892929386,2.4773655902520555,-0.009970664168168357,4.999999999999999,0.2874169879820898,-1.457959358865652,4.792341757850411,0.7857724548038194,2.242267256514936,3.600666067289853,3.741119626921135,-6.618151209672285,-1.1294283976773176,-3.94262831670284,-7.298589325913588,-5.8306682339922355,-1.8052880563229214,0.2764397140371722,0.18230176150914673,0.1966450775686155,0.2614056051105148,0.08320784177455068,2.9378741382990423,-1.0374543804823047,0.9071957335816079,-0.9970664168168356,1.6094379124341003,-1.2468211978910169,-1.457959358865652,4.792341757850411,0.7857724548038194,2.242267256514936,3.600666067289853,3.741119626921135,-6.618151209672285,-1.1294283976773176,-3.94262831670284,-7.298589325913588,-5.8306682339922355,-1.8052880563229214,0.0,-0.41632942044247523,-0.34059229764348214,-0.0559195211574411,-1.2006511692908988
DS order-1.5 block Gaussian,20,54,global-box,100,5000,56,time-budget,806.1463613610249,49,707.971584277926,-5234.883777463539,-4045.943247829983,1.0000553731729607,0.64,0,0,26.621290973449682,0.2592228563812351,14.831104869201956,-0.006916325622951439,4.279128417265505,0.3766662406036406,-3.588557815349199,5.253430102456216,-0.6710140361710126,3.9045704757772532,3.264507883097132,5.036205243148688,-1.8481874773929343,0.0,-4.379985631051664,-5.913293550240097,-6.371235412621954,-2.5884442284744535,0.258910046633654,0.258910046633654,0.17669365283753408,0.04657620726150393,0.258910046633654,3.2817113081640703,-1.3500671379085276,2.69672665568095,-0.6916325622951439,1.4537493480302803,-0.9763957870852773,-3.588557815349199,5.253430102456216,-0.6710140361710126,3.9045704757772532,3.264507883097132,5.036205243148688,-1.8481874773929343,0.0,-4.379985631051664,-5.913293550240097,-6.371235412621954,-2.5884442284744535,0.0,0.0,-0.3820632329553339,-1.7153908541216256,0.0
