method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
DS order-1.5 block Gaussian,20,20,4,163,646.0642092293128,-3816.264834223397,-3763.676393233908,,5000,1,32635621,ok
DS order-1.5 block Gaussian,20,20,4,164,649.3171459052246,-3825.7470300017603,-3764.1041472623115,,5000,1,32635622,ok
DS order-1.5 block Gaussian,20,20,4,165,652.5662504993379,-3817.043759287582,-3764.571454599382,,5000,1,32635623,ok
DS order-1.5 block Gaussian,20,20,4,166,655.8156099722255,-3823.8446796815683,-3763.1923918028874,,5000,1,32635624,ok
DS order-1.5 block Gaussian,20,20,4,167,659.0661399322562,-3817.1830893849756,-3763.292850964739,,5000,1,32635625,ok
DS order-1.5 block Gaussian,20,20,4,168,662.3195394361392,-3814.641287766647,-3762.6438168766185,,5000,1,32635626,ok
DS order-1.5 block Gaussian,20,20,4,169,665.5691677383147,-3825.050409705589,-3762.048415621379,,5000,1,32635627,ok
DS order-1.5 block Gaussian,20,20,4,170,669.9801667742431,-3813.4968806068864,-3761.9172802603225,,5000,1,32635628,ok
DS order-1.5 block Gaussian,20,20,4,171,673.2322652551811,-3825.36093433529,-3763.50204241613,,5000,1,32635629,ok
DS order-1.5 block Gaussian,20,20,4,172,676.4833222911693,-3825.2267675559233,-3763.299788086725,,5000,1,32635630,ok
DS order-1.5 block Gaussian,20,20,4,173,679.7461280042771,-3832.6703265324995,-3762.8983263849805,,5000,1,32635631,ok
DS order-1.5 block Gaussian,20,20,4,174,682.9952054063324,-3822.657236184099,-3762.589552797704,,5000,1,32635632,ok
DS order-1.5 block Gaussian,20,20,4,175,686.286299362313,-3823.604619695415,-3762.566753315304,,5000,1,32635633,ok
DS order-1.5 block Gaussian,20,20,4,176,689.5430195091758,-3824.9199836981466,-3764.0271628366627,,5000,1,32635634,ok
DS order-1.5 block Gaussian,20,20,4,177,692.7949617521372,-3818.3870810647563,-3762.8646553525855,,5000,1,32635635,ok
DS order-1.5 block Gaussian,20,20,4,178,696.0452076711226,-3818.8525234471654,-3762.4496244603924,,5000,1,32635636,ok
DS order-1.5 block Gaussian,20,20,4,179,699.3005522273015,-3816.18988687165,-3763.2682325594947,,5000,1,32635637,ok
DS order-1.5 block Gaussian,20,20,4,180,703.7029908061959,-3830.7091875347005,-3762.3404415636996,,5000,1,32635638,ok
DS order-1.5 block Gaussian,20,20,4,181,706.9552353653125,-3816.8399476662307,-3761.993156372568,,5000,1,32635639,ok
DS order-1.5 block Gaussian,20,20,4,182,710.207104378147,-3823.498176392749,-3762.266499966154,,5000,1,32635640,ok
DS order-1.5 block Gaussian,20,20,4,183,713.4661758053117,-3819.2923726446375,-3762.354123779576,,5000,1,32635641,ok
DS order-1.5 block Gaussian,20,20,4,184,716.7165321612265,-3825.85441703316,-3763.7423031935177,,5000,1,32635642,ok
DS order-1.5 block Gaussian,20,20,4,185,719.9660047001671,-3814.3823098908133,-3763.1797277710903,,5000,1,32635643,ok
DS order-1.5 block Gaussian,20,20,4,186,723.2202036532108,-3818.3738868211403,-3761.3823655599576,,5000,1,32635644,ok
DS order-1.5 block Gaussian,20,20,4,187,726.4710208531469,-3820.9350194198933,-3761.6662090458067,,5000,1,32635645,ok
DS order-1.5 block Gaussian,20,20,4,188,729.7211122112349,-3808.1723563971,-3761.274609620785,,5000,1,32635646,ok
DS order-1.5 block Gaussian,20,20,4,189,732.9717129771598,-3820.305202164518,-3760.4295295008715,,5000,1,32635647,ok
DS order-1.5 block Gaussian,20,20,4,190,737.3732126061805,-3818.3706554955425,-3761.796015041751,,5000,1,32635648,ok
DS order-1.5 block Gaussian,20,20,4,191,740.6263026623055,-3825.490342820365,-3761.1554784459577,,5000,1,32635649,ok
DS order-1.5 block Gaussian,20,20,4,192,743.8767142912839,-3818.6054757169195,-3760.7452244589017,,5000,1,32635650,ok
DS order-1.5 block Gaussian,20,20,4,193,747.1240553013049,-3822.2523568821343,-3762.11770973839,,5000,1,32635651,ok
DS order-1.5 block Gaussian,20,20,4,194,750.3740322212689,-3822.4925075549254,-3762.4494798981864,,5000,1,32635652,ok
DS order-1.5 block Gaussian,20,20,4,195,753.6226935263257,-3823.263360586724,-3762.19402098559,,5000,1,32635653,ok
DS order-1.5 block Gaussian,20,20,4,196,756.8723981962539,-3814.3093970446353,-3763.119170712716,,5000,1,32635654,ok
DS order-1.5 block Gaussian,20,20,4,197,760.1240045102313,-3834.2364042741897,-3762.8265575141677,,5000,1,32635655,ok
DS order-1.5 block Gaussian,20,20,4,198,763.3731624751817,-3814.1546924167774,-3760.0809338277204,,5000,1,32635656,ok
DS order-1.5 block Gaussian,20,20,4,199,766.6272030142136,-3823.939514780498,-3761.688458989431,,5000,1,32635657,ok
DS order-1.5 block Gaussian,20,20,4,200,771.0293996881228,-3811.4743945882415,-3761.52374952094,,5000,1,32635658,ok
DS order-1.5 block Gaussian,20,20,4,201,774.2819565611426,-3818.828542265243,-3760.8368626844767,,5000,1,32635659,ok
DS order-1.5 block Gaussian,20,20,4,202,777.5388079441618,-3819.5082121299492,-3761.0536317695623,,5000,1,32635660,ok
DS order-1.5 block Gaussian,20,20,4,203,780.7910446173046,-3837.1601248780767,-3761.487891073057,,5000,1,32635661,ok
DS order-1.5 block Gaussian,20,20,4,204,784.0420400272124,-3814.033004561728,-3760.7535957821806,,5000,1,32635662,ok
DS order-1.5 block Gaussian,20,20,4,205,787.2914797673002,-3825.439991187091,-3760.8886700786534,,5000,1,32635663,ok
DS order-1.5 block Gaussian,20,20,4,206,790.5587845442351,-3823.3040015394495,-3762.007793062639,,5000,1,32635664,ok
DS order-1.5 block Gaussian,20,20,4,207,793.8095765262842,-3823.520233626565,-3761.651056656277,,5000,1,32635665,ok
DS order-1.5 block Gaussian,20,20,4,208,797.0593321672641,-3819.102554692572,-3760.898623721969,,5000,1,32635666,ok
DS order-1.5 block Gaussian,20,20,4,209,800.3169243182056,-3818.3787805775282,-3760.819496971874,,5000,1,32635667,ok
DS order-1.5 block Gaussian,20,20,4,210,804.7662739171647,-3806.9199717984775,-3761.1393779886535,,5000,1,32635668,ok
DS order-1.5 block Gaussian,20,20,4,211,808.0501469962765,-3825.051584923083,-3759.8192812305024,,5000,1,32635669,ok
DS order-1.5 block Gaussian,20,20,4,212,811.3020470631309,-3817.490412866541,-3762.9535754095696,,5000,1,32635670,ok
DS order-1.5 block Gaussian,20,20,4,213,814.5509021303151,-3812.9333918403563,-3759.9082564951595,,5000,1,32635671,ok
DS order-1.5 block Gaussian,20,20,4,214,817.8016462081578,-3823.0568695307106,-3761.562013197952,,5000,1,32635672,ok
DS order-1.5 block Gaussian,20,20,4,215,821.0520789162256,-3822.019691073284,-3762.6407403552407,,5000,1,32635673,ok
DS order-1.5 block Gaussian,20,20,4,216,824.3042721701786,-3819.798673319964,-3761.0246138620123,,5000,1,32635674,ok
DS order-1.5 block Gaussian,20,20,4,217,827.5587436032947,-3819.1042627707475,-3762.6824644001485,,5000,1,32635675,ok
DS order-1.5 block Gaussian,20,20,4,218,830.8096503813285,-3831.2423309346523,-3761.787102428899,,5000,1,32635676,ok
DS order-1.5 block Gaussian,20,20,4,219,834.0590074523352,-3814.268831629478,-3759.6479262426965,,5000,1,32635677,ok
DS order-1.5 block Gaussian,20,20,4,220,838.4625547742471,-3823.527458880897,-3761.483646601165,,5000,1,32635678,ok
DS order-1.5 block Gaussian,20,20,4,221,841.712436536327,-3818.749514690794,-3762.2723994140733,,5000,1,32635679,ok
DS order-1.5 block Gaussian,20,20,4,222,844.9612233461812,-3808.4395408081796,-3762.23902284921,,5000,1,32635680,ok
DS order-1.5 block Gaussian,20,20,4,223,848.2106966201682,-3815.9005946404654,-3760.7205786973436,,5000,1,32635681,ok
DS order-1.5 block Gaussian,20,20,4,224,851.4607015552465,-3824.3010121624775,-3761.192878623277,,5000,1,32635682,ok
DS order-1.5 block Gaussian,20,20,4,225,854.7108440382872,-3822.822077244814,-3761.991065719352,,5000,1,32635683,ok
DS order-1.5 block Gaussian,20,20,4,226,858.0047624411527,-3818.0221848421015,-3759.90747292246,,5000,1,32635684,ok
DS order-1.5 block Gaussian,20,20,4,227,861.2541950072628,-3822.919503832788,-3761.7436225880156,,5000,1,32635685,ok
DS order-1.5 block Gaussian,20,20,4,228,864.5024763112888,-3819.359596559774,-3761.948595152872,,5000,1,32635686,ok
DS order-1.5 block Gaussian,20,20,4,229,867.7513421152253,-3829.73918285923,-3762.852989017717,,5000,1,32635687,ok
DS order-1.5 block Gaussian,20,20,4,230,872.1511853281409,-3825.235937209383,-3762.058490145268,,5000,1,32635688,ok
DS order-1.5 block Gaussian,20,20,4,231,875.4028984031174,-3816.70399245127,-3760.3369155868063,,5000,1,32635689,ok
DS order-1.5 block Gaussian,20,20,4,232,878.6518176433165,-3826.0705872713843,-3760.252454355135,,5000,1,32635690,ok
DS order-1.5 block Gaussian,20,20,4,233,881.9064021152444,-3828.0264112871437,-3761.220303217772,,5000,1,32635691,ok
DS order-1.5 block Gaussian,20,20,4,234,885.1597212043125,-3818.565371122163,-3761.0565891283636,,5000,1,32635692,ok
DS order-1.5 block Gaussian,20,20,4,235,888.4141321491916,-3814.8850492894144,-3760.0062039294694,,5000,1,32635693,ok
DS order-1.5 block Gaussian,20,20,4,236,891.6660519482102,-3824.0168967351765,-3760.209931827469,,5000,1,32635694,ok
DS order-1.5 block Gaussian,20,20,4,237,894.9188523562625,-3821.673307658155,-3761.6424543683506,,5000,1,32635695,ok
DS order-1.5 block Gaussian,20,20,4,238,898.1695645952132,-3830.3107983797363,-3762.1276340034747,,5000,1,32635696,ok
DS order-1.5 block Gaussian,20,20,4,239,901.4199654692784,-3822.0673078301907,-3759.9410322109024,,5000,1,32635697,ok
DS order-1.5 block Gaussian,20,20,4,240,905.8414239953272,-3814.1325469030453,-3760.8530334811703,,5000,1,32635698,ok
DS order-1.5 block Gaussian,20,20,4,241,909.0908730851952,-3826.1999574078372,-3761.946467069574,,5000,1,32635699,ok
DS order-1.5 block Gaussian,20,20,4,242,912.3438317251857,-3815.3376024343293,-3762.238275926237,,5000,1,32635700,ok
DS order-1.5 block Gaussian,20,20,4,243,915.6513679481577,-3822.990000607476,-3761.332543874153,,5000,1,32635701,ok
DS order-1.5 block Gaussian,20,20,4,244,918.9091926701367,-3821.1685645989337,-3761.763521305038,,5000,1,32635702,ok
DS order-1.5 block Gaussian,20,20,4,245,922.168830947252,-3821.1949888403997,-3761.9451267212676,,5000,1,32635703,ok
DS order-1.5 block Gaussian,20,20,4,246,925.4557733363472,-3819.468181596104,-3761.319655957637,,5000,1,32635704,ok
DS order-1.5 block Gaussian,20,20,4,247,928.716231576167,-3822.070842476821,-3760.9853517570964,,5000,1,32635705,ok
DS order-1.5 block Gaussian,20,20,4,248,931.9639911563136,-3821.1785119428296,-3759.957710588221,,5000,1,32635706,ok
DS order-1.5 block Gaussian,20,20,4,249,935.2610260113142,-3810.8994785738532,-3760.792185584227,,5000,1,32635707,ok
DS order-1.5 block Gaussian,20,20,4,250,939.6605875131208,-3815.2797943940595,-3761.2243229433925,,5000,1,32635708,ok
DS order-1.5 block Gaussian,20,20,4,251,942.9641218823381,-3813.3464159447612,-3760.1323191648553,,5000,1,32635709,ok
DS order-1.5 block Gaussian,20,20,5,0,98.52720489236526,-3869.9643366435685,-3787.926978948685,,5000,1,32636455,ok
DS order-1.5 block Gaussian,20,20,5,1,101.81574768247083,-3869.401055359035,-3789.806595361819,,5000,1,32636456,ok
DS order-1.5 block Gaussian,20,20,5,2,105.0998154534027,-3877.161028053297,-3789.687887472217,,5000,1,32636457,ok
DS order-1.5 block Gaussian,20,20,5,3,108.34765302250162,-3876.0068507746505,-3787.0849316468148,,5000,1,32636458,ok
DS order-1.5 block Gaussian,20,20,5,4,111.60675509553403,-3870.017605314899,-3788.445848611585,,5000,1,32636459,ok
DS order-1.5 block Gaussian,20,20,5,5,115.21797115239315,-3868.1285473091875,-3789.417937721867,,5000,1,32636460,ok
DS order-1.5 block Gaussian,20,20,5,6,118.46591818146408,-3874.0005037737174,-3790.265956633762,,5000,1,32636461,ok
DS order-1.5 block Gaussian,20,20,5,7,121.72570429556072,-3866.254156748938,-3789.175166893267,,5000,1,32636462,ok
DS order-1.5 block Gaussian,20,20,5,8,125.05055334046483,-3868.515025513976,-3788.159007211192,,5000,1,32636463,ok
DS order-1.5 block Gaussian,20,20,5,9,128.29983315849677,-3872.1716027762322,-3789.3421970422014,,5000,1,32636464,ok
DS order-1.5 block Gaussian,20,20,5,10,132.93984749144875,-3873.1003622622316,-3789.4410997682817,,5000,1,32636465,ok
DS order-1.5 block Gaussian,20,20,5,11,136.18818223755807,-3866.1428721260786,-3789.0849228047864,,5000,1,32636466,ok
DS order-1.5 block Gaussian,20,20,5,12,139.51195276947692,-3867.104831459672,-3790.1061007421326,,5000,1,32636467,ok
DS order-1.5 block Gaussian,20,20,5,13,142.8687533524353,-3880.082307540855,-3789.411757621892,,5000,1,32636468,ok
DS order-1.5 block Gaussian,20,20,5,14,146.14013613248244,-3879.2895565061685,-3789.1584861519436,,5000,1,32636469,ok
DS order-1.5 block Gaussian,20,20,5,15,149.3911608774215,-3873.880741950845,-3788.4777074140757,,5000,1,32636470,ok
DS order-1.5 block Gaussian,20,20,5,16,152.64099845755845,-3871.42429676694,-3789.5431305997727,,5000,1,32636471,ok
DS order-1.5 block Gaussian,20,20,5,17,155.8921768614091,-3878.8885719206055,-3789.621126946235,,5000,1,32636472,ok
DS order-1.5 block Gaussian,20,20,5,18,159.1433612285182,-3881.46071787692,-3789.915580205356,,5000,1,32636473,ok
DS order-1.5 block Gaussian,20,20,5,19,162.3937951514963,-3877.5453681462486,-3789.8845175367032,,5000,1,32636474,ok
DS order-1.5 block Gaussian,20,20,5,20,166.79419006034732,-3871.9685196445685,-3790.9028305851507,,5000,1,32636475,ok
DS order-1.5 block Gaussian,20,20,5,21,170.04562085238285,-3872.427215053396,-3787.9926700458286,,5000,1,32636476,ok
DS order-1.5 block Gaussian,20,20,5,22,173.32544256350957,-3879.761129091384,-3789.753334390188,,5000,1,32636477,ok
DS order-1.5 block Gaussian,20,20,5,23,176.8419120593462,-3873.9566274682124,-3789.6838173502592,,5000,1,32636478,ok
DS order-1.5 block Gaussian,20,20,5,24,180.09172604652122,-3874.169325704307,-3788.7635296544217,,5000,1,32636479,ok
DS order-1.5 block Gaussian,20,20,5,25,183.34084508754313,-3869.92263747744,-3789.551245274647,,5000,1,32636480,ok
DS order-1.5 block Gaussian,20,20,5,26,186.58941142936237,-3872.817038087116,-3788.564761231415,,5000,1,32636481,ok
DS order-1.5 block Gaussian,20,20,5,27,189.8390542785637,-3875.0469984805477,-3788.7948812331792,,5000,1,32636482,ok
DS order-1.5 block Gaussian,20,20,5,28,193.08703159051947,-3871.6333661511644,-3788.0428638146213,,5000,1,32636483,ok
DS order-1.5 block Gaussian,20,20,5,29,196.33530175453052,-3874.7586980670367,-3788.912740712098,,5000,1,32636484,ok
DS order-1.5 block Gaussian,20,20,5,30,200.73536321055144,-3869.600445606225,-3788.135285107934,,5000,1,32636485,ok
DS order-1.5 block Gaussian,20,20,5,31,203.98399263154715,-3871.907926415461,-3790.06497828643,,5000,1,32636486,ok
DS order-1.5 block Gaussian,20,20,5,32,207.2328425263986,-3872.685347023178,-3788.3491548609118,,5000,1,32636487,ok
DS order-1.5 block Gaussian,20,20,5,33,210.4804609415587,-3868.8611073614766,-3787.5153850681786,,5000,1,32636488,ok
DS order-1.5 block Gaussian,20,20,5,34,213.7296147213783,-3865.8450405866934,-3790.737135979739,,5000,1,32636489,ok
DS order-1.5 block Gaussian,20,20,5,35,216.978550928412,-3877.3631886866783,-3789.173052083476,,5000,1,32636490,ok
DS order-1.5 block Gaussian,20,20,5,36,220.22810045955703,-3873.164017729206,-3788.0961365704215,,5000,1,32636491,ok
DS order-1.5 block Gaussian,20,20,5,37,223.47837017546408,-3864.551357527408,-3788.5055995048274,,5000,1,32636492,ok
DS order-1.5 block Gaussian,20,20,5,38,226.72849964536726,-3867.91522175128,-3787.41756795792,,5000,1,32636493,ok
DS order-1.5 block Gaussian,20,20,5,39,229.9780654204078,-3867.483881914137,-3790.1050259399735,,5000,1,32636494,ok
DS order-1.5 block Gaussian,20,20,5,40,234.37768097245134,-3868.3102407507677,-3788.9238856433385,,5000,1,32636495,ok
DS order-1.5 block Gaussian,20,20,5,41,237.62458147644065,-3864.233892000286,-3789.649757726914,,5000,1,32636496,ok
DS order-1.5 block Gaussian,20,20,5,42,240.87349203648046,-3866.8708384373804,-3788.6822021336047,,5000,1,32636497,ok
DS order-1.5 block Gaussian,20,20,5,43,244.12257025041617,-3867.8852947063874,-3788.8665262853547,,5000,1,32636498,ok
DS order-1.5 block Gaussian,20,20,5,44,247.37096056551673,-3868.6053383573108,-3788.6974409016557,,5000,1,32636499,ok
DS order-1.5 block Gaussian,20,20,5,45,250.63403656543233,-3876.0496903854855,-3789.1259180584007,,5000,1,32636500,ok
DS order-1.5 block Gaussian,20,20,5,46,253.88260503252968,-3866.9814179575296,-3788.4835312628047,,5000,1,32636501,ok
DS order-1.5 block Gaussian,20,20,5,47,257.1306589334272,-3874.335684908785,-3789.7160085784258,,5000,1,32636502,ok
DS order-1.5 block Gaussian,20,20,5,48,260.3795681113843,-3876.6603312694115,-3788.020900527209,,5000,1,32636503,ok
DS order-1.5 block Gaussian,20,20,5,49,263.6283162685577,-3871.1122321958246,-3789.241162457499,,5000,1,32636504,ok
DS order-1.5 block Gaussian,20,20,5,50,268.028149521444,-3862.213681185006,-3788.3890884380694,,5000,1,32636505,ok
DS order-1.5 block Gaussian,20,20,5,51,271.2780836345628,-3869.623395830153,-3787.706056608378,,5000,1,32636506,ok
DS order-1.5 block Gaussian,20,20,5,52,274.52779142255895,-3873.264797751808,-3789.3135869206985,,5000,1,32636507,ok
DS order-1.5 block Gaussian,20,20,5,53,277.7762038165238,-3868.8309791476213,-3789.0700202025732,,5000,1,32636508,ok
DS order-1.5 block Gaussian,20,20,5,54,281.02494637155905,-3871.569279138489,-3789.2086072650864,,5000,1,32636509,ok
DS order-1.5 block Gaussian,20,20,5,55,284.27386262035,-3861.4776794855434,-3788.194430836984,,5000,1,32636510,ok
DS order-1.5 block Gaussian,20,20,5,56,287.5233276593499,-3868.6561087915316,-3788.902518434331,,5000,1,32636511,ok
DS order-1.5 block Gaussian,20,20,5,57,290.77314760442823,-3861.932404636837,-3790.0513640383583,,5000,1,32636512,ok
DS order-1.5 block Gaussian,20,20,5,58,294.0224890613463,-3865.702540669994,-3789.087694793094,,5000,1,32636513,ok
DS order-1.5 block Gaussian,20,20,5,59,297.27124002948403,-3867.481949918072,-3789.3281630797283,,5000,1,32636514,ok
DS order-1.5 block Gaussian,20,20,5,60,301.67129783751443,-3874.756153789175,-3787.6124356589407,,5000,1,32636515,ok
DS order-1.5 block Gaussian,20,20,5,61,304.92052964447066,-3882.9792181614357,-3788.5478326741627,,5000,1,32636516,ok
DS order-1.5 block Gaussian,20,20,5,62,308.1691778334789,-3873.9672083806054,-3788.6812153323326,,5000,1,32636517,ok
DS order-1.5 block Gaussian,20,20,5,63,311.4185782545246,-3870.5773898675693,-3788.066292824133,,5000,1,32636518,ok
DS order-1.5 block Gaussian,20,20,5,64,314.6678141364828,-3863.772079844181,-3789.7276608619904,,5000,1,32636519,ok
DS order-1.5 block Gaussian,20,20,5,65,317.91701676044613,-3874.206344219064,-3788.323533417242,,5000,1,32636520,ok
DS order-1.5 block Gaussian,20,20,5,66,321.1660555105191,-3872.500348176491,-3788.1856857755365,,5000,1,32636521,ok
DS order-1.5 block Gaussian,20,20,5,67,324.41538844956085,-3866.740833833941,-3788.384802073028,,5000,1,32636522,ok
DS order-1.5 block Gaussian,20,20,5,68,327.6632801813539,-3862.191902371773,-3789.7657527064503,,5000,1,32636523,ok
DS order-1.5 block Gaussian,20,20,5,69,330.9121133603621,-3863.348401697889,-3787.9590714698634,,5000,1,32636524,ok
DS order-1.5 block Gaussian,20,20,5,70,335.3148969814647,-3865.482192797615,-3790.074808574025,,5000,1,32636525,ok
DS order-1.5 block Gaussian,20,20,5,71,338.5638005915098,-3874.1329354515547,-3789.371748908133,,5000,1,32636526,ok
DS order-1.5 block Gaussian,20,20,5,72,341.81202565552667,-3864.3298200288637,-3789.945709953669,,5000,1,32636527,ok
DS order-1.5 block Gaussian,20,20,5,73,345.05990045145154,-3860.6940428008334,-3788.5278947996194,,5000,1,32636528,ok
DS order-1.5 block Gaussian,20,20,5,74,348.3077944274992,-3865.7747217869983,-3789.419029489317,,5000,1,32636529,ok
DS order-1.5 block Gaussian,20,20,5,75,351.5586847544182,-3860.7844747408267,-3788.6490358223923,,5000,1,32636530,ok
DS order-1.5 block Gaussian,20,20,5,76,354.80628042435274,-3866.5818309098945,-3790.096374806641,,5000,1,32636531,ok
DS order-1.5 block Gaussian,20,20,5,77,358.05550668248907,-3880.2311990180424,-3790.077242813951,,5000,1,32636532,ok
DS order-1.5 block Gaussian,20,20,5,78,361.3038248794619,-3856.037275746258,-3789.888557762992,,5000,1,32636533,ok
DS order-1.5 block Gaussian,20,20,5,79,364.5531908024568,-3872.1781019328814,-3790.369683297439,,5000,1,32636534,ok
DS order-1.5 block Gaussian,20,20,5,80,368.9527579594869,-3869.681762475425,-3790.379540161223,,5000,1,32636535,ok
DS order-1.5 block Gaussian,20,20,5,81,372.2003096714616,-3864.6166419873257,-3790.2905062458553,,5000,1,32636536,ok
DS order-1.5 block Gaussian,20,20,5,82,375.4498175433837,-3866.444450007112,-3788.220773193524,,5000,1,32636537,ok
DS order-1.5 block Gaussian,20,20,5,83,378.69802734139375,-3869.003959602311,-3789.9092558586694,,5000,1,32636538,ok
DS order-1.5 block Gaussian,20,20,5,84,381.94711572141387,-3864.1662617234715,-3790.212434593314,,5000,1,32636539,ok
DS order-1.5 block Gaussian,20,20,5,85,385.19513490237296,-3861.039931219074,-3788.578182151531,,5000,1,32636540,ok
DS order-1.5 block Gaussian,20,20,5,86,388.4460299774073,-3863.670560688267,-3789.3206802627915,,5000,1,32636541,ok
DS order-1.5 block Gaussian,20,20,5,87,391.6946366773918,-3868.653772262675,-3788.664504208953,,5000,1,32636542,ok
DS order-1.5 block Gaussian,20,20,5,88,394.94464122434147,-3869.1054673265403,-3788.7575047623845,,5000,1,32636543,ok
DS order-1.5 block Gaussian,20,20,5,89,398.1923753945157,-3863.231396661862,-3789.36261767897,,5000,1,32636544,ok
DS order-1.5 block Gaussian,20,20,5,90,402.5926021914929,-3865.0881372335666,-3789.1159785403584,,5000,1,32636545,ok
DS order-1.5 block Gaussian,20,20,5,91,405.842625931371,-3867.738943841723,-3788.4694118337793,,5000,1,32636546,ok
DS order-1.5 block Gaussian,20,20,5,92,409.09139520837925,-3878.888164675117,-3789.8420489686127,,5000,1,32636547,ok
DS order-1.5 block Gaussian,20,20,5,93,412.3405482014641,-3863.5684891379183,-3789.435413400244,,5000,1,32636548,ok
DS order-1.5 block Gaussian,20,20,5,94,415.5887261785101,-3867.9563282095905,-3789.421900482059,,5000,1,32636549,ok
DS order-1.5 block Gaussian,20,20,5,95,418.83795221941546,-3865.287288333573,-3789.068017398408,,5000,1,32636550,ok
DS order-1.5 block Gaussian,20,20,5,96,422.0879030704964,-3861.8979882404296,-3789.5765739706826,,5000,1,32636551,ok
DS order-1.5 block Gaussian,20,20,5,97,425.3368424475193,-3870.4061915997763,-3789.136203020474,,5000,1,32636552,ok
DS order-1.5 block Gaussian,20,20,5,98,428.5862343425397,-3866.185573921621,-3789.6336769039394,,5000,1,32636553,ok
DS order-1.5 block Gaussian,20,20,5,99,431.83731725951657,-3864.6770613415883,-3788.8686474422516,,5000,1,32636554,ok
DS order-1.5 block Gaussian,20,20,5,100,436.237806301564,-3869.256631239441,-3789.0911767225143,,5000,1,32636555,ok
DS order-1.5 block Gaussian,20,20,5,101,439.4850699324161,-3862.4440833004064,-3789.3502652704374,,5000,1,32636556,ok
DS order-1.5 block Gaussian,20,20,5,102,442.7337244935334,-3859.154046283682,-3787.825583758257,,5000,1,32636557,ok
DS order-1.5 block Gaussian,20,20,5,103,445.995726687368,-3866.8395418555115,-3788.12030615377,,5000,1,32636558,ok
DS order-1.5 block Gaussian,20,20,5,104,449.2434622105211,-3857.941253115084,-3789.915523071931,,5000,1,32636559,ok
DS order-1.5 block Gaussian,20,20,5,105,452.49123977543786,-3866.664342113413,-3789.862115971938,,5000,1,32636560,ok
DS order-1.5 block Gaussian,20,20,5,106,455.74079405656084,-3849.0289566085685,-3790.016080126135,,5000,1,32636561,ok
DS order-1.5 block Gaussian,20,20,5,107,458.9895235945005,-3866.0716685992347,-3789.1053602921165,,5000,1,32636562,ok
DS order-1.5 block Gaussian,20,20,5,108,462.2377702994272,-3864.3148179152686,-3787.8213657752644,,5000,1,32636563,ok
DS order-1.5 block Gaussian,20,20,5,109,465.48811393557116,-3862.6936111930154,-3790.2936797443995,,5000,1,32636564,ok
DS order-1.5 block Gaussian,20,20,5,110,469.8863067815546,-3867.8763756199055,-3789.245932261718,,5000,1,32636565,ok
DS order-1.5 block Gaussian,20,20,5,111,473.1341069655027,-3859.12434262544,-3789.999426357674,,5000,1,32636566,ok
DS order-1.5 block Gaussian,20,20,5,112,476.3828020293731,-3867.9511772850597,-3788.8276129484025,,5000,1,32636567,ok
DS order-1.5 block Gaussian,20,20,5,113,479.6317347874865,-3863.241912175484,-3787.6470736524416,,5000,1,32636568,ok
DS order-1.5 block Gaussian,20,20,5,114,482.88085237541236,-3866.086588733,-3788.548586309501,,5000,1,32636569,ok
DS order-1.5 block Gaussian,20,20,5,115,486.12922829249874,-3870.6451927905127,-3789.2808622148473,,5000,1,32636570,ok
DS order-1.5 block Gaussian,20,20,5,116,489.3796309994068,-3867.6972285392285,-3789.5297585535777,,5000,1,32636571,ok
DS order-1.5 block Gaussian,20,20,5,117,492.62922865035944,-3861.3008459559337,-3788.2039594543558,,5000,1,32636572,ok
DS order-1.5 block Gaussian,20,20,5,118,495.87800164334476,-3858.6492579483747,-3788.4526923110666,,5000,1,32636573,ok
DS order-1.5 block Gaussian,20,20,5,119,499.1292062315624,-3864.4891530691198,-3789.379493311383,,5000,1,32636574,ok
DS order-1.5 block Gaussian,20,20,5,120,503.53219563141465,-3865.8910217775724,-3790.206783219559,,5000,1,32636575,ok
DS order-1.5 block Gaussian,20,20,5,121,506.78090458153747,-3863.6820025590973,-3790.8352439581245,,5000,1,32636576,ok
DS order-1.5 block Gaussian,20,20,5,122,510.02986543253064,-3860.9212572810593,-3788.957091658643,,5000,1,32636577,ok
DS order-1.5 block Gaussian,20,20,5,123,513.2785214723554,-3861.6205395942966,-3787.8665026422805,,5000,1,32636578,ok
DS order-1.5 block Gaussian,20,20,5,124,516.5277849964332,-3868.6113928634722,-3789.0306063602698,,5000,1,32636579,ok
DS order-1.5 block Gaussian,20,20,5,125,519.7755940025672,-3867.9310229156845,-3789.514018894113,,5000,1,32636580,ok
DS order-1.5 block Gaussian,20,20,5,126,523.0249825024512,-3870.0273877761865,-3788.2323977133146,,5000,1,32636581,ok
DS order-1.5 block Gaussian,20,20,5,127,526.2729446594603,-3866.7100154084183,-3790.6442408070902,,5000,1,32636582,ok
DS order-1.5 block Gaussian,20,20,5,128,529.5229939075653,-3874.7015653572143,-3791.616762101257,,5000,1,32636583,ok
DS order-1.5 block Gaussian,20,20,5,129,532.7723420094699,-3867.9123243740382,-3789.4209798263078,,5000,1,32636584,ok
DS order-1.5 block Gaussian,20,20,5,130,537.1724944144953,-3862.083769171632,-3792.252467853717,,5000,1,32636585,ok
