model,effort,n_monitors,rep,logLik,se,gamma,epsilon,rho,m,c,beta_trend,bs1,bs2,bs3,bs4,bs5,bs6,sigma,tau,alpha,delta,S_0,I_0,Y_0,R1_0,R2_0,R3_0,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6
IF2,comparable,1,38,-3759.529875008909,0.1880825013014658,16.27155113220215,41.94374465942383,0.0,0.03910735249519348,1.0,-0.0041373735293745995,-0.7583065032958984,7.796195030212402,-8.612319946289062,4.478729724884033,2.9850752353668213,4.682815074920654,2.8332581520080566,0.25478991866111755,1.0,0.019999993965029716,0.08391740173101425,0.65074622631073,0.0,0.0038319595623761415,0.2586665451526642,0.002837858162820339,-0.11729186773300171,-3.809351921081543,-4.350070476531982,-2.643861770629883,-9.441545486450195,-5.328760623931885
IF2,comparable,1,39,-3764.3886034296484,0.1756640350549644,21.21995735168457,21.2692813873291,0.0,0.0542285181581974,1.0,-0.004294717684388161,1.189784288406372,6.21783971786499,-2.905749797821045,4.319275856018066,3.332463502883911,4.454504013061523,2.734027624130249,0.26144278049468994,1.0,0.019999993965029716,0.00010497657785890624,0.9711426496505737,0.0,0.0016491675050929189,0.0018550854874774814,0.02524804137647152,1.077316164970398,-11.323993682861328,-1.1300852298736572,-5.160554885864258,-14.410985946655273,-7.386238098144531
IF2,comparable,1,40,-3753.193768463795,0.20025316477520488,20.374670028686523,90.82810974121094,0.0,0.041072309017181396,1.0,-0.0049775210209190845,0.9975664615631104,6.126950263977051,-2.989025831222534,3.869382619857788,3.4350221157073975,4.304906368255615,2.948195695877075,0.231230691075325,1.0,0.019999993965029716,0.22132617235183716,0.5235840678215027,0.0,0.07491730153560638,0.1055457666516304,0.07462672144174576,-2.0654306411743164,-2.6013293266296387,-3.1252996921539307,-3.246413230895996,-10.144182205200195,-2.817751407623291
IF2,comparable,1,41,-3771.7864006043083,0.1185025987538903,17.46026039123535,12.359539031982422,0.0,0.061045680195093155,1.0,-0.00242744036950171,0.8041403293609619,6.595404624938965,-5.456691265106201,4.107336044311523,3.383631467819214,4.2226881980896,2.8267064094543457,0.2547028958797455,1.0,0.019999993965029716,0.012398687191307545,0.4473852515220642,0.0,0.16813655197620392,0.04290980473160744,0.32916975021362305,-1.0331571102142334,-18.647682189941406,-9.573793411254883,1.6376055479049683,-25.330371856689453,-3.81533145904541
IF2,comparable,1,42,-3750.755310652682,0.16083501067770706,22.96086883544922,33.59114456176758,0.0,0.055416833609342575,1.0,-0.0038740637246519327,1.2415258884429932,6.070390701293945,-2.224250555038452,3.8999569416046143,3.583961248397827,4.3275275230407715,3.1884474754333496,0.22492489218711853,1.0,0.019999993965029716,0.5685825943946838,0.28812816739082336,0.0,0.00021373797790147364,0.1429838389158249,9.169102850137278e-05,-1.6119306087493896,-2.8820953369140625,-2.6009747982025146,-4.513943195343018,-8.008468627929688,-3.762052297592163
IF2,comparable,1,43,-3750.1511467058194,0.1531830754157171,20.427249908447266,17.75210189819336,0.0,0.06690839678049088,1.0,-0.004882768262177706,1.1619818210601807,5.720579624176025,-2.138857126235962,4.019028663635254,3.499375343322754,4.235284805297852,2.9309613704681396,0.24796196818351746,1.0,0.019999993965029716,0.001520843245089054,0.3839707374572754,0.0,0.02168014831840992,0.592538058757782,0.00029025087133049965,-3.3913650512695312,-0.7490842938423157,-5.0423078536987305,-2.557788848876953,-15.644461631774902,-1.6281366348266602
IF2,comparable,1,44,-3749.3438076487796,0.1414995641997271,18.516202926635742,14.308594703674316,0.0,0.06467827409505844,1.0,-0.00574170146137476,0.2548317015171051,6.7433695793151855,-5.086283206939697,4.232304573059082,3.2586376667022705,4.4968953132629395,2.921818733215332,0.25075724720954895,1.0,0.019999993965029716,0.5113394260406494,0.3366175591945648,0.0,0.08591257035732269,0.002313376870006323,0.0638171061873436,-2.3533005714416504,-2.1836321353912354,-4.199246883392334,-3.1765027046203613,-13.100278854370117,-3.382319450378418
IF2,comparable,1,45,-3755.2454622059267,0.16594518066028602,20.695629119873047,20.692296981811523,0.0,0.0535283237695694,1.0,-0.005084012169390917,0.8515236377716064,6.144890785217285,-2.6275413036346436,4.17047643661499,3.214667320251465,4.599989891052246,3.0347068309783936,0.23071333765983582,1.0,0.019999993965029716,0.00012009536294499412,0.9474939703941345,0.0,0.020538097247481346,0.023938745260238647,0.007909093983471394,-0.29068508744239807,-3.648226499557495,-2.6803274154663086,-4.9341139793396,-8.14051628112793,-8.829577445983887
IF2,comparable,1,46,-3762.66568483517,0.13449463035694653,15.800543785095215,7.04799747467041,0.0,0.07181540876626968,1.0,-0.004689372144639492,0.48075634241104126,6.625837326049805,-5.824026584625244,3.959360122680664,3.3063628673553467,4.255009651184082,2.918102979660034,0.22638897597789764,1.0,0.019999993965029716,0.22302323579788208,0.3107174038887024,0.0,0.4252641797065735,0.03892584890127182,0.0020692641846835613,-1.8865478038787842,-2.074613571166992,-10.67000675201416,1.4074336290359497,-21.66629981994629,-10.442041397094727
IF2,comparable,1,47,-3751.3242955982196,0.1650599843669918,19.738887786865234,11.888427734375,0.0,0.06701705604791641,1.0,-0.003510706592351198,1.329492449760437,5.849366664886475,-2.3730311393737793,3.919344425201416,3.5069148540496826,4.24869966506958,2.998077869415283,0.22346942126750946,1.0,0.019999993965029716,0.001566838356666267,0.3053218126296997,0.0,0.03021889738738537,0.00011767312389565632,0.6627748012542725,0.8622929453849792,-4.588639259338379,-3.8861474990844727,-3.651885747909546,-12.103482246398926,-18.016664505004883
IF2,comparable,1,48,-3753.68015426559,0.1301519715067916,22.18614959716797,39.79897689819336,0.0,0.046340323984622955,1.0,-0.0034849378280341625,1.4682596921920776,5.804396152496338,-1.4676384925842285,4.065312385559082,3.5640525817871094,4.389878273010254,3.1836721897125244,0.22215746343135834,1.0,0.019999993965029716,0.13785171508789062,0.38287651538848877,0.0,0.09867999702692032,0.3744485080242157,0.00614326074719429,0.9634713530540466,-4.736758708953857,-2.266918897628784,-4.58480978012085,-10.304427146911621,-16.369783401489258
IF2,comparable,1,49,-3759.8052754066543,0.13155605019949937,16.049644470214844,17.861238479614258,0.0,0.052023306488990784,1.0,-0.005008482839912176,-0.20388835668563843,7.459595203399658,-7.4641218185424805,4.324353218078613,3.1508913040161133,4.5004191398620605,2.950739860534668,0.22659920156002045,1.0,0.019999993965029716,0.2469777911901474,0.4482480585575104,0.0,0.0005137677653692663,0.24660749733448029,0.05765290558338165,0.11715889722108841,-7.579858303070068,-4.0057148933410645,-3.2162370681762695,-10.314825057983398,-5.728190898895264
IF2,comparable,1,50,-3753.263252833755,0.14840802015914334,20.29099464416504,25.894725799560547,0.0,0.05430300161242485,1.0,-0.0033650381956249475,0.7383317351341248,6.238981246948242,-3.019108533859253,4.146636009216309,3.3640849590301514,4.5029191970825195,2.8559930324554443,0.23662956058979034,1.0,0.019999993965029716,0.018683968111872673,0.759811282157898,0.0,0.029666587710380554,0.007003324571996927,0.18483476340770721,0.3739953935146332,-4.021600246429443,-2.895519733428955,-4.153982162475586,-11.525677680969238,-10.750967979431152
IF2,comparable,1,51,-3753.100021731485,0.11777778925986958,18.800704956054688,12.616381645202637,0.0,0.0724937841296196,1.0,-0.00472651282325387,0.6919604539871216,6.2794084548950195,-3.765342950820923,4.332394599914551,3.2155330181121826,4.389094352722168,2.9455320835113525,0.23888617753982544,1.0,0.019999993965029716,0.002488933503627777,0.3639319837093353,0.0,0.005673205014318228,0.6278384923934937,6.74387629260309e-05,-2.141260862350464,-2.6346402168273926,-4.354310035705566,-3.5368716716766357,-13.318185806274414,-6.510928153991699
IF2,comparable,1,52,-3751.0765400778687,0.15033642768132177,19.861446380615234,14.84359073638916,0.0,0.06947123259305954,1.0,-0.0032143692951649427,0.9955053329467773,6.171411514282227,-3.818323850631714,4.080244064331055,3.422699213027954,4.253172397613525,2.799426555633545,0.23304729163646698,1.0,0.019999993965029716,0.5838661789894104,0.4070795476436615,0.0,0.0016896844608709216,0.0035718418657779694,0.003792606759816408,-3.045325517654419,-1.811111330986023,-5.060908794403076,-2.483034610748291,-15.266959190368652,-2.316829204559326
IF2,comparable,1,53,-3753.2174601465445,0.12595996555030545,24.155961990356445,12.813556671142578,0.0,0.08996844291687012,1.0,-0.0040328227914869785,1.9250702857971191,5.37811803817749,-0.6310768127441406,3.962634563446045,3.6669421195983887,4.224633693695068,2.772672414779663,0.2521345615386963,1.0,0.019999993965029716,0.04033828526735306,0.37828221917152405,0.0,0.08401218801736832,0.4899866282939911,0.007380643393844366,1.278024673461914,-4.390854358673096,-3.895002603530884,-3.7121968269348145,-17.145048141479492,-25.46668815612793
IF2,comparable,1,54,-3754.6301002087866,0.14551387240498537,19.01506805419922,18.83831024169922,0.0,0.05005824193358421,1.0,-0.004979300778359175,0.8610363006591797,6.225241184234619,-3.0230844020843506,4.167891025543213,3.2746338844299316,4.440449237823486,3.2065560817718506,0.2007700800895691,1.0,0.019999993965029716,0.46187180280685425,0.5060569643974304,0.0,0.010178015567362309,0.0065966336987912655,0.015296565368771553,-1.9810417890548706,-2.877697467803955,-2.744330644607544,-4.528712272644043,-9.971631050109863,-4.1765546798706055
IF2,comparable,1,55,-3760.9221005145696,0.10026579456642679,17.975261688232422,6.406852722167969,0.0,0.07499538362026215,1.0,-0.003573724767193198,0.49532121419906616,6.6577582359313965,-4.83079719543457,4.280333042144775,3.2231509685516357,4.434882164001465,2.861538887023926,0.28168097138404846,1.0,0.019999993965029716,0.018156759440898895,0.41668230295181274,0.0,0.014148582704365253,0.0005734201404266059,0.5504388213157654,-0.6500706672668457,-4.531662464141846,-7.6825761795043945,0.13107861578464508,-23.158584594726562,-7.850864410400391
IF2,comparable,1,56,-3764.3889916206654,0.11157499724828861,18.141063690185547,9.019397735595703,0.0,0.07949075847864151,1.0,-0.002943746978417039,0.5540912747383118,6.716206073760986,-5.468625068664551,4.551722526550293,3.113938093185425,4.4380269050598145,2.7664947509765625,0.27376529574394226,1.0,0.019999993965029716,0.026864375919103622,0.2472687065601349,0.0,0.026783030480146408,0.23918607831001282,0.45989790558815,0.5892552137374878,-10.413745880126953,-4.198451042175293,-2.9760050773620605,-18.33939552307129,-7.447816848754883
IF2,comparable,1,57,-3751.71859344612,0.22019706477268527,17.395381927490234,14.562280654907227,0.0,0.05535011366009712,1.0,-0.0050688073970377445,0.7000024318695068,6.3410325050354,-4.726923942565918,4.127498626708984,3.335878849029541,4.426913738250732,3.2582333087921143,0.2060769945383072,1.0,0.019999993965029716,0.0049159168265759945,0.3464008569717407,0.0,1.5887495464994572e-05,0.6397170424461365,0.008950244635343552,-3.26932692527771,-0.9049083590507507,-4.025199890136719,-3.3726773262023926,-11.735360145568848,-2.419755697250366
IF2,comparable,1,58,-3756.5680494615367,0.1313214737159512,16.877708435058594,13.420746803283691,0.0,0.06301278620958328,1.0,-0.004900374915450811,0.5730088353157043,6.516168117523193,-4.619898319244385,3.977867841720581,3.3220226764678955,4.254881858825684,3.093400478363037,0.21647650003433228,1.0,0.019999993965029716,0.16836461424827576,0.4635733366012573,0.0,0.3341172933578491,0.0001315153349423781,0.033813171088695526,-4.078411102294922,-0.8992959856987,-7.843510627746582,-0.6294939517974854,-16.35015869140625,-1.0861315727233887
IF2,comparable,1,59,-3754.359462630896,0.1300776350275553,25.106000900268555,18.255760192871094,0.0,0.06718447804450989,1.0,-0.003085694508627057,1.6292853355407715,5.7120680809021,-1.2905452251434326,4.278181552886963,3.4472968578338623,4.485306739807129,2.917386531829834,0.24552714824676514,1.0,0.019999993965029716,0.0029702901374548674,0.8283754587173462,0.0,0.004238428547978401,0.1636362075805664,0.0007796244462952018,-0.9818259477615356,-3.236664295196533,-3.000232696533203,-3.8838682174682617,-19.02651596069336,-8.356722831726074
IF2,comparable,1,60,-3769.3005010545426,0.16626433939946947,15.899142265319824,11.17101001739502,0.0,0.06908953189849854,1.0,-0.002632965799421072,0.6037669777870178,6.642302989959717,-5.646082878112793,4.0632643699646,3.2683417797088623,4.196328639984131,2.7479352951049805,0.2626533508300781,1.0,0.019999993965029716,0.012854539789259434,0.2785238027572632,0.0,0.01955713890492916,0.6876509785652161,0.0014135964447632432,-0.5499843955039978,-17.052867889404297,-10.39367389678955,2.2837746143341064,-27.905677795410156,-3.4428625106811523
IF2,comparable,1,61,-3761.8436183149242,0.11567213871846385,17.94666290283203,66.29463195800781,0.0,0.041872501373291016,1.0,-0.0070304470136761665,-0.2818997800350189,7.380837440490723,-6.771634101867676,4.365218639373779,3.0851199626922607,4.715806484222412,2.9731454849243164,0.24001578986644745,1.0,0.019999993965029716,0.20989298820495605,0.7328368425369263,0.0,0.017739312723279,0.0393565334379673,0.00017431433661840856,0.34787115454673767,-4.940166473388672,-2.3189876079559326,-4.264683246612549,-7.07069730758667,-5.285877704620361
IF2,comparable,1,62,-3753.9307119550376,0.11932809629787557,25.394880294799805,18.419513702392578,0.0,0.06838585436344147,1.0,-0.0019269599579274654,1.817882776260376,5.569905757904053,-0.6921817064285278,4.173891544342041,3.5156948566436768,4.455938816070557,3.0610427856445312,0.23317846655845642,1.0,0.019999993965029716,0.5619034767150879,0.423454225063324,0.0,0.006746997591108084,0.0020123212598264217,0.005882936995476484,0.6843225359916687,-4.431935787200928,-2.630570888519287,-4.684868335723877,-17.648624420166016,-15.778717994689941
IF2,comparable,1,63,-3820.0019295410616,0.20244241535819626,15.170315742492676,34.09306716918945,0.0,0.04576866701245308,1.0,-0.004592567682266235,0.5314831137657166,-11.945777893066406,-5.177006244659424,4.122743606567383,3.1890106201171875,4.3574957847595215,3.3988044261932373,0.3137975335121155,1.0,0.019999993965029716,0.052838265895843506,0.8475793600082397,0.0,0.08339455723762512,0.008550617843866348,0.0076372055336833,-3.62664532661438,3.8312909603118896,-6.558630466461182,-0.9532161951065063,-16.718812942504883,-1.6291981935501099
IF2,comparable,1,64,-3759.1077998138976,0.15320069855256702,17.162973403930664,49.55604934692383,0.0,0.04504207521677017,1.0,-0.005288070533424616,0.3314712941646576,6.569822311401367,-4.746883392333984,4.063849925994873,3.3971569538116455,4.281695365905762,2.939347505569458,0.24103693664073944,1.0,0.019999993965029716,0.16704808175563812,0.7882484197616577,0.0,0.001566271297633648,0.038721974939107895,0.004415198694914579,-2.192816972732544,-1.223771095275879,-6.292697906494141,-0.7446004152297974,-18.612640380859375,-1.0648508071899414
IF2,comparable,1,65,-3750.4186406478198,0.17200000178035607,24.349082946777344,11.89022159576416,0.0,0.08106262981891632,1.0,-0.00446618115529418,2.001981258392334,5.322742462158203,-0.4818471670150757,3.804281234741211,3.6961307525634766,4.337657928466797,3.2094662189483643,0.20880359411239624,1.0,0.019999993965029716,0.41779205203056335,0.2673739194869995,0.0,0.001044531469233334,0.0026356170419603586,0.31115391850471497,-1.3514223098754883,-3.0520308017730713,-3.7135791778564453,-4.2101030349731445,-10.630217552185059,-11.617127418518066
IF2,comparable,1,66,-3771.3048703859517,0.10532346675511396,27.922964096069336,11.772387504577637,0.0,0.08793364465236664,1.0,-0.002606778172776103,2.335247278213501,5.493095397949219,-0.18391230702400208,4.038971424102783,3.7102909088134766,4.306854248046875,2.703089475631714,0.2839089035987854,1.0,0.019999993965029716,0.06966879218816757,0.8238464593887329,0.0,0.0006017353152856231,0.09419623762369156,0.011686747893691063,-21.82806396484375,-2.3209025859832764,-4.392573356628418,-2.499084949493408,-22.49542236328125,-15.583282470703125
IF2,comparable,1,67,-3750.6998267782246,0.1580009705023737,23.964641571044922,16.793136596679688,0.0,0.07678288966417313,1.0,-0.003742281347513199,1.6189333200454712,5.607524871826172,-1.048639178276062,4.01048469543457,3.6002955436706543,4.362442970275879,2.8903887271881104,0.24662309885025024,1.0,0.019999993965029716,0.0012861775467172265,0.5483575463294983,0.0,0.034150026738643646,0.019099298864603043,0.39710700511932373,3.190870761871338,-6.385705471038818,-2.4961209297180176,-4.81585693359375,-10.631560325622559,-25.263654708862305
IF2,comparable,1,68,-3759.233146680883,0.2048730654802049,19.848981857299805,18.819032669067383,0.0,0.07886438816785812,1.0,-0.005012478679418564,1.0042682886123657,5.956253528594971,-3.6695363521575928,3.8235561847686768,3.5376601219177246,4.191802024841309,3.0180304050445557,0.23818545043468475,1.0,0.019999993965029716,0.09376811236143112,0.3033207356929779,0.0,0.0015443896409124136,0.5973994731903076,0.003967313561588526,-2.5890979766845703,-1.4424065351486206,-4.391360759735107,-3.413635492324829,-12.25525951385498,-7.221835613250732
IF2,comparable,1,69,-3757.5383784878395,0.131715931386471,15.994039535522461,5.287439346313477,0.0,0.08279973268508911,1.0,-0.005239068530499935,-0.46267616748809814,7.76876163482666,-9.025038719177246,4.357419967651367,3.0395684242248535,4.633391380310059,3.033952236175537,0.23225697875022888,1.0,0.019999993965029716,0.007163319271057844,0.30200159549713135,0.0,0.0002683433413039893,0.20964445173740387,0.48092222213745117,-2.2876572608947754,-3.3248183727264404,-5.374893665313721,-3.2441024780273438,-10.767699241638184,-3.8964526653289795
IF2,comparable,1,70,-3764.8220754398076,0.15078315293311048,16.272920608520508,15.965076446533203,0.0,0.05751641094684601,1.0,-0.004853654652833939,-0.33195483684539795,7.646068572998047,-8.393060684204102,4.5259108543396,2.9625260829925537,4.6785197257995605,2.7020463943481445,0.2524944543838501,1.0,0.019999993965029716,0.0011993760708719492,0.5392543077468872,0.0,0.0009065737831406295,0.4580214321613312,0.0006182977231219411,2.251037359237671,-11.786765098571777,-6.226760387420654,-1.413360357284546,-15.065302848815918,-10.148581504821777
IF2,comparable,1,71,-3755.035206068149,0.1431354210015075,22.902997970581055,20.320724487304688,0.0,0.061718665063381195,1.0,-0.0052499412558972836,1.2130284309387207,6.07267951965332,-2.4308717250823975,3.9354982376098633,3.5494611263275146,4.433555603027344,3.0104286670684814,0.23870468139648438,1.0,0.019999993965029716,0.008576761931180954,0.342730313539505,0.0,0.19768193364143372,0.44822824001312256,0.0027827147860080004,0.7947828769683838,-5.407798767089844,-2.4014360904693604,-4.113182544708252,-9.901812553405762,-10.430906295776367
IF2,comparable,1,72,-3768.6154963459194,0.1700711849820509,23.372676849365234,19.419363021850586,0.0,0.06416594982147217,1.0,-0.0026744105853140354,2.171184539794922,5.37603235244751,-0.7539132833480835,3.603271722793579,3.7504806518554688,4.14620304107666,2.887465000152588,0.259406179189682,1.0,0.019999993965029716,0.03386684134602547,0.4722435176372528,0.0,0.36850276589393616,0.11606331914663315,0.009323608130216599,-17.013259887695312,-5.815647602081299,-2.1582183837890625,-5.252083778381348,-6.404603481292725,-18.67945671081543
IF2,comparable,1,73,-3751.3497528136772,0.18379009498233376,29.24088478088379,17.122364044189453,0.0,0.07803510874509811,1.0,-0.0038856600876897573,2.2963216304779053,5.372338771820068,0.3654526174068451,3.8840792179107666,3.777815580368042,4.359986782073975,3.1630282402038574,0.23560521006584167,1.0,0.019999993965029716,0.6266876459121704,0.23807206749916077,0.0,0.1086244210600853,0.013629981316626072,0.012985742650926113,0.21566420793533325,-5.355207443237305,-1.7988731861114502,-6.010578632354736,-6.017088890075684,-12.196468353271484
IF2,comparable,1,74,-3751.0565806008226,0.1389791340145106,18.506038665771484,16.581727981567383,0.0,0.06392613798379898,1.0,-0.005947928410023451,0.28209221363067627,6.739323139190674,-5.1221137046813965,4.231780052185059,3.260899782180786,4.500475883483887,2.973245620727539,0.2329082489013672,1.0,0.019999993965029716,0.008078818209469318,0.35158899426460266,0.0,0.15560871362686157,0.0027156444266438484,0.482007771730423,-2.7098209857940674,-2.060168981552124,-4.443921089172363,-2.69572114944458,-15.56925106048584,-3.2200517654418945
IF2,comparable,1,75,-3753.5428367264362,0.13182257826532384,17.2216739654541,14.42595100402832,0.0,0.0561860091984272,1.0,-0.00481414096429944,0.5776638388633728,6.562997341156006,-4.804900646209717,3.8479936122894287,3.4804320335388184,4.198652267456055,3.1625876426696777,0.23723573982715607,1.0,0.019999993965029716,0.0002780890790745616,0.3495275378227234,0.0,0.047968730330467224,0.01842283271253109,0.5838028788566589,-2.36505389213562,-2.900247573852539,-4.748188495635986,-2.925713300704956,-10.452702522277832,-2.361907720565796
IF2,comparable,1,76,-3749.9390118686574,0.1684471523601484,21.971040725708008,28.809505462646484,0.0,0.05049619823694229,1.0,-0.004405783023685217,1.0721739530563354,6.093978404998779,-2.3462424278259277,4.297749996185303,3.371535539627075,4.54258918762207,3.03068208694458,0.2541128993034363,1.0,0.019999993965029716,2.5369110517203808e-05,0.5683063864707947,0.0,0.0002901908301282674,0.39894530177116394,0.032432712614536285,-1.8680009841918945,-2.213192939758301,-3.4268593788146973,-3.1116814613342285,-14.724225997924805,-4.29986572265625
IF2,comparable,1,77,-3752.0112934775857,0.13166608055189144,18.12619972229004,15.943235397338867,0.0,0.06243908405303955,1.0,-0.005847669672220945,0.6491953730583191,6.316116809844971,-4.089293956756592,3.9111616611480713,3.4311885833740234,4.388971328735352,3.1018831729888916,0.2204173505306244,1.0,0.019999993965029716,0.027248073369264603,0.4768329858779907,0.0,0.4467872083187103,0.046358201652765274,0.0027735496405512094,-3.8112285137176514,-1.2307826280593872,-4.936326503753662,-2.685330867767334,-12.85071086883545,-2.1603856086730957
IF2,comparable,1,78,-3763.945223439795,0.14085315196938342,14.31821060180664,53.675743103027344,0.0,0.03647209703922272,1.0,-0.0049583339132368565,-2.086970329284668,9.023200988769531,-12.900840759277344,4.835777759552002,2.7492949962615967,4.914861679077148,2.951242446899414,0.25436532497406006,1.0,0.019999993965029716,0.031115109100937843,0.4347102642059326,0.0,0.11160450428724289,0.17552633583545685,0.24704381823539734,-2.4301819801330566,-1.0219225883483887,-8.94528865814209,0.624099850654602,-15.184940338134766,-1.0074074268341064
IF2,comparable,1,79,-3754.324795565149,0.15182472513510484,18.585582733154297,16.216686248779297,0.0,0.06929600238800049,1.0,-0.0036933934316039085,0.575937807559967,6.415369510650635,-4.300817966461182,4.009100914001465,3.4216158390045166,4.291717529296875,3.0042433738708496,0.24390694499015808,1.0,0.019999993965029716,0.5623895525932312,0.4359704256057739,0.0,0.0003259841469116509,0.00043340670526959,0.0008806115365587175,-4.015608787536621,-0.7097999453544617,-6.626415252685547,-0.4144260585308075,-23.077713012695312,-0.40482214093208313
IF2,comparable,1,80,-3753.164037036109,0.11213168569119722,18.2075252532959,11.67123031616211,0.0,0.07342424988746643,1.0,-0.005465907510370016,0.6214638352394104,6.319602012634277,-4.364542007446289,3.833672285079956,3.3685736656188965,4.319116592407227,2.7886054515838623,0.2703125774860382,1.0,0.019999993965029716,0.037375982850790024,0.34551385045051575,0.0,0.1016639769077301,0.003488096408545971,0.511958122253418,-3.875560760498047,-1.0005043745040894,-5.378805160522461,-2.680192470550537,-12.848580360412598,-2.100581169128418
IF2,comparable,1,81,-3789.037457040543,0.09070247766215966,7.866352902397011e-09,6.690179347991943,0.0,14.500873565673828,1.0,-0.004036597441881895,-0.27353963255882263,6.851278781890869,-7.53141450881958,4.143089771270752,3.1706831455230713,4.1866559982299805,2.9266443252563477,0.23350226879119873,1.0,0.019999993965029716,0.6688070297241211,0.0013076562900096178,0.0,0.28702205419540405,2.283991534568486e-06,0.04286094382405281,-8.218530654907227,-6.599605083465576,-11.511486053466797,-8.015430450439453,-17.3349666595459,-7.785863876342773
IF2,comparable,1,82,-3749.4395400180597,0.18175839534500599,21.016401290893555,32.46064376831055,0.0,0.04955621808767319,1.0,-0.003982677590101957,1.1749378442764282,5.895880699157715,-1.883276343345642,4.031022071838379,3.443136215209961,4.406870365142822,3.1319169998168945,0.22501567006111145,1.0,0.019999993965029716,0.25333529710769653,0.44865792989730835,0.0,0.005796282086521387,0.28556907176971436,0.0066414326429367065,0.7353465557098389,-3.854696750640869,-2.7179009914398193,-4.315018177032471,-9.159741401672363,-13.24243450164795
IF2,comparable,1,83,-3755.078716222384,0.15155613148131952,19.767562866210938,23.269020080566406,0.0,0.0506163127720356,1.0,-0.005469341296702623,0.6858378052711487,6.133326053619385,-2.7780284881591797,4.202871799468994,3.1977593898773193,4.627445697784424,2.9106743335723877,0.2601361572742462,1.0,0.019999993965029716,0.06228601187467575,0.6288547515869141,0.0,0.05673789232969284,0.026832226663827896,0.22528906166553497,2.585731267929077,-4.926239490509033,-2.4595634937286377,-4.553024768829346,-8.280098915100098,-19.104938507080078
IF2,comparable,1,84,-3757.407125475607,0.11624176777775166,23.602005004882812,16.44839859008789,0.0,0.06735602021217346,1.0,-0.0032249975483864546,1.4830611944198608,5.933816432952881,-1.855240821838379,3.973787307739258,3.5289523601531982,4.430274963378906,3.030850887298584,0.23801319301128387,1.0,0.019999993965029716,0.5544137358665466,0.41710054874420166,0.0,0.021182911470532417,0.003200127510353923,0.004102687817066908,0.5575343370437622,-8.543009757995605,-1.191136360168457,-5.5274248123168945,-7.274048805236816,-8.497672080993652
IF2,comparable,1,85,-3774.6819832855504,0.10848054691891905,16.74271011352539,4.868894577026367,0.0,0.095801942050457,1.0,-0.0029827365651726723,0.9400392174720764,6.636026382446289,-5.651280879974365,3.986067771911621,3.329096794128418,4.248185634613037,2.7687759399414062,0.26306018233299255,1.0,0.019999993965029716,0.06909290701150894,0.24252302944660187,0.0,0.5050476789474487,0.1709020435810089,0.012434403412044048,-12.417858123779297,-14.481118202209473,-7.9460859298706055,-0.9977700710296631,-18.099506378173828,-7.00937557220459
IF2,comparable,1,86,-3770.99443583783,0.13437592136866533,15.090431213378906,15.781399726867676,0.0,0.04832899197936058,1.0,-0.005115513689815998,-0.4273647964000702,7.730853080749512,-8.487616539001465,4.322638988494873,2.9703822135925293,4.5564775466918945,2.789435386657715,0.26842471957206726,1.0,0.019999993965029716,0.0021304632537066936,0.4018512964248657,0.0,0.46578240394592285,0.0014722882770001888,0.12876363098621368,5.4899773597717285,-26.122133255004883,-7.276987552642822,-0.5314018726348877,-14.856243133544922,-10.299346923828125
IF2,comparable,1,87,-3754.2147848136788,0.1823339513842535,21.56687355041504,31.750398635864258,0.0,0.051756538450717926,1.0,-0.004260306712239981,0.9822453856468201,6.088487148284912,-2.3707354068756104,4.0488810539245605,3.403608560562134,4.5541839599609375,3.3587357997894287,0.21344789862632751,1.0,0.019999993965029716,0.15245568752288818,0.8222131133079529,0.0,9.634393063606694e-05,0.00232759490609169,0.022907139733433723,-2.8079910278320312,-0.9683388471603394,-3.6633853912353516,-3.7579808235168457,-9.125085830688477,-3.8081839084625244
IF2,comparable,1,88,-3753.2096618003293,0.1418040188342636,17.620506286621094,49.12097930908203,0.0,0.045174822211265564,1.0,-0.005771520081907511,0.2895269989967346,6.761006832122803,-5.66432523727417,4.348901271820068,3.20513916015625,4.459807872772217,2.9327166080474854,0.24280554056167603,1.0,0.019999993965029716,0.013141806237399578,0.5439819097518921,0.0,0.020791124552488327,0.002177712507545948,0.4199073910713196,-1.7889701128005981,-2.20285964012146,-3.9360151290893555,-3.181292772293091,-9.929282188415527,-3.387770175933838
IF2,comparable,1,89,-3750.1451720808022,0.18434123278873604,19.306982040405273,6.0696845054626465,0.0,0.10051809996366501,1.0,-0.004285852424800396,0.8626275062561035,6.432347297668457,-4.663242816925049,3.9671733379364014,3.3977975845336914,4.306835174560547,3.0401833057403564,0.2392471432685852,1.0,0.019999993965029716,0.0002761944488156587,0.3038179278373718,0.0,0.012530980631709099,0.6619063019752502,0.021468572318553925,-3.3351213932037354,-1.778065800666809,-4.858538627624512,-3.679149627685547,-11.086315155029297,-3.4878530502319336
IF2,comparable,1,90,-3751.4095558599747,0.15059922234732234,17.660953521728516,17.93901824951172,0.0,0.05463032051920891,1.0,-0.005508060101419687,0.17180410027503967,6.907554626464844,-5.925944805145264,4.419670104980469,3.164332151412964,4.587563991546631,3.1970810890197754,0.23628759384155273,1.0,0.019999993965029716,0.09968922287225723,0.40654662251472473,0.0,0.48921439051628113,0.001123615656979382,0.003426176030188799,-3.195596694946289,-0.9379037618637085,-4.789711952209473,-2.050947904586792,-15.542016983032227,-2.244673728942871
