method,inference_nstep,evaluation_nstep,start,iteration,elapsed_seconds,pseudo_loglik,euler20_loglik,euler20_se,eval_particles,eval_replicates,evaluation_seed,evaluation_status
Corenflos DPF,20,20,0,159,194.936715163989,-5944.248213338786,-5925.32212248476,,5000,1,70631569,ok
Corenflos DPF,20,20,0,160,196.2386649820255,-5943.977033662918,-5926.711076354043,,5000,1,70631570,ok
Corenflos DPF,20,20,0,161,197.48667128803208,-5947.269841548511,-5928.852670895227,,5000,1,70631571,ok
Corenflos DPF,20,20,0,162,198.76467365701683,-5952.24947746752,-5930.344827775161,,5000,1,70631572,ok
Corenflos DPF,20,20,0,163,200.15038745803759,-5907.2076286915635,-5880.227668103942,,5000,1,70631573,ok
Corenflos DPF,20,20,0,164,201.51334397797473,-5901.179125573635,-5883.151836899757,,5000,1,70631574,ok
Corenflos DPF,20,20,0,165,202.9226737470599,-5902.404541932556,-5880.563909698869,,5000,1,70631575,ok
Corenflos DPF,20,20,0,166,204.30971127701923,-5901.302344365162,-5880.715837299675,,5000,1,70631576,ok
Corenflos DPF,20,20,0,167,205.66590631497093,-5903.0303210932725,-5881.4889766709575,,5000,1,70631577,ok
Corenflos DPF,20,20,0,168,207.0362547909608,-5908.525944044057,-5886.818172300409,,5000,1,70631578,ok
Corenflos DPF,20,20,0,169,208.3849137830548,-5908.825447508007,-5882.432694190495,,5000,1,70631579,ok
Corenflos DPF,20,20,0,170,209.78674766398035,-5906.616762573201,-5884.948553426204,,5000,1,70631580,ok
Corenflos DPF,20,20,0,171,211.17624099203385,-5908.9715304284455,-5884.832501540096,,5000,1,70631581,ok
Corenflos DPF,20,20,0,172,212.57777244399767,-5910.419874953297,-5887.564379821228,,5000,1,70631582,ok
Corenflos DPF,20,20,0,173,213.96472294605337,-5901.863323236524,-5886.760231404807,,5000,1,70631583,ok
Corenflos DPF,20,20,0,174,215.35042966203764,-5902.642247385515,-5883.745640321877,,5000,1,70631584,ok
Corenflos DPF,20,20,0,175,216.7212973519927,-5907.083659312513,-5888.971107059245,,5000,1,70631585,ok
Corenflos DPF,20,20,0,176,218.09968620399013,-5905.575701333992,-5885.773632240919,,5000,1,70631586,ok
Corenflos DPF,20,20,0,177,219.47134688298684,-5907.620485241963,-5885.95382757836,,5000,1,70631587,ok
Corenflos DPF,20,20,0,178,220.8805109889945,-5914.232954523937,-5886.445650644552,,5000,1,70631588,ok
Corenflos DPF,20,20,0,179,222.2592441700399,-5906.4757276140435,-5887.636449099625,,5000,1,70631589,ok
Corenflos DPF,20,20,0,180,223.61459200305399,-5907.89094899601,-5886.9910876841295,,5000,1,70631590,ok
Corenflos DPF,20,20,0,181,224.9927185520064,-5904.524679964907,-5888.530340786471,,5000,1,70631591,ok
Corenflos DPF,20,20,0,182,226.36433287605178,-5910.536524738927,-5887.038130473971,,5000,1,70631592,ok
Corenflos DPF,20,20,0,183,227.75097709696274,-5911.348329646593,-5890.543951771083,,5000,1,70631593,ok
Corenflos DPF,20,20,0,184,229.1296490629902,-5908.170571967215,-5889.260966758022,,5000,1,70631594,ok
Corenflos DPF,20,20,0,185,230.50948373496067,-5911.889888248617,-5884.440913072401,,5000,1,70631595,ok
