method,order,inference_nstep,start,iteration,elapsed_seconds,approx_loglik,gradient_norm,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS-local+nugget QML,2,20,0,7,33.78846708399942,-3907.056295634453,135.8921529538093,21.241879551395737,0.058815286594067255,18.711143524247074,-0.004768924679364337,3.067456733453704,0.22519566228309146,0.7264083476669332,6.359287226776796,-3.4610579245742255,4.208932406478549,3.3097912817344635,4.530914115191827,-1.710436503163127,-2.5643562711452494,-2.8614037147929223,-4.707916791884211,-8.492181405244288,-4.36940965053546,0.6254166832292075,0.3727162357275729,0.0008671335580236521,0.000999829427772839,1.1805742314566961e-07,3.0559746835789565,-2.8333534817759043,2.9291192567639963,-0.47689246793643375,1.1208487926798871,-1.4907856445224845,0.7264083476669332,6.359287226776796,-3.4610579245742255,4.208932406478549,3.3097912817344635,4.530914115191827,-1.710436503163127,-2.5643562711452494,-2.8614037147929223,-4.707916791884211,-8.492181405244288,-4.36940965053546,0.0,-0.5176007527689809,-6.580980388664077,-6.43858870753823,-15.482757535802174
DS-local+nugget QML,2,20,0,8,37.54043818701757,-3906.597034031819,102.36614549787248,21.30569706116317,0.05872763652289927,18.666593445559847,-0.004738998716509991,3.062173738537081,0.22450603691528306,0.72394366786075,6.356663518043786,-3.4640917281070522,4.205890820603956,3.3079020642812065,4.5303661335995,-1.7099375037359095,-2.56730903611225,-2.8643578321561924,-4.7068628968623605,-8.490694073093717,-4.366597687364422,0.6261241557236031,0.3720009947194899,0.0008707401520791503,0.0010039909965496759,1.18408278037197e-07,3.0589745046125243,-2.834844853354721,2.9267354795000524,-0.47389987165099906,1.119125035840419,-1.4938526816701323,0.72394366786075,6.356663518043786,-3.4640917281070522,4.205890820603956,3.3079020642812065,4.5303661335995,-1.7099375037359095,-2.56730903611225,-2.8643578321561924,-4.7068628968623605,-8.490694073093717,-4.366597687364422,0.0,-0.5206521550150892,-6.577960362761277,-6.4355656296124595,-15.480920605365448
DS-local+nugget QML,2,20,0,9,41.29244933498558,-3906.225910041604,91.09312402162313,21.368792403788472,0.05872262012555595,18.63908466473482,-0.004709286474825706,3.0611642282582525,0.22381376984973544,0.7222552156444888,6.354655175761689,-3.467116230410885,4.202846616577498,3.3072491142124756,4.531115938907859,-1.7084956458221578,-2.5701513552585533,-2.8672155539754978,-4.705126038701146,-8.488732708825212,-4.363810980768986,0.6268301903658597,0.3712871959907079,0.0008743442238152551,0.0010081506451146878,1.1877450255615632e-07,3.061931558786704,-2.8349302750045244,2.9252607020825456,-0.4709286474825706,1.118795310356231,-1.4969409575183392,0.7222552156444888,6.354655175761689,-3.467116230410885,4.202846616577498,3.3072491142124756,4.531115938907859,-1.7084956458221578,-2.5701513552585533,-2.8672155539754978,-4.705126038701146,-8.488732708825212,-4.363810980768986,0.0,-0.5236997988707378,-6.574956807295397,-6.432558067188355,-15.478959474208743
DS-local+nugget QML,2,20,0,10,45.0444617929752,-3905.817280291579,92.70613958128612,21.42927956267645,0.058778854575899,18.63330655972072,-0.0046792887861389215,3.063565371900431,0.22312185478577737,0.7216591159217146,6.353680380115614,-3.4700648726169536,4.199841828697292,3.3077183117607363,4.532616199350114,-1.7065547959537302,-2.5727080768833,-2.869811163844354,-4.703008252044334,-8.486474963347492,-4.360974155786836,0.6275413949168065,0.37056813559319063,0.0008779909526912471,0.0010123593812467844,1.1915606464045076e-07,3.064758190753161,-2.8339731048110557,2.9249506546254027,-0.46792887861389215,1.1195793919147479,-1.5000372227457826,0.7216591159217146,6.353680380115614,-3.4700648726169536,4.199841828697292,3.3077183117607363,4.532616199350114,-1.7065547959537302,-2.5727080768833,-2.869811163844354,-4.703008252044334,-8.486474963347492,-4.360974155786836,0.0,-0.52677230726076,-6.571928626677051,-6.429526009190823,-15.476886093333432
DS-local+nugget QML,2,20,0,11,48.796442519989796,-3905.3381353038753,96.65700673095267,21.48508266528264,0.05887151948834047,18.644130883427966,-0.004648769843867191,3.0680157546401547,0.2224365350182311,0.72196948039125,6.353675773424152,-3.472843279547113,4.196939789087526,3.308908036659573,4.534560765974202,-1.7042929479754887,-2.574819034077385,-2.8719516310943236,-4.700624082267572,-8.483990786746672,-4.358054411727402,0.6282607337336497,0.369840799098824,0.0008817038704287296,0.0010166437464973995,1.195506003672681e-07,3.0673588648007826,-2.8323978453638947,2.9255313986225175,-0.4648769843867191,1.1210310186418102,-1.5031134539364497,0.72196948039125,6.353675773424152,-3.472843279547113,4.196939789087526,3.308908036659573,4.534560765974202,-1.7042929479754887,-2.574819034077385,-2.8719516310943236,-4.700624082267572,-8.483990786746672,-4.358054411727402,0.0,-0.5298826210703829,-6.568854288573403,-6.426448504140616,-15.474726103588795
DS-local+nugget QML,2,20,0,12,52.54806398099754,-3904.7883917856343,98.16860013028709,21.53503320995117,0.058987996610305134,18.666366515483638,-0.004617796891787768,3.073795544153704,0.2217623124668729,0.7229239143538291,6.354395748347488,-3.475380131253206,4.194190005023616,3.310570285585474,4.536800945581073,-1.7018026230869212,-2.5764267919890615,-2.873511475037385,-4.6980392458511195,-8.481330975555322,-4.355058552122334,0.6289865168128914,0.3691068888110268,0.0008854773089366303,0.001020997112211015,1.1995493410175165e-07,3.0696810606433185,-2.8304213030575873,2.9267233224101004,-0.4617796891787768,1.1229131315686118,-1.5061491352442349,0.7229239143538291,6.354395748347488,-3.475380131253206,4.194190005023616,3.310570285585474,4.536800945581073,-1.7018026230869212,-2.5764267919890615,-2.873511475037385,-4.6980392458511195,-8.481330975555322,-4.355058552122334,0.0,-0.5330235468927201,-6.565738267790859,-6.423330109775344,-15.472504255431677
DS-local+nugget QML,2,20,0,13,56.29910468298476,-3904.1806365847788,96.04689970131881,21.578938687418894,0.0591215453958435,18.696736798837723,-0.004586484065985521,3.080519735989786,0.2210996582311871,0.7243396529481684,6.355644558172079,-3.4776396705608126,4.191616643256528,3.3125652466718103,4.539250999570588,-1.6991427895817244,-2.5775529533995405,-2.8744462753709428,-4.695297609758853,-8.478533084864003,-4.352000987646846,0.6297168193185774,0.368368349603553,0.0008893019241332037,0.001025408786776931,1.20366959556218e-07,3.071717778241488,-2.828159862700013,2.9283490058972164,-0.45864840659855205,1.1250983282008,-1.5091417368857063,0.7243396529481684,6.355644558172079,-3.4776396705608126,4.191616643256528,3.3125652466718103,4.539250999570588,-1.6991427895817244,-2.5775529533995405,-2.8744462753709428,-4.695297609758853,-8.478533084864003,-4.352000987646846,0.0,-0.5361868376259781,-6.562588704117854,-6.420178875736137,-15.470235710228925
DS-local+nugget QML,2,20,0,14,60.04975523496978,-3903.5342925201917,90.79574565556501,21.61734890707766,0.05926812664811824,18.733185270037854,-0.004554900016856075,3.087957320546557,0.2204454165548732,0.7260961304698546,6.357289290298431,-3.47961546987639,4.18922100832149,3.3148069991801425,4.5418553738405265,-1.6963533556183863,-2.5782599731750966,-2.874768960856347,-4.6924287578009425,-8.475623087131797,-4.348892573064743,0.6304510145038312,0.3676258159831698,0.0008931740496833788,0.001029874677348083,1.2078596757150278e-07,3.0734961824480136,-2.8256836107661254,2.930296564465667,-0.4554900016856075,1.1275098110004884,-1.512105158708131,0.7260961304698546,6.357289290298431,-3.47961546987639,4.18922100832149,3.3148069991801425,4.5418553738405265,-1.6963533556183863,-2.5782599731750966,-2.874768960856347,-4.6924287578009425,-8.475623087131797,-4.348892573064743,0.0,-0.5393698428129782,-6.5594092719284465,-6.4169983369308135,-15.467925900990576
DS-local+nugget QML,2,20,0,15,63.80153444601456,-3902.8716880452516,83.88649130360376,21.651399282341114,0.059425106941635324,18.774330093013624,-0.004523060039583993,3.095956045042122,0.21979393198488312,0.7281087102882836,6.359238036852638,-3.481323692461962,4.186985416954581,3.31723758899078,4.54457452306197,-1.6934624307444572,-2.5786317892795325,-2.874525043487223,-4.689452793036311,-8.472618409317624,-4.345739201363812,0.6311897239446074,0.366878661160439,0.0008970960390995436,0.001034397643501133,1.212123530629483e-07,3.075070084338747,-2.823038466130678,2.9324905162154145,-0.4523060039583993,1.1300967582888817,-1.5150648443778492,0.7281087102882836,6.359238036852638,-3.481323692461962,4.186985416954581,3.31723758899078,4.54457452306197,-1.6934624307444572,-2.5786317892795325,-2.874525043487223,-4.689452793036311,-8.472618409317624,-4.345739201363812,0.0,-0.5425753193644699,-6.556198844863986,-6.413787218868229,-15.465573055771221
DS-local+nugget QML,2,20,0,16,67.5533582699718,-3902.2140975780667,77.44149824167333,21.682750621625335,0.059590611542546995,18.81914567588102,-0.004490946887101553,3.104404714999493,0.2191385796100619,0.7303107505363091,6.36142231562027,-3.482799529243806,4.184876115362537,3.3198132006362604,4.547376087487136,-1.6904917113043179,-2.578770268253699,-2.8737768118211315,-4.6863838768697725,-8.469531062317369,-4.342543491373833,0.6319342150833813,0.36612560553777,0.0009010734738631884,0.0010389842578822177,1.2164710316268298e-07,3.076517042214865,-2.8202572417730223,2.934874738646587,-0.4490946887101553,1.1328219788085387,-1.518050965681176,0.7303107505363091,6.36142231562027,-3.482799529243806,4.184876115362537,3.3198132006362604,4.547376087487136,-1.6904917113043179,-2.578770268253699,-2.8737768118211315,-4.6863838768697725,-8.469531062317369,-4.342543491373833,0.0,-0.5458088396147192,-6.55295377635178,-6.410541737889056,-15.463171600573267
DS-local+nugget QML,2,20,0,17,71.30553648999194,-3901.5779367132195,73.68925801320745,21.713496965506142,0.05976307981237997,18.866740159350666,-0.004458545916752795,3.1132067792905405,0.2184737795783489,0.7326395691815074,6.363783924320963,-3.4840951159392586,4.1828475591107,3.322494121268688,4.550226670556883,-1.6874621095366313,-2.578799322494667,-2.872596029240243,-4.683232838564166,-8.466370666100634,-4.339307828726744,0.6326855633514266,0.36536556316368135,0.00090511118769859,0.0010436402060892578,1.2209110417784726e-07,3.077934047174278,-2.8173672031337875,2.937400591905384,-0.44585459167527947,1.135653313696299,-1.5210892735770531,0.7326395691815074,6.363783924320963,-3.4840951159392586,4.1828475591107,3.322494121268688,4.550226670556883,-1.6874621095366313,-2.578799322494667,-2.872596029240243,-4.683232838564166,-8.466370666100634,-4.339307828726744,0.0,-0.5490751630795053,-6.549671041860058,-6.4072587584876,-15.460716594724808
DS-local+nugget QML,2,20,0,18,75.0568278550054,-3900.9721485977366,73.84221785702398,21.74581400550724,0.05994086207962964,18.916170852106116,-0.004425887138053416,3.122256122205483,0.21779672290705168,0.735024465262646,6.366264244484912,-3.4852737377833,4.180851996301822,3.3252358725561146,4.553083367243257,-1.6844003672063108,-2.5788627114356633,-2.8710601090654593,-4.680009556042718,-8.46314772189766,-4.33603819548178,0.6334438306691278,0.3645984715402711,0.0009092094097065916,0.0010483658365121962,1.225443823773223e-07,3.079421279495075,-2.8143968348208417,2.9400171568885516,-0.4425887138053416,1.1385558565904212,-1.5241931149369166,0.735024465262646,6.366264244484912,-3.4852737377833,4.180851996301822,3.3252358725561146,4.553083367243257,-1.6844003672063108,-2.5788627114356633,-2.8710601090654593,-4.680009556042718,-8.46314772189766,-4.33603819548178,0.0,-0.5523746606652311,-6.5463511683679485,-6.403938725120176,-15.458208619221109
DS-local+nugget QML,2,20,0,19,78.80837719200645,-3900.398129205601,77.27983781810538,21.781355318113214,0.060121950313814766,18.966358779949985,-0.004393074836117091,3.1314227241946857,0.21710750961042105,0.7373830709994157,6.368799200823748,-3.4863965181601966,4.17885272034988,3.3279852776248053,4.555890603451359,-1.6813432204150194,-2.57909907076746,-2.86924555923633,-4.676726178879513,-8.459876945567943,-4.332747260071594,0.6342075673900909,0.36382579543856697,0.0009133610806263301,0.0010531530850417103,1.2300567427302817e-07,3.0810543432139896,-2.811380274273993,2.9426668192893595,-0.43930748361170907,1.1414874457491633,-1.5273626121368442,0.7373830709994157,6.368799200823748,-3.4863965181601966,4.17885272034988,3.3279852776248053,4.555890603451359,-1.6813432204150194,-2.57909907076746,-2.86924555923633,-4.676726178879513,-8.459876945567943,-4.332747260071594,0.0,-0.5557011250965745,-6.543000282697274,-6.400587691723618,-15.455656365570356
DS-local+nugget QML,2,20,0,20,82.55996110796696,-3899.8518711383053,82.21078988280566,21.82091713681835,0.06030411830445706,19.01619676262665,-0.004360274627369763,3.1405646782399796,0.21640804885036372,0.7396322339006454,6.3713246455473715,-3.4875089794700664,4.176830875387937,3.3306867976842938,4.558588478921885,-1.6783332512214715,-2.5796063819938393,-2.8672185194485764,-4.673398643584785,-8.456577426483397,-4.32945336061114,0.6349740110277062,0.36305032738742393,0.0009175522096579495,0.001057985902488346,1.2347272349743446e-07,3.082869011456454,-2.8083548806581233,2.9452910772186356,-0.4360274627369763,1.1444026175863848,-1.53058953838374,0.7396322339006454,6.3713246455473715,-3.4875089794700664,4.176830875387937,3.3306867976842938,4.558588478921885,-1.6783332512214715,-2.5796063819938393,-2.8672185194485764,-4.673398643584785,-8.456577426483397,-4.32945336061114,0.0,-0.5590426029443465,-6.539629866952767,-6.397217061872584,-15.453074359198594
DS-local+nugget QML,2,20,0,21,86.31138308497611,-3899.326722939065,86.89355442864453,21.864611064872363,0.06048536698592742,19.06474530665601,-0.004327662209956196,3.1495563791194687,0.21570090079198415,0.741703164898479,6.373786492300882,-3.4886370834203073,4.174782560081545,3.3332933593938536,4.561125324654895,-1.6754095950655876,-2.580429794627316,-2.86502829790667,-4.670043488464242,-8.453268110648061,-4.326175260991764,0.6357400267884038,0.3622752373777299,0.0009217664109572086,0.00106284547981689,1.2394309208119116e-07,3.0848693966834584,-2.805353811201323,2.947840834010012,-0.4327662209956196,1.1472616108942153,-1.533862549462301,0.741703164898479,6.373786492300882,-3.4886370834203073,4.174782560081545,3.3332933593938536,4.561125324654895,-1.6754095950655876,-2.580429794627316,-2.86502829790667,-4.670043488464242,-8.453268110648061,-4.326175260991764,0.0,-0.5623854696888833,-6.536253154758437,-6.393839990423555,-15.450477749393636
DS-local+nugget QML,2,20,0,22,90.06301831401652,-3898.8158216453826,90.17686993760616,21.912189689257065,0.060664255480552425,19.111343565413964,-0.0042953781875807295,3.1583072274906128,0.21498846780134823,0.7435483991160574,6.3761464017521865,-3.489790442263758,4.172713129557962,3.335772357767718,4.563464126920201,-1.6726018299116918,-2.581574459379146,-2.8627064137626586,-4.666673518274467,-8.449963077847903,-4.322927387579996,0.6365030531154168,0.36150311633833243,0.000925990007872372,0.0010677161235410865,1.2441483740457376e-07,3.0870430887897298,-2.802400626189357,2.950282062709806,-0.42953781875807295,1.1500361965640387,-1.5371708904263144,0.7435483991160574,6.3761464017521865,-3.489790442263758,4.172713129557962,3.335772357767718,4.563464126920201,-1.6726018299116918,-2.581574459379146,-2.8627064137626586,-4.666673518274467,-8.449963077847903,-4.322927387579996,0.0,-0.5657185525729227,-6.5328810497396494,-6.390467311432297,-15.447878327741442
DS-local+nugget QML,2,20,0,23,93.81454963097349,-3898.3137634361924,91.47594948452029,21.96326890431545,0.06083999605314679,19.155619509273258,-0.00426350929502317,3.1667657300358174,0.21427257836105346,0.7451409179723069,6.378382113275377,-3.4909666032051523,4.170633348014089,3.338106126268635,4.565582611364312,-1.669928692631096,-2.583023500815635,-2.8602689292873986,-4.663295618457419,-8.446669461539976,-4.319717844954567,0.6372615647514659,0.3607355072067849,0.000930214759325714,0.0010725883956225156,1.248868010156095e-07,3.0893714627724593,-2.7995078764637165,2.9525961195389563,-0.426350929502317,1.152710792618283,-1.5405063438078814,0.7451409179723069,6.378382113275377,-3.4909666032051523,4.170633348014089,3.338106126268635,4.565582611364312,-1.669928692631096,-2.583023500815635,-2.8602689292873986,-4.663295618457419,-8.446669461539976,-4.319717844954567,0.0,-0.5690351682109772,-6.529519986482527,-6.387105402410458,-15.445283013828137
DS-local+nugget QML,2,20,0,24,97.56571540801087,-3897.817380590163,90.61338348720349,22.017435435210288,0.06101242081026695,19.197457307877972,-0.0042320873393857554,3.1749164713731086,0.21355435511820153,0.7464703032432961,6.3804854884652356,-3.4921538318988463,4.1685577726112015,3.34029008875509,4.56747077687596,-1.6673991933592247,-2.5847507931179563,-2.857719699294025,-4.65991050439932,-8.443387348867715,-4.3165483054595235,0.6380151573380486,0.3599728188674981,0.000934438538814588,0.001077459896995397,1.2535864318483567e-07,3.0918346592626245,-2.79667781569609,2.9547778383825043,-0.42320873393857555,1.1552813237696453,-1.5438638879986035,0.7464703032432961,6.3804854884652356,-3.4921538318988463,4.1685577726112015,3.34029008875509,4.56747077687596,-1.6673991933592247,-2.5847507931179563,-2.857719699294025,-4.65991050439932,-8.443387348867715,-4.3165483054595235,0.0,-0.5723335151919202,-6.526171463953891,-6.38375571690835,-15.44269382397088
DS-local+nugget QML,2,20,0,25,101.3175324620097,-3897.3257639218746,87.69496491016393,22.074288146185037,0.061181916767049586,19.236961477669283,-0.004201094661410285,3.182775808003538,0.21283422600136098,0.7475388502581753,6.382460383106802,-3.493332130628114,4.166504669030818,3.342330739400931,4.569128234965,-1.6650142282046554,-2.586728008230319,-2.8550536160415327,-4.656513379214298,-8.440110493363093,-4.313414574175512,0.6387644691172396,0.35921440501214086,0.0009386650725165072,0.0010823349673213028,1.2583078173504374e-07,3.0944134989116407,-2.7939036107885706,2.956833505409656,-0.4201094661410285,1.1577537116388743,-1.5472416979748855,0.7475388502581753,6.382460383106802,-3.493332130628114,4.166504669030818,3.342330739400931,4.569128234965,-1.6650142282046554,-2.586728008230319,-2.8550536160415327,-4.656513379214298,-8.440110493363093,-4.313414574175512,0.0,-0.5756163548352757,-6.522832342186832,-6.380415079358089,-15.440108349250895
